,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS,concept
1014,601880.SH,601880,大连港,港口,2.37,877.04,"MSCI, 振兴东北, 一带一路, 港口, 中韩自贸区, 低价股, 自贸区, "
1015,002328.SZ,002328,新朋股份,汽车配件,9.0,877.03,"汽车零部件, 独角兽, 蚂蚁金服概念股, "
1016,603876.SH,603876,鼎胜新材,铝,18.95,876.98,"有色-铝, 有色金属, 宁德时代概念股, 锂电池, 新能源汽车, "
1017,600919.SH,600919,江苏银行,银行,7.24,876.4,"银行, MSCI, 破净股, 京东金融概念股, 独角兽, "
1018,300617.SZ,300617,安靠智电,电气设备,25.95,876.24,"特高压, "
1019,000008.SZ,000008,神州高铁,运输设备,4.67,876.05,"5G, 回购, PPP, 云计算, 腾讯概念股, 高铁轨交, 国资入股, "
1020,600548.SH,600548,深高速,路桥,10.43,875.37,"高股息, 高速公路, 业绩预增, 百度概念股, 深圳本地股/深汕合作, "
1021,300117.SZ,300117,嘉寓股份,装修装饰,4.67,875.16,"光伏, 装配式建筑, 恒大概念股, 雄安-建材, 智能制造, 雄安新区, 国资入股, 机器人, "
1022,600971.SH,600971,恒源煤电,煤炭开采,8.61,875.13,"火电, 煤炭, 安徽国企改革, "
1023,600403.SH,600403,大有能源,煤炭开采,4.72,874.68,"煤炭, 债转股-AMC, ST摘帽, "
1024,600839.SH,600839,四川长虹,家用电器,3.51,873.63,"军工, 军民融合, 物联网, 工业自动化, 家电, 智能制造, 人工智能, 区块链, 工业互联网, 黑色家电, "
1025,600113.SH,600113,浙江东日,区域地产,8.58,871.58,"金改, 浙江国企改革, 冷链, "
1026,002487.SZ,002487,大金重工,钢加工,4.74,868.88,"风电, "
1027,002106.SZ,002106,莱宝高科,元器件,8.5,868.28,"央企改革, 华为产业链, 光伏, 小米概念股, 石墨烯, 苹果产业链, "
1028,002316.SZ,002316,亚联发展,软件服务,9.75,867.37,"华为产业链, 新零售, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, "
1029,300335.SZ,300335,迪森股份,供气供热,7.81,866.28,"油气改革, 天然气, 厨卫家电, 雄安-公共服务, 白色家电, 家电, 雄安新区, "
1030,600835.SH,600835,上海机电,运输设备,18.1,863.3,"MSCI, 上海国企改革, "
1031,300153.SZ,300153,科泰电源,电气设备,9.46,863.29,"新能源整车, 华为产业链, 新能源汽车, "
1032,600703.SH,600703,三安光电,半导体,13.5,863.18,"5G, 光通信, 白马股, MSCI, 回购, 半导体, 3D感应, 国产芯片, LED, "
1033,601208.SH,601208,东材科技,化工原料,5.2,861.66,"OLED, 回购, 石油化工, 光伏, "
1034,601113.SH,601113,华鼎股份,化纤,8.05,861.65,"业绩预增, 锦纶（尼龙）, 石油化工, 跨境电商, 股权转让, 国资入股, "
1035,002691.SZ,002691,冀凯股份,专用机械,9.54,860.57,"京津冀, "
1036,000977.SZ,000977,浪潮信息,电脑设备,26.02,859.93,"MSCI, 美团概念股, 山东国企改革, 数字中国, 云计算, 国产操作系统, 智慧安防, "
1037,300046.SZ,300046,台基股份,半导体,18.82,859.88,"半导体, 影视, "
1038,600933.SH,600933,爱柯迪,汽车配件,9.55,859.63,"汽车零部件, 工业自动化, 智能制造, "
1039,603778.SH,603778,乾景园林,建筑施工,5.19,859.12,"园林, 雄安-园林环保, PPP, 雄安新区, 国资入股, "
1040,002428.SZ,002428,云南锗业,小金属,8.31,857.8,"有色金属, 光伏, LED, "
1041,002317.SZ,002317,众生药业,中成药,10.03,856.87,"回购, 宝能系, 医药, 中药, 创新药, 化学药, 流感, 眼科, "
1042,002751.SZ,002751,易尚展示,家居用品,27.13,856.21,"华为产业链, 业绩预增, 定增破发, 小米概念股, 3D感应, 股权转让, VR&AR, 国资入股, "
1043,600580.SH,600580,卧龙电驱,电气设备,9.9,855.22,"北汽新能源, 核电, "
1044,603803.SH,603803,瑞斯康达,通信设备,12.56,851.34,"5G, 光通信, 物联网, 工业互联网, "
1045,603099.SH,603099,长白山,旅游景点,11.57,849.48,"振兴东北, 社保重仓, 旅游, 体育产业, "
1046,000691.SZ,000691,亚太实业,区域地产,5.15,848.81,"壳公司, "
1047,002207.SZ,002207,ST准油,石油开采,7.4,848.53,"油气改革, 一带一路, 可燃冰, 页岩气, 新疆, ST股, 壳公司, "
1048,600226.SH,600226,瀚叶股份,农药化肥,5.13,846.94,"有色-锆, 教育, 核电, 有色金属, 大数据, 动物保健, 资产重组, 独角兽, 游戏, 体育产业, 创投, "
1049,002862.SZ,002862,实丰文化,文教休闲,26.6,846.45,"二胎, "
1050,600300.SH,600300,维维股份,软饮料,3.46,846.24,"回购, 饮料, 食品, "
1051,002714.SZ,002714,牧原股份,农业综合,66.88,844.03,"MSCI, 社保重仓, 养猪, "
1052,002727.SZ,002727,一心堂,医药商业,28.2,843.75,"医药商业, 医药, 医疗信息化, "
1053,002247.SZ,002247,聚力文化,软件服务,5.13,843.54,"破净股, 游戏, 手游, 创投, "
1054,300681.SZ,300681,英搏尔,元器件,34.56,843.43,"高送转-预期, "
1055,300004.SZ,300004,南风股份,电气设备,4.77,842.52,"核电, 破净股, 3D打印, 智能制造, "
1056,600552.SH,600552,凯盛科技,玻璃,5.58,842.07,"有色-锆, OLED, 央企改革, 有色金属, 小米概念股, 玻璃, 3D玻璃, 强势人气股, "
1057,300514.SZ,300514,友讯达,通信设备,14.9,840.92,"物联网, 国资入股, "
1058,300315.SZ,300315,掌趣科技,互联网,4.24,840.65,"小米概念股, 创业板人气股, 股权转让, 电竞, VR&AR, 腾讯概念股, 游戏, 手游, 动漫, "
1059,300316.SZ,300316,晶盛机电,专用机械,13.27,840.28,"新进指数成份股, 光伏, 半导体, "
1060,002341.SZ,002341,新纶科技,化工原料,10.71,840.03,"OLED, 华为产业链, 社保重仓, 业绩预增, 宁德时代概念股, 锂电池, 无线充电, 新能源汽车, 石墨烯, 半导体, 股权转让, 苹果产业链, "
1061,002014.SZ,002014,永新股份,塑料,8.04,840.0,"高股息, 包装印刷, "
1062,000631.SZ,000631,顺发恒业,区域地产,3.67,839.08,"万达系, 房地产, "
1063,002545.SZ,002545,东方铁塔,钢加工,7.39,838.61,"特高压, 业绩预增, 风电, 3D打印, 智能制造, "
1064,603026.SH,603026,石大胜华,化工原料,39.63,836.88,"社保重仓, 石油化工, 山东国企改革, 锂电池, 燃料电池, 新能源汽车, 高校系, "
1065,601869.SH,601869,长飞光纤,通信设备,45.46,836.62,"5G, 光通信, 新进指数成份股, 高送转-预期, 工业互联网, "
1066,002030.SZ,002030,达安基因,生物制药,12.49,836.41,"基因测序, 医疗器械, 流感, 精准医疗, 高校系, 体外诊断, 科创板概念股, 创投, "
1067,300302.SZ,300302,同有科技,软件服务,10.19,834.62,"大数据, 云计算, 资产重组, "
1068,600966.SH,600966,博汇纸业,造纸,3.94,834.26,"破净股, 造纸, "
1069,002169.SZ,002169,智光电气,电气设备,5.44,833.08,"储能, 工业互联网, 半导体, 国产芯片, "
1070,002725.SZ,002725,跃岭股份,汽车配件,10.26,831.28,"5G, 汽车零部件, 独角兽, "
1071,300557.SZ,300557,理工光科,电器仪表,29.6,830.89,"央企改革, 社保重仓, 物联网, 智能仪表, "
1072,600909.SH,600909,华安证券,证券,7.08,830.82,"MSCI, 券商, 安徽国企改革, "
1073,603069.SH,603069,海汽集团,公路,7.72,830.51,"汽车销售, 海南自由贸易港, 自贸区, 自由贸易港, 共享经济, 海南, "
1074,600519.SH,600519,贵州茅台,白酒,974.95,830.22,"高价股, 白马股, MSCI, 大消费, 白酒, 大数据, "
1075,300604.SZ,300604,长川科技,专用机械,37.14,829.5,"半导体, 复牌股, 资产重组, "
1076,300088.SZ,300088,长信科技,元器件,6.09,828.46,"OLED, 特斯拉, 华为产业链, 蔚来汽车概念股, 无人驾驶, 小米概念股, 石墨烯, 股权转让, 苹果产业链, 独角兽, "
1077,600649.SH,600649,城投控股,区域地产,8.05,828.36,"房地产, 雄安新区, 上海国企改革, 雄安-设计, "
1078,603228.SH,603228,景旺电子,元器件,60.35,827.58,"PCB板, "
1079,601127.SH,601127,小康股份,汽车配件,16.18,826.86,"阿里巴巴概念股, 新能源整车, 汽车整车, 百度概念股, 无人驾驶, 锂电池, 新能源汽车, "
1080,603331.SH,603331,百达精工,专用机械,17.52,825.04,"汽车零部件, "
1081,601700.SH,601700,风范股份,电气设备,8.63,824.0,"特高压, 高股息, 无人机, 债转股-AMC, 强势人气股, "
1082,002946.SZ,002946,新乳业,乳制品,18.51,823.57,"次新股, 食品, 乳业（奶粉）, "
1083,600095.SH,600095,哈高科,区域地产,5.27,823.2,"雄安-园林环保, 雄安新区, 壳公司, "
1084,600317.SH,600317,营口港,港口,2.95,823.11,"振兴东北, 港口, 业绩预增, 中韩自贸区, 进口博览会, 自贸区, "
1085,300442.SZ,300442,普丽盛,轻工机械,15.03,822.85,"工业自动化, 智能制造, "
1086,002858.SZ,002858,力盛赛车,文教休闲,17.15,821.99,"体育产业, "
1087,600298.SH,600298,安琪酵母,食品,27.4,821.97,"MSCI, 社保重仓, "
1088,300517.SZ,300517,海波重科,建筑施工,16.23,820.5,
1089,603889.SH,603889,新澳股份,纺织,10.64,819.26,"纺织服装, "
1090,300272.SZ,300272,开能健康,环境保护,8.4,818.78,"小家电, 家电, 基因测序, 独角兽, "
1091,300465.SZ,300465,高伟达,软件服务,9.49,817.62,"供应链金融, 物联网, 大数据, 区块链, 国产软件, 独角兽, 蚂蚁金服概念股, 无人银行, "
1092,601086.SH,601086,国芳集团,百货,6.25,817.34,
1093,600249.SH,600249,两面针,日用化工,4.9,814.72,"广西, "
1094,300171.SZ,300171,东富龙,医疗保健,10.26,813.65,"基因测序, 医疗器械, 独角兽, "
1095,300583.SZ,300583,赛托生物,生物制药,35.84,809.93,"高送转-预期, 医药, 化学药, "
1096,300719.SZ,300719,安达维尔,航空,11.85,809.53,"通用航空, 空铁WiFi, 军工, 军民融合, "
1097,600319.SH,600319,亚星化学,化工原料,5.75,808.92,"烧碱, 股权转让, 壳公司, "
1098,002493.SZ,002493,荣盛石化,化纤,12.9,808.46,"MSCI, 涤纶, 油气改革, 石油化工, "
1099,600668.SH,600668,尖峰集团,水泥,15.1,807.54,"业绩预增, 浙江国企改革, 水泥, 医药, 创新药, 化学药, "
1100,600854.SH,600854,春兰股份,家用电器,4.84,806.4,"白色家电, 家电, "
1101,601966.SH,601966,玲珑轮胎,汽车配件,17.91,805.05,"MSCI, 回购, 轮胎, "
1102,000016.SZ,000016,深康佳A,家用电器,5.2,804.01,"央企改革, 白色家电, 家电, PPP, 环保, 人民币贬值受益, 污水处理, 黑色家电, "
1103,002358.SZ,002358,森源电气,电气设备,13.81,803.58,"光伏, 新能源汽车, 高铁轨交, 国资入股, 充电桩, "
1104,600243.SH,600243,青海华鼎,机床制造,5.14,802.85,"高铁轨交, 壳公司, "
1105,002434.SZ,002434,万里扬,汽车配件,8.03,801.57,"回购, 汽车零部件, 新能源汽车, "
1106,002031.SZ,002031,巨轮智能,汽车配件,2.58,801.1,"工业自动化, 轮胎, 智能制造, 低价股, 人工智能, 机器人, "
1107,300534.SZ,300534,陇神戎发,中成药,7.74,800.98,"医药, 中药, "
1108,300097.SZ,300097,智云股份,电器仪表,13.81,800.85,"OLED, 华为产业链, 回购, 定增破发, 工业自动化, 智能制造, "
1109,002633.SZ,002633,申科股份,机械基件,10.53,800.65,"高质押率, 壳公司, "
1110,603739.SH,603739,蔚蓝生物,农业综合,31.81,797.29,"次新股, 动物保健, 燃料乙醇, "
1111,000785.SZ,000785,武汉中商,百货,10.56,796.6,"新零售, 家具家居, 资产重组, "
1112,000930.SZ,000930,中粮生化,农业综合,9.05,793.89,"央企改革, 资产重组, 燃料乙醇, "
1113,603016.SH,603016,新宏泰,电气设备,20.14,792.99,"特高压, 国产软件, 资产重组, "
1114,600767.SH,600767,ST运盛,医疗保健,6.71,792.82,"互联网医疗, 医疗信息化, ST股, "
1115,300482.SZ,300482,万孚生物,生物制药,32.96,792.69,"回购, 芬太尼概念, 基因测序, 医疗器械, 体外诊断, 工业大麻, "
1116,300599.SZ,300599,雄塑科技,塑料,12.86,792.29,
1117,000430.SZ,000430,张家界,旅游景点,6.54,791.84,"旅游, 湖南国企改革, 定增破发, "
1118,600711.SH,600711,盛屯矿业,小金属,6.46,791.1,"有色-锌, 有色金属, 参股券商, 有色-钴, 有色-铜, "
1119,002536.SZ,002536,西泵股份,汽车配件,10.96,789.74,"汽车零部件, 高送转, "
1120,000712.SZ,000712,锦龙股份,证券,15.5,789.11,"券商, 期货概念, "
1121,000717.SZ,000717,韶钢松山,普钢,5.56,787.66,"钢铁, 新进指数成份股, 央企改革, 万达系, "
1122,002721.SZ,002721,金一文化,服饰,7.31,785.99,"供应链金融, 特色小镇, 定增破发, 高质押率, 3D打印, 智能制造, 互联网金融, 股权转让, 国资入股, 资产重组, 黄金, "
1123,600118.SH,600118,中国卫星,航空,24.33,784.28,"MSCI, 中字头, 央企改革, 军工研究所, 军工, 军民融合, 无人机, 北斗导航, "
1124,603311.SH,603311,金海环境,专用机械,11.83,783.93,"白色家电, 家电, "
1125,000039.SZ,000039,中集集团,轻工机械,14.94,782.34,"高股息, MSCI, 油服, 海工装备, 可燃冰, 航运, 央企改革, 粤港澳大湾区, 重卡, 装配式建筑, 智慧停车, 冷链, 雄安新区, 快递物流, 雄安-周边, "
1126,000078.SZ,000078,海王生物,生物制药,4.49,781.85,"医药商业, 保健品, 食品, 医药, "
1127,300415.SZ,300415,伊之密,专用机械,8.24,781.84,"智能制造, 机器人, "
1128,300485.SZ,300485,赛升药业,生物制药,11.86,781.58,"医药, 创新药, "
1129,600761.SH,600761,安徽合力,工程机械,12.62,781.3,"安徽国企改革, 机械, 举牌股, "
1130,600023.SH,600023,浙能电力,火力发电,4.85,778.49,"火电, 高股息, MSCI, 电改, 核电, 浙江国企改革, "
1131,300014.SZ,300014,亿纬锂能,电气设备,27.8,778.04,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, "
1132,002891.SZ,002891,中宠股份,饲料,34.6,777.55,"阿里巴巴概念股, 社保重仓, 新零售, 饲料, "
1133,002706.SZ,002706,良信电器,电气设备,6.87,776.49,"华为产业链, 社保重仓, 回购, 新能源汽车, 充电桩, "
1134,600757.SH,600757,长江传媒,出版业,7.33,776.26,"阿里巴巴概念股, 教育, 知识产权, 科创板概念股, "
1135,300264.SZ,300264,佳创视讯,通信设备,6.83,774.54,"教育, VR&AR, 游戏, 广电, "
1136,000613.SZ,000613,大东海A,旅游服务,7.61,774.24,"海南自由贸易港, 自贸区, 自由贸易港, 海南, "
1137,600482.SH,600482,中国动力,电气设备,25.63,773.39,"南北船合并, MSCI, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 回购, 航母, 军工, 军民融合, 汽车零部件, 锂电池, 燃料电池, 新能源汽车, 石墨烯, "
1138,600653.SH,600653,申华控股,汽车服务,2.77,773.34,"教育, 汽车销售, 风电, 低价股, 共享经济, 资产重组, "
1139,603721.SH,603721,中广天择,影视音像,27.7,771.21,"直播/短视频, 广电, 影视, "
1140,300641.SZ,300641,正丹股份,化工原料,6.11,770.42,
1141,300640.SZ,300640,德艺文创,文教休闲,13.12,769.85,"人民币贬值受益, 家具家居, "
1142,002902.SZ,002902,铭普光磁,元器件,27.09,769.34,"5G, 光通信, 华为产业链, 高送转, "
1143,000925.SZ,000925,众合科技,专用机械,7.85,768.67,"阿里巴巴概念股, 华为产业链, 雄安-园林环保, 定增破发, 雄安新区, 移动支付, 智慧城市, 腾讯概念股, 高校系, 高铁轨交, LED, "
1144,300393.SZ,300393,中来股份,塑料,20.63,768.19,"兜底式增持, 光伏, 高质押率, 高送转, 股权转让, "
1145,300081.SZ,300081,恒信东方,文教休闲,11.96,768.01,"回购, 雄安-智慧城市, 雄安新区, VR&AR, 独角兽, 手势识别, 动漫, "
1146,601808.SH,601808,中海油服,石油开采,10.81,768.0,"油服, 海工装备, 油气改革, 可燃冰, 央企改革, 天然气, "
1147,000780.SZ,000780,平庄能源,煤炭开采,4.26,767.38,"煤炭, 内蒙古, 电改, 央企改革, 破净股, ST摘帽, "
1148,002637.SZ,002637,赞宇科技,日用化工,8.58,767.27,"业绩预增, 环保, 污水处理, 股权转让, "
1149,600811.SH,600811,东方集团,综合类,4.24,766.13,"回购, 养猪, 破净股, 供应链金融, 土地流转, 农业种植, 资产重组, "
1150,600765.SH,600765,中航重机,机械基件,10.65,765.65,"央企改革, 军工研究所, 大飞机, 航母, 业绩预增, 军工, 军民融合, "
1151,002564.SZ,002564,天沃科技,化工机械,6.4,764.31,"回购, 风电, 军工, 军民融合, 煤化工, 股权转让, 国资入股, "
1152,000750.SZ,000750,国海证券,证券,5.9,764.07,"MSCI, 券商, 债转股-AMC, 广西, "
1153,300270.SZ,300270,中威电子,通信设备,8.67,762.59,"物联网, 无人驾驶, 定增破发, 股权转让, 国资入股, 智慧安防, 透明工厂, "
1154,603299.SH,603299,苏盐井神,化工原料,6.55,760.26,"调味品, 食品, 定增破发, 资产重组, "
1155,002230.SZ,002230,科大讯飞,软件服务,33.91,759.51,"MSCI, 教育, 华为产业链, 蔚来汽车概念股, 物联网, 脑科学, 无人驾驶, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 国产软件, 智能音箱, 高校系, 国产芯片, 独角兽, 机器人, "
1156,600120.SH,600120,浙江东方,商贸代理,17.63,759.28,"浙江国企改革, 信托, 债转股-AMC, 量子通信, 期货概念, 独角兽, 科创板概念股, 创投, "
1157,600062.SH,600062,华润双鹤,化学制药,13.97,759.11,"高股息, MSCI, 央企改革, 医药, 化学药, "
1158,603726.SH,603726,朗迪集团,机械基件,19.67,758.58,"白色家电, 家电, "
1159,300733.SZ,300733,西菱动力,汽车配件,15.19,755.94,"高送转-预期, 汽车零部件, "
1160,600903.SH,600903,贵州燃气,供气供热,21.03,755.89,"天然气, "
1161,603421.SH,603421,鼎信通讯,通信设备,29.5,754.39,"物联网, 国产芯片, "
1162,600306.SH,600306,商业城,百货,7.95,753.4,"新零售, 共享经济, 壳公司, "
1163,600310.SH,600310,桂东电力,水力发电,5.26,752.64,"水电, 电改, 参股券商, 广西, "
1164,601107.SH,601107,四川成渝,路桥,4.32,752.25,"高速公路, 破净股, 科创板概念股, 创投, "
1165,600528.SH,600528,中铁工业,建筑施工,12.74,752.06,"MSCI, 中字头, 一带一路, 央企改革, 大基建, 高铁轨交, "
1166,603683.SH,603683,晶华新材,化工原料,16.46,751.93,
1167,600056.SH,600056,中国医药,医药商业,15.45,751.21,"MSCI, 中字头, 血制品, 医药商业, 央企改革, 医药, "
