,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
267,002739.SZ,万达电影,影视音像,17.3,0.29,24.71,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金五零三组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
268,600132.SH,重庆啤酒,啤酒,50.18,0.4,24.6,"香港中央结算有限公司(陆股通)
汇添富基金管理股份有限公司-社保基金1103组合
中央汇金资产管理有限责任公司
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金混合型组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合"
269,300545.SZ,联得装备,专用机械,30.68,0.49,24.51,"交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-易方达新常态灵活配置混合型证券投资基金
上海于翼资产管理合伙企业(有限公司)-东方点赞证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
易方达基金-国新投资有限公司-易方达基金-国新2号单一资产管理计划"
270,603218.SH,日月股份,工程机械,19.78,0.51,24.49,"基本养老保险基金一二零六组合
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
基本养老保险基金一二零六组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
271,601567.SH,三星医疗,电器仪表,7.85,0.64,24.36,"金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
鹏华资产-招商银行-鹏华资产鼎泰招行2号资产管理计划
华鑫国际信托有限公司-华鑫信托·国鑫21号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·国鑫31号集合资金信托计划
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
鹏华资产-招商银行-鹏华资产鼎泰招行2号资产管理计划
香港中央结算有限公司(陆股通)
华鑫国际信托有限公司-华鑫信托·国鑫21号集合资金信托计划"
272,002208.SZ,合肥城建,区域地产,6.79,0.74,24.26,宁波梅山保税港区龙悦投资管理有限公司-佳然一号私募证券投资基金
273,000544.SZ,中原环保,环境保护,6.39,0.79,24.21,"河南资产管理有限公司
申万菱信基金-工商银行-陕国投-陕国投·新毅创赢定向投资集合资金信托计划
香港中央结算有限公司(陆股通)
河南资产管理有限公司
申万菱信基金-工商银行-陕国投-陕国投·新毅创赢定向投资集合资金信托计划"
274,600183.SH,生益科技,元器件,26.8,1.67,24.05,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四零六组合
全国社保基金一一一组合
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金"
275,300230.SZ,永利股份,塑料,5.13,0.98,24.02,"天风证券-光大银行-天风证券天旭1号集合资产管理计划
中央汇金资产管理有限责任公司
天风证券-光大银行-天风证券天旭1号集合资产管理计划
中央汇金资产管理有限责任公司"
276,002126.SZ,银轮股份,汽车配件,9.24,1.09,23.91,"基本养老保险基金一零零三组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
国家第一养老金信托公司-自有资金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)"
277,600802.SH,福建水泥,水泥,10.14,2.42,23.89,"中国银行股份有限公司-华泰保兴吉年丰混合型发起式证券投资基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
中国建设银行股份有限公司-银河研究精选混合型证券投资基金"
278,002484.SZ,江海股份,元器件,8.68,1.17,23.83,"南通招商江海产业发展基金合伙企业(有限合伙)
安徽中安资本投资基金有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金
安徽中安资本投资基金有限公司
南通招商江海产业发展基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金
香港中央结算有限公司(陆股通)"
279,600845.SH,宝信软件,软件服务,42.09,2.01,23.75,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰估值优势混合型证券投资基金(LOF)
上海浦东发展银行股份有限公司-国泰金龙行业精选证券投资基金"
280,002560.SZ,通达股份,电气设备,6.58,2.97,23.69,"华泰证券资管-南京银行-华泰远见1号集合资产管理计划
河南超赢投资有限公司-超赢创赢30号私募投资基金
河南超赢投资有限公司-超赢创赢19号私募投资基金
华泰证券资管-南京银行-华泰远见1号集合资产管理计划"
281,600532.SH,宏达矿业,普钢,3.64,1.39,23.61,
282,000009.SZ,中国宝安,综合类,6.51,1.56,23.44,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
283,002028.SZ,思源电气,电气设备,16.51,1.85,23.15,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四一二组合"
284,002439.SZ,启明星辰,软件服务,38.74,1.33,23.06,"香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
挪威中央银行-自有资金
中国对外经济贸易信托有限公司-淡水泉精选1期
招商银行股份有限公司-万家经济新动能混合型证券投资基金
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
挪威中央银行-自有资金
中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉"
285,300454.SZ,深信服,软件服务,161.47,2.44,22.96,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
286,002860.SZ,星帅尔,电气设备,23.56,1.12,22.69,
287,600893.SH,航发动力,航空,22.56,0.94,22.59,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)
中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
建信基金-兴业银行-杭州翀宋投资合伙企业(有限合伙)"
288,300398.SZ,飞凯材料,染料涂料,17.9,1.47,22.34,"上海半导体装备材料产业投资管理有限公司-上海半导体装备材料产业投资基金合伙企业(有限合伙)
共青城胜恒投资管理有限公司-胜恒精选新材料私募股权投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
上海半导体装备材料产业投资管理有限公司-上海半导体装备材料产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
共青城胜恒投资管理有限公司-胜恒精选新材料私募股权投资基金"
