,ts_code,symbol,name,industry,COL_FITNESS
1267,002817.SZ,002817,黄山胶囊,化学制药,12.06
2575,600538.SH,600538,国发股份,医药商业,12.05
3359,603508.SH,603508,思维列控,软件服务,12.05
3379,603568.SH,603568,伟明环保,环境保护,12.05
1067,002607.SZ,002607,中公教育,文教休闲,12.05
1326,002880.SZ,002880,卫光生物,生物制药,12.04
158,000571.SZ,000571,新大洲A,综合类,12.04
3277,603278.SH,603278,大业股份,钢加工,12.03
3501,603813.SH,603813,原尚股份,仓储物流,12.03
3070,601669.SH,601669,中国电建,建筑施工,12.03
403,000926.SZ,000926,福星股份,区域地产,12.02
423,000957.SZ,000957,中通客车,汽车整车,12.02
3306,603331.SH,603331,百达精工,专用机械,12.02
1320,002873.SZ,002873,新天药业,中成药,12.02
1175,002717.SZ,002717,岭南股份,环境保护,12.02
2852,600847.SH,600847,万里股份,电气设备,12.01
380,000898.SZ,000898,鞍钢股份,普钢,12.0
1248,002796.SZ,002796,世嘉科技,专用机械,12.0
2369,600276.SH,600276,恒瑞医药,化学制药,11.99
3574,603968.SH,603968,醋化股份,化工原料,11.97
3280,603288.SH,603288,海天味业,食品,11.97
1359,002916.SZ,002916,深南电路,元器件,11.95
3528,603877.SH,603877,太平鸟,服饰,11.94
210,000639.SZ,000639,西王食品,食品,11.93
307,000788.SZ,000788,北大医药,化学制药,11.92
1989,300607.SZ,300607,拓斯达,专用机械,11.92
2057,300677.SZ,300677,英科医疗,医疗保健,11.92
2027,300647.SZ,300647,超频三,元器件,11.91
2531,600488.SH,600488,天药股份,化学制药,11.91
955,002494.SZ,002494,华斯股份,服饰,11.91
1432,300041.SZ,300041,回天新材,化工原料,11.9
864,002403.SZ,002403,爱仕达,家用电器,11.9
895,002434.SZ,002434,万里扬,汽车配件,11.89
789,002328.SZ,002328,新朋股份,汽车配件,11.88
2966,601021.SH,601021,春秋航空,空运,11.88
2466,600389.SH,600389,江山股份,农药化肥,11.88
546,002084.SZ,002084,海鸥住工,家居用品,11.87
1979,300597.SZ,300597,吉大通信,通信设备,11.86
1178,002721.SZ,002721,金一文化,服饰,11.85
1628,300239.SZ,300239,东宝生物,生物制药,11.85
1440,300049.SZ,300049,福瑞股份,中成药,11.85
2822,600814.SH,600814,杭州解百,百货,11.84
2606,600576.SH,600576,祥源文化,影视音像,11.84
190,000615.SZ,000615,京汉股份,全国地产,11.83
247,000697.SZ,000697,炼石航空,航空,11.83
682,002220.SZ,002220,天宝食品,食品,11.82
2143,600009.SH,600009,上海机场,机场,11.81
2288,600182.SH,600182,S佳通,汽车配件,11.81
75,000402.SZ,000402,金融街,全国地产,11.81
2339,600238.SH,600238,*ST椰岛,红黄药酒,11.81
1887,300500.SZ,300500,启迪设计,建筑施工,11.78
2810,600800.SH,600800,天津磁卡,综合类,11.77
1263,002812.SZ,002812,恩捷股份,广告包装,11.77
2395,600306.SH,600306,商业城,百货,11.76
3246,603188.SH,603188,亚邦股份,染料涂料,11.76
2242,600127.SH,600127,金健米业,农业综合,11.76
46,000061.SZ,000061,农产品,农业综合,11.75
3355,603501.SH,603501,韦尔股份,半导体,11.75
698,002236.SZ,002236,大华股份,电器仪表,11.74
1065,002605.SZ,002605,姚记扑克,文教休闲,11.74
1152,002692.SZ,002692,远程股份,电气设备,11.74
763,002302.SZ,002302,西部建设,水泥,11.73
3252,603199.SH,603199,九华旅游,旅游景点,11.72
3328,603369.SH,603369,今世缘,白酒,11.69
1242,002789.SZ,002789,建艺集团,装修装饰,11.68
3397,603601.SH,603601,再升科技,玻璃,11.67
3456,603708.SH,603708,家家悦,超市连锁,11.67
2645,600617.SH,600617,国新能源,供气供热,11.66
2110,300733.SZ,300733,西菱动力,汽车配件,11.66
2450,600371.SH,600371,万向德农,种植业,11.66
2254,600141.SH,600141,兴发集团,化工原料,11.65
3593,603999.SH,603999,读者传媒,出版业,11.65
1285,002836.SZ,002836,新宏泽,广告包装,11.65
1474,300084.SZ,300084,海默科技,石油开采,11.65
2751,600735.SH,600735,新华锦,商贸代理,11.65
1162,002702.SZ,002702,海欣食品,食品,11.64
767,002306.SZ,002306,*ST云网,酒店餐饮,11.61
1827,300440.SZ,300440,运达科技,软件服务,11.6
2899,600897.SH,600897,厦门空港,机场,11.59
1040,002580.SZ,002580,圣阳股份,电气设备,11.59
2588,600556.SH,600556,ST慧球,软件服务,11.58
648,002186.SZ,002186,全聚德,酒店餐饮,11.58
2527,600483.SH,600483,福能股份,火力发电,11.57
1434,300043.SZ,300043,星辉娱乐,文教休闲,11.57
3276,603277.SH,603277,银都股份,专用机械,11.57
3544,603898.SH,603898,好莱客,家居用品,11.56
2984,601116.SH,601116,三江购物,超市连锁,11.55
2149,600017.SH,600017,日照港,港口,11.54
254,000707.SZ,000707,*ST双环,化工原料,11.54
2224,600108.SH,600108,亚盛集团,农业综合,11.53
2184,600064.SH,600064,南京高科,园区开发,11.5
2571,600533.SH,600533,栖霞建设,区域地产,11.5
3319,603357.SH,603357,设计总院,建筑施工,11.5
3250,603197.SH,603197,保隆科技,汽车配件,11.5
1992,300610.SZ,300610,晨化股份,化工原料,11.5
2552,600512.SH,600512,腾达建设,建筑施工,11.48
742,002281.SZ,002281,光迅科技,通信设备,11.48
1783,300396.SZ,300396,迪瑞医疗,医疗保健,11.48
260,000713.SZ,000713,丰乐种业,种植业,11.48
3003,601188.SH,601188,龙江交通,路桥,11.48
1253,002801.SZ,002801,微光股份,电气设备,11.47
399,000921.SZ,000921,海信家电,家用电器,11.46
2572,600535.SH,600535,天士力,中成药,11.45
935,002474.SZ,002474,榕基软件,软件服务,11.45
924,002463.SZ,002463,沪电股份,元器件,11.45
2541,600500.SH,600500,中化国际,商贸代理,11.45
625,002163.SZ,002163,中航三鑫,装修装饰,11.44
3569,603958.SH,603958,哈森股份,服饰,11.43
1614,300225.SZ,300225,金力泰,染料涂料,11.42
658,002196.SZ,002196,方正电机,纺织机械,11.42
50,000066.SZ,000066,中国长城,电脑设备,11.41
1275,002825.SZ,002825,纳尔股份,化工原料,11.41
2061,300681.SZ,300681,英搏尔,元器件,11.39
3086,601800.SH,601800,中国交建,建筑施工,11.39
950,002489.SZ,002489,浙江永强,家居用品,11.39
497,002035.SZ,002035,华帝股份,家用电器,11.39
3366,603527.SH,603527,众源新材,铜,11.39
876,002415.SZ,002415,海康威视,电器仪表,11.39
1239,002786.SZ,002786,银宝山新,专用机械,11.39
2506,600455.SH,600455,博通股份,软件服务,11.39
2166,600037.SH,600037,歌华有线,影视音像,11.36
3081,601777.SH,601777,力帆股份,摩托车,11.35
1226,002772.SZ,002772,众兴菌业,种植业,11.35
2439,600359.SH,600359,新农开发,农业综合,11.35
2009,300628.SZ,300628,亿联网络,通信设备,11.35
529,002067.SZ,002067,景兴纸业,造纸,11.35
1200,002743.SZ,002743,富煌钢构,钢加工,11.35
2020,300639.SZ,300639,凯普生物,医疗保健,11.35
3064,601619.SH,601619,嘉泽新能,新型电力,11.34
2093,300715.SZ,300715,凯伦股份,其他建材,11.34
3085,601799.SH,601799,星宇股份,汽车配件,11.33
2049,300669.SZ,300669,沪宁股份,机械基件,11.33
1826,300439.SZ,300439,美康生物,医疗保健,11.33
2497,600435.SH,600435,北方导航,专用机械,11.32
524,002062.SZ,002062,宏润建设,建筑施工,11.31
1525,300135.SZ,300135,宝利国际,化工原料,11.3
3165,603031.SH,603031,安德利,百货,11.29
2334,600233.SH,600233,圆通速递,仓储物流,11.28
1909,300522.SZ,300522,世名科技,染料涂料,11.27
2690,600671.SH,600671,天目药业,中成药,11.27
2720,600703.SH,600703,三安光电,半导体,11.26
1874,300487.SZ,300487,蓝晓科技,化工原料,11.26
273,000728.SZ,000728,国元证券,证券,11.24
2262,600152.SH,600152,维科技术,电气设备,11.22
331,000818.SZ,000818,航锦科技,化工原料,11.21
3336,603388.SH,603388,元成股份,建筑施工,11.2
394,000915.SZ,000915,山大华特,化学制药,11.2
1301,002853.SZ,002853,皮阿诺,家居用品,11.2
141,000551.SZ,000551,创元科技,专用机械,11.2
1367,002925.SZ,002925,盈趣科技,元器件,11.19
1991,300609.SZ,300609,汇纳科技,互联网,11.19
1146,002686.SZ,002686,亿利达,专用机械,11.18
2862,600859.SH,600859,王府井,百货,11.18
2712,600694.SH,600694,大商股份,百货,11.17
689,002227.SZ,002227,奥特迅,电气设备,11.16
442,000978.SZ,000978,桂林旅游,旅游景点,11.16
601,002139.SZ,002139,拓邦股份,元器件,11.15
3455,603707.SH,603707,健友股份,化学制药,11.15
1133,002673.SZ,002673,西部证券,证券,11.14
1294,002846.SZ,002846,英联股份,广告包装,11.14
1016,002556.SZ,002556,辉隆股份,其他商业,11.14
2709,600691.SH,600691,阳煤化工,农药化肥,11.1
930,002469.SZ,002469,三维工程,建筑施工,11.09
2827,600819.SH,600819,耀皮玻璃,玻璃,11.08
1461,300071.SZ,300071,华谊嘉信,广告包装,11.07
2142,600008.SH,600008,首创股份,环境保护,11.07
2837,600829.SH,600829,人民同泰,医药商业,11.07
1290,002841.SZ,002841,视源股份,元器件,11.07
2446,600367.SH,600367,红星发展,化工原料,11.07
3291,603309.SH,603309,维力医疗,医疗保健,11.05
867,002406.SZ,002406,远东传动,汽车配件,11.05
1988,300606.SZ,300606,金太阳,矿物制品,11.04
1630,300241.SZ,300241,瑞丰光电,半导体,11.03
327,000812.SZ,000812,陕西金叶,广告包装,11.03
2825,600817.SH,600817,ST宏盛,多元金融,11.02
725,002264.SZ,002264,新华都,超市连锁,11.02
1531,300141.SZ,300141,和顺电气,电气设备,11.02
1662,300273.SZ,300273,和佳股份,医疗保健,11.02
2237,600121.SH,600121,郑州煤电,煤炭开采,11.01
510,002048.SZ,002048,宁波华翔,汽车配件,11.01
2987,601126.SH,601126,四方股份,电气设备,11.0
2045,300665.SZ,300665,飞鹿股份,染料涂料,10.99
2077,300697.SZ,300697,电工合金,铜,10.99
3178,603050.SH,603050,科林电气,电气设备,10.99
772,002311.SZ,002311,海大集团,饲料,10.99
360,000868.SZ,000868,安凯客车,汽车整车,10.98
3464,603721.SH,603721,中广天择,影视音像,10.98
3063,601618.SH,601618,中国中冶,建筑施工,10.96
3450,603699.SH,603699,纽威股份,专用机械,10.96
3264,603228.SH,603228,景旺电子,元器件,10.95
2494,600428.SH,600428,中远海特,水运,10.95
3286,603301.SH,603301,振德医疗,医疗保健,10.94
1420,300029.SZ,300029,天龙光电,专用机械,10.92
36,000045.SZ,000045,深纺织A,纺织,10.92
2895,600893.SH,600893,航发动力,航空,10.91
2587,600555.SH,600555,海航创新,旅游服务,10.91
3389,603588.SH,603588,高能环境,环境保护,10.9
3002,601186.SH,601186,中国铁建,建筑施工,10.9
3547,603901.SH,603901,永创智能,专用机械,10.9
1881,300494.SZ,300494,盛天网络,互联网,10.9
2805,600794.SH,600794,保税科技,仓储物流,10.89
111,000516.SZ,000516,国际医学,百货,10.89
2388,600298.SH,600298,安琪酵母,食品,10.89
2405,600317.SH,600317,营口港,港口,10.88
37,000046.SZ,000046,泛海控股,全国地产,10.88
2519,600475.SH,600475,华光股份,专用机械,10.86
1632,300243.SZ,300243,瑞丰高材,化工原料,10.85
63,000153.SZ,000153,丰原药业,化学制药,10.83
746,002285.SZ,002285,世联行,房产服务,10.82
3503,603817.SH,603817,海峡环保,环境保护,10.81
1323,002877.SZ,002877,智能自控,电器仪表,10.81
3114,601919.SH,601919,中远海控,水运,10.8
1343,002898.SZ,002898,赛隆药业,化学制药,10.8
1562,300172.SZ,300172,中电环保,环境保护,10.8
1138,002678.SZ,002678,珠江钢琴,文教休闲,10.8
3499,603810.SH,603810,丰山集团,农药化肥,10.79
3065,601628.SH,601628,中国人寿,保险,10.78
878,002417.SZ,002417,深南股份,多元金融,10.78
1511,300121.SZ,300121,阳谷华泰,化工原料,10.77
1445,300054.SZ,300054,鼎龙股份,化工原料,10.76
581,002119.SZ,002119,康强电子,半导体,10.76
88,000419.SZ,000419,通程控股,百货,10.75
1724,300335.SZ,300335,迪森股份,供气供热,10.74
263,000717.SZ,000717,韶钢松山,普钢,10.74
3591,603997.SH,603997,继峰股份,汽车配件,10.74
1553,300163.SZ,300163,先锋新材,其他建材,10.73
1854,300467.SZ,300467,迅游科技,互联网,10.73
3068,601666.SH,601666,平煤股份,煤炭开采,10.71
2994,601158.SH,601158,重庆水务,水务,10.7
2125,300750.SZ,300750,宁德时代,电气设备,10.7
3517,603855.SH,603855,华荣股份,专用机械,10.7
2113,300737.SZ,300737,科顺股份,其他建材,10.7
2608,600578.SH,600578,京能电力,火力发电,10.7
2350,600251.SH,600251,冠农股份,农业综合,10.7
1216,002761.SZ,002761,多喜爱,纺织,10.69
1228,002774.SZ,002774,快意电梯,运输设备,10.69
2480,600406.SH,600406,国电南瑞,软件服务,10.69
747,002286.SZ,002286,保龄宝,食品,10.68
2838,600830.SH,600830,香溢融通,多元金融,10.68
1544,300154.SZ,300154,瑞凌股份,元器件,10.68
2615,600585.SH,600585,海螺水泥,水泥,10.68
2372,600279.SH,600279,重庆港九,港口,10.67
1340,002895.SZ,002895,川恒股份,化工原料,10.67
1436,300045.SZ,300045,华力创通,电脑设备,10.67
3317,603355.SH,603355,莱克电气,家用电器,10.67
3554,603917.SH,603917,合力科技,汽车配件,10.66
73,000400.SZ,000400,许继电气,电气设备,10.66
1297,002849.SZ,002849,威星智能,电器仪表,10.66
942,002481.SZ,002481,双塔食品,食品,10.66
2849,600844.SH,600844,丹化科技,化工原料,10.65
2594,600562.SH,600562,国睿科技,通信设备,10.65
2653,600626.SH,600626,申达股份,纺织,10.63
2081,300701.SZ,300701,森霸传感,元器件,10.63
2872,600869.SH,600869,智慧能源,电气设备,10.63
1075,002615.SZ,002615,哈尔斯,家居用品,10.63
52,000069.SZ,000069,华侨城A,旅游景点,10.62
998,002538.SZ,002538,司尔特,农药化肥,10.62
2744,600728.SH,600728,佳都科技,软件服务,10.61
703,002241.SZ,002241,歌尔股份,元器件,10.61
2252,600138.SH,600138,中青旅,旅游服务,10.61
2271,600162.SH,600162,香江控股,全国地产,10.61
3275,603269.SH,603269,海鸥股份,机械基件,10.6
2928,600976.SH,600976,健民集团,中成药,10.6
678,002216.SZ,002216,三全食品,食品,10.6
2843,600836.SH,600836,界龙实业,广告包装,10.6
3122,601965.SH,601965,中国汽研,汽车服务,10.59
1912,300526.SZ,300526,中潜股份,专用机械,10.59
98,000488.SZ,000488,晨鸣纸业,造纸,10.59
3424,603656.SH,603656,泰禾光电,专用机械,10.57
654,002192.SZ,002192,融捷股份,专用机械,10.57
2390,600300.SH,600300,维维股份,软饮料,10.56
2666,600642.SH,600642,申能股份,火力发电,10.55
2916,600960.SH,600960,渤海汽车,汽车配件,10.55
1870,300483.SZ,300483,沃施股份,专用机械,10.55
1053,002593.SZ,002593,日上集团,汽车配件,10.54
1585,300196.SZ,300196,长海股份,玻璃,10.54
3198,603089.SH,603089,正裕工业,汽车配件,10.52
2664,600640.SH,600640,号百控股,酒店餐饮,10.52
634,002172.SZ,002172,澳洋健康,化纤,10.52
1534,300144.SZ,300144,宋城演艺,旅游景点,10.52
685,002223.SZ,002223,鱼跃医疗,医疗保健,10.51
1356,002912.SZ,002912,中新赛克,软件服务,10.5
1358,002915.SZ,002915,中欣氟材,化工原料,10.5
3116,601929.SH,601929,吉视传媒,影视音像,10.5
2095,300717.SZ,300717,华信新材,塑料,10.49
265,000719.SZ,000719,中原传媒,出版业,10.48
933,002472.SZ,002472,双环传动,机械基件,10.48
1606,300217.SZ,300217,东方电热,电器仪表,10.47
3467,603726.SH,603726,朗迪集团,机械基件,10.47
1523,300133.SZ,300133,华策影视,影视音像,10.46
3181,603058.SH,603058,永吉股份,广告包装,10.46
2888,600886.SH,600886,国投电力,水力发电,10.46
2485,600416.SH,600416,湘电股份,电气设备,10.45
1076,002616.SZ,002616,长青集团,环境保护,10.44
1846,300459.SZ,300459,金科文化,化工原料,10.44
853,002392.SZ,002392,北京利尔,其他建材,10.42
1209,002753.SZ,002753,永东股份,化工原料,10.42
1592,300203.SZ,300203,聚光科技,环境保护,10.41
3168,603035.SH,603035,常熟汽饰,汽车配件,10.41
3489,603790.SH,603790,雅运股份,染料涂料,10.4
1015,002555.SZ,002555,三七互娱,互联网,10.4
736,002275.SZ,002275,桂林三金,中成药,10.4
800,002339.SZ,002339,积成电子,电气设备,10.4
3529,603878.SH,603878,武进不锈,钢加工,10.39
1768,300381.SZ,300381,溢多利,生物制药,10.39
1792,300405.SZ,300405,科隆股份,化工原料,10.39
2022,300641.SZ,300641,正丹股份,化工原料,10.38
1086,002626.SZ,002626,金达威,食品,10.38
845,002384.SZ,002384,东山精密,通信设备,10.38
2699,600681.SH,600681,百川能源,供气供热,10.37
2488,600420.SH,600420,现代制药,化学制药,10.37
433,000968.SZ,000968,蓝焰控股,煤炭开采,10.37
3297,603319.SH,603319,湘油泵,汽车配件,10.37
1850,300463.SZ,300463,迈克生物,医疗保健,10.37
1375,002933.SZ,002933,新兴装备,航空,10.36
3449,603698.SH,603698,航天工程,专用机械,10.35
1428,300037.SZ,300037,新宙邦,化工原料,10.35
3041,601500.SH,601500,通用股份,汽车配件,10.35
2757,600741.SH,600741,华域汽车,汽车配件,10.35
1208,002752.SZ,002752,昇兴股份,广告包装,10.34
2759,600743.SH,600743,华远地产,区域地产,10.34
168,000589.SZ,000589,黔轮胎A,汽车配件,10.34
3549,603906.SH,603906,龙蟠科技,化工原料,10.33
1960,300577.SZ,300577,开润股份,纺织,10.33
3088,601808.SH,601808,中海油服,石油开采,10.32
2043,300663.SZ,300663,科蓝软件,软件服务,10.32
465,002003.SZ,002003,伟星股份,服饰,10.31
3163,603029.SH,603029,天鹅股份,农用机械,10.31
3567,603955.SH,603955,大千生态,环境保护,10.31
2084,300705.SZ,300705,九典制药,化学制药,10.31
3091,601828.SH,601828,美凯龙,其他商业,10.3
1526,300136.SZ,300136,信维通信,通信设备,10.3
77,000404.SZ,000404,长虹华意,专用机械,10.3
2257,600146.SH,600146,商赢环球,服饰,10.29
821,002360.SZ,002360,同德化工,化工原料,10.29
291,000759.SZ,000759,中百集团,超市连锁,10.28
2598,600567.SH,600567,山鹰纸业,造纸,10.27
2225,600109.SH,600109,国金证券,证券,10.27
2900,600898.SH,600898,国美通讯,通信设备,10.26
1733,300344.SZ,300344,太空智造,其他建材,10.26
2932,600980.SH,600980,北矿科技,元器件,10.26
3440,603680.SH,603680,今创集团,运输设备,10.26
16,000020.SZ,000020,深华发A,元器件,10.26
2007,300626.SZ,300626,华瑞股份,电气设备,10.25
1808,300421.SZ,300421,力星股份,机械基件,10.25
1794,300407.SZ,300407,凯发电气,电气设备,10.24
103,000504.SZ,000504,南华生物,环境保护,10.24
344,000835.SZ,000835,长城动漫,影视音像,10.24
21,000027.SZ,000027,深圳能源,火力发电,10.24
2236,600120.SH,600120,浙江东方,商贸代理,10.23
1775,300388.SZ,300388,国祯环保,环境保护,10.23
55,000088.SZ,000088,盐田港,港口,10.23
3445,603689.SH,603689,皖天然气,供气供热,10.22
2782,600768.SH,600768,宁波富邦,铝,10.22
2072,300692.SZ,300692,中环环保,环境保护,10.22
1389,002949.SZ,002949,华阳国际,建筑施工,10.2
