code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
300595,欧普康视,1.37,,,,
603990,麦迪科技,0.6,,,,
603636,南威软件,5.23,,,,
603011,合锻智能,4.12,,,,
300066,三川智慧,9.96,,,,
603890,春秋电子,0.48,,,,
300222,科大智能,3.42,,,,
300085,银之杰,4.14,,,,
300327,中颖电子,2.29,,,,
300271,华宇软件,5.65,,,,
300511,雪榕生物,2.34,,,,
300396,迪瑞医疗,2.47,,,,
603869,新智认知,2.68,,,,
603666,亿嘉和,0.25,,,,
300239,东宝生物,4.45,,,,
601718,际华集团,43.92,,,,
603920,世运电路,1.28,,,,
300021,大禹节水,6.48,,,,
300703,创源文化,0.67,,,,
300075,数字政通,3.05,,,,
300286,安科瑞,1.75,,,,
300224,正海磁材,7.36,,,,
601808,中海油服,29.6,,,,
300706,阿石创,0.49,,,,
300135,宝利国际,9.22,,,,
300083,劲胜智能,11.89,,,,
603355,莱克电气,4.01,,,,
603585,苏利股份,0.54,,,,
300440,运达科技,4.46,,,,
603080,新疆火炬,0.36,,,,
300188,美亚柏科,4.91,,,,
300553,集智股份,0.17,,,,
300044,赛为智能,4.68,,,,
603656,泰禾光电,0.63,,,,
603712,七一二,1.0,,,,
300465,高伟达,4.27,,,,
601689,拓普集团,2.45,,,,
300693,盛弘股份,0.66,,,,
603955,大千生态,0.71,,,,
603222,济民制药,3.2,,,,
603338,浙江鼎力,2.48,,,,
300513,恒泰实达,0.62,,,,
300248,新开普,3.17,,,,
603369,今世缘,12.55,,,,
300111,向日葵,11.17,,,,
300652,雷迪克,0.3,,,,
300290,荣科科技,3.21,,,,
300321,同大股份,0.83,,,,
300127,银河磁体,2.27,,,,
300191,潜能恒信,2.07,,,,
300611,美力科技,0.73,,,,
300522,世名科技,0.51,,,,
300206,理邦仪器,3.44,,,,
300311,任子行,4.41,,,,
300154,瑞凌股份,3.14,,,,
601886,江河集团,9.41,,,,
300388,国祯环保,5.4,,,,
300550,和仁科技,0.29,,,,
601678,滨化股份,15.44,,,,
300729,乐歌股份,0.21,,,,
300712,永福股份,0.57,,,,
603157,拉夏贝尔,1.46,,,,
300376,易事特,22.99,,,,
603088,宁波精达,1.12,,,,
300298,三诺生物,3.71,,,,
300016,北陆药业,4.0,,,,
300695,兆丰股份,0.17,,,,
300034,钢研高纳,4.21,,,,
603767,中马传动,0.95,,,,
603895,天永智能,0.27,,,,
603096,新经典,0.54,,,,
603337,杰克股份,0.81,,,,
603678,火炬电子,4.51,,,,
603359,东珠生态,1.53,,,,
300434,金石东方,2.01,,,,
603117,万林股份,6.26,,,,
601866,中远海发,79.32,,,,
300335,迪森股份,2.64,,,,
300639,凯普生物,0.91,,,,
300679,电连技术,1.01,,,,
300025,华星创业,3.89,,,,
300700,岱勒新材,0.44,,,,
603628,清源股份,0.89,,,,
603706,东方环宇,0.4,,,,
300228,富瑞特装,4.06,,,,
300680,隆盛科技,0.34,,,,
603050,科林电气,0.8,,,,
603488,展鹏科技,0.96,,,,
603929,亚翔集成,0.97,,,,
603633,徕木股份,1.08,,,,
300681,英搏尔,0.19,,,,
603600,永艺股份,2.5,,,,
300417,南华仪器,0.29,,,,
603320,迪贝电气,0.33,,,,
300131,英唐智控,7.96,,,,
300621,维业股份,0.64,,,,
300727,润禾材料,0.32,,,,
300707,威唐工业,0.77,,,,
603809,豪能股份,0.82,,,,
300458,全志科技,2.34,,,,
300234,开尔新材,1.52,,,,
300590,移为通信,0.97,,,,
603686,龙马环卫,2.7,,,,
300244,迪安诊断,3.57,,,,
603655,朗博科技,0.27,,,,
300345,红宇新材,3.27,,,,
300463,迈克生物,3.67,,,,
603556,海兴电力,1.68,,,,
603214,爱婴室,0.25,,,,
603816,顾家家居,0.89,,,,
300655,晶瑞股份,0.84,,,,
300381,溢多利,3.46,,,,
603365,水星家纺,0.89,,,,
603232,格尔软件,0.51,,,,
300519,新光药业,0.99,,,,
300056,三维丝,2.37,,,,
300745,欣锐科技,0.29,,,,
603029,天鹅股份,0.37,,,,
300742,越博动力,0.2,,,,
300194,福安药业,5.98,,,,
300063,天龙集团,4.99,,,,
603699,纽威股份,7.5,,,,
300267,尔康制药,11.85,,,,
300200,高盟新材,2.03,,,,
300666,江丰电子,0.89,,,,
603583,捷昌驱动,0.3,,,,
300204,舒泰神,4.66,,,,
300339,润和软件,6.32,,,,
300303,聚飞光电,11.04,,,,
300260,新莱应材,1.36,,,,
603089,正裕工业,0.31,,,,
300539,横河模具,0.61,,,,
300263,隆华科技,5.65,,,,
300156,神雾环保,7.22,,,,
300538,同益股份,0.24,,,,
603508,思维列控,0.65,,,,
300683,海特生物,0.48,,,,
300549,优德精密,0.69,,,,
300077,国民技术,5.41,,,,
603698,航天工程,4.12,,,,
300103,达刚路机,2.51,,,,
300437,清水源,1.33,,,,
603520,司太立,0.65,,,,
300177,中海达,3.14,,,,
603860,中公高科,0.24,,,,
603329,上海雅仕,0.33,,,,
300384,三联虹普,1.82,,,,
300312,邦讯技术,1.84,,,,
300425,环能科技,5.84,,,,
603188,亚邦股份,5.76,,,,
300562,乐心医疗,0.84,,,,
300535,达威股份,0.53,,,,
603111,康尼机电,7.38,,,,
300122,智飞生物,8.69,,,,
300416,苏试试验,0.77,,,,
300358,楚天科技,2.2,,,,
603798,康普顿,0.85,,,,
603003,龙宇燃油,4.41,,,,
300195,长荣股份,3.03,,,,
603813,原尚股份,0.47,,,,
603041,美思德,0.47,,,,
300676,华大基因,2.47,,,,
300215,电科院,6.08,,,,
300455,康拓红外,5.0,,,,
603167,渤海轮渡,4.81,,,,
300117,嘉寓股份,7.14,,,,
300390,天华超净,1.69,,,,
603037,凯众股份,0.62,,,,
603980,吉华集团,2.46,,,,
603979,金诚信,5.85,,,,
603602,纵横通信,0.66,,,,
603937,丽岛新材,0.76,,,,
300697,电工合金,0.52,,,,
603227,雪峰科技,6.59,,,,
300610,晨化股份,0.5,,,,
300151,昌红科技,2.86,,,,
603818,曲美家居,4.84,,,,
603963,大理药业,0.76,,,,
300658,延江股份,0.42,,,,
300451,创业软件,3.44,,,,
300468,四方精创,1.85,,,,
603557,起步股份,2.19,,,,
300190,维尔利,7.45,,,,
300485,赛升药业,2.47,,,,
300006,莱美药业,5.86,,,,
603887,城地股份,0.83,,,,
300070,碧水源,20.16,,,,
603897,长城科技,0.45,,,,
300282,三盛教育,2.23,,,,
300377,赢时胜,5.13,,,,
300198,纳川股份,7.49,,,,
300149,量子生物,4.05,,,,
300137,先河环保,4.74,,,,
300628,亿联网络,0.75,,,,
300576,容大感光,0.4,,,,
300678,中科信息,0.83,,,,
300249,依米康,3.04,,,,
603366,日出东方,8.0,,,,
300166,东方国信,8.11,,,,
603730,岱美股份,0.81,,,,
300696,爱乐达,0.49,,,,
603998,方盛制药,4.25,,,,
300641,正丹股份,2.23,,,,
300254,仟源医药,1.62,,,,
300293,蓝英装备,2.7,,,,
300668,杰恩设计,0.41,,,,
603898,好莱客,1.09,,,,
603843,正平股份,1.93,,,,
603466,风语筑,0.88,,,,
300743,天地数码,0.17,,,,
300313,天山生物,1.82,,,,
601777,力帆股份,12.64,,,,
601838,成都银行,3.61,,,,
300482,万孚生物,2.22,,,,
300226,上海钢联,1.52,,,,
300141,和顺电气,1.64,,,,
300640,德艺文创,0.52,,,,
300237,美晨生态,11.67,,,,
300508,维宏股份,0.24,,,,
601789,宁波建工,9.76,,,,
300218,安利股份,2.16,,,,
603661,恒林股份,0.29,,,,
601997,贵阳银行,12.39,,,,
300139,晓程科技,2.12,,,,
603086,先达股份,0.73,,,,
603166,福达股份,5.92,,,,
603876,鼎胜新材,0.65,,,,
603303,得邦照明,1.02,,,,
300699,光威复材,2.08,,,,
300587,天铁股份,0.42,,,,
603733,仙鹤股份,0.62,,,,
603001,奥康国际,4.01,,,,
603139,康惠制药,0.54,,,,
300669,沪宁股份,0.26,,,,
601828,美凯龙,3.15,,,,
603808,歌力思,3.3,,,,
300625,三雄极光,0.92,,,,
603725,天安新材,0.94,,,,
603160,汇顶科技,2.32,,,,
603042,华脉科技,1.01,,,,
603718,海利生物,6.44,,,,
300163,先锋新材,3.3,,,,
300442,普丽盛,0.72,,,,
603773,沃格光电,0.24,,,,
300363,博腾股份,3.1,,,,
603680,今创集团,0.59,,,,
603067,振华股份,1.56,,,,
601636,旗滨集团,26.04,,,,
603663,三祥新材,0.49,,,,
300488,恒锋工具,0.31,,,,
601766,中国中车,229.18,,,,
603801,志邦家居,0.83,,,,
601666,平煤股份,23.61,,,,
603266,天龙股份,0.35,,,,
300422,博世科,2.64,,,,
300618,寒锐钴业,1.14,,,,
300064,豫金刚石,6.06,,,,
603035,常熟汽饰,1.72,,,,
601699,潞安环能,29.91,,,,
300067,安诺其,4.32,,,,
603110,东方材料,0.54,,,,
603308,应流股份,4.0,,,,
300721,怡达股份,0.42,,,,
603025,大豪科技,9.1,,,,
603165,荣晟环保,0.44,,,,
300629,新劲刚,0.43,,,,
300404,博济医药,0.85,,,,
603861,白云电器,1.21,,,,
300474,景嘉微,0.68,,,,
603328,依顿电子,9.92,,,,
300383,光环新网,13.67,,,,
603709,中源家居,0.2,,,,
300489,中飞股份,0.72,,,,
603333,尚纬股份,5.1,,,,
603993,洛阳钼业,176.66,,,,
300337,银邦股份,7.01,,,,
603058,永吉股份,2.28,,,,
300717,华信新材,0.42,,,,
300674,宇信科技,0.4,,,,
603268,松发股份,1.24,,,,
601800,中国交建,117.47,,,,
300490,华自科技,0.94,,,,
603283,赛腾股份,0.4,,,,
603105,芯能科技,0.88,,,,
300068,南都电源,6.21,,,,
300481,濮阳惠成,2.39,,,,
300548,博创科技,0.34,,,,
300040,九洲电气,2.33,,,,
300566,激智科技,0.95,,,,
603013,亚普股份,0.6,,,,
603156,养元饮品,0.6,,,,
300121,阳谷华泰,3.57,,,,
300325,德威新材,7.95,,,,
300503,昊志机电,1.03,,,,
300708,聚灿光电,0.86,,,,
300317,珈伟新能,6.56,,,,
300527,中国应急,2.58,,,,
601801,皖新传媒,19.89,,,,
300394,天孚通信,1.64,,,,
300112,万讯自控,1.69,,,,
300420,五洋停车,3.56,,,,
603183,建研院,0.74,,,,
300123,亚光科技,3.07,,,,
603007,花王股份,1.94,,,,
300159,新研股份,9.68,,,,
603717,天域生态,1.22,,,,
300082,奥克股份,6.75,,,,
300737,科顺股份,1.46,,,,
300649,杭州园林,0.32,,,,
603535,嘉诚国际,0.66,,,,
603113,金能科技,3.32,,,,
603458,勘设股份,0.85,,,,
603169,兰石重装,10.25,,,,
603128,华贸物流,9.55,,,,
601958,金钼股份,32.27,,,,
603331,百达精工,0.32,,,,
300436,广生堂,1.12,,,,
601857,中国石油,1619.22,,,,
300506,名家汇,1.34,,,,
603398,邦宝益智,0.53,,,,
601991,大唐发电,99.94,,,,
603505,金石资源,1.12,,,,
603825,华扬联众,0.92,,,,
603778,乾景园林,2.26,,,,
603609,禾丰牧业,8.31,,,,
300677,英科医疗,1.01,,,,
601996,丰林集团,9.45,,,,
603311,金海环境,2.1,,,,
300134,大富科技,7.12,,,,
603969,银龙股份,8.41,,,,
300626,华瑞股份,0.94,,,,
300719,安达维尔,1.31,,,,
300405,科隆股份,1.33,,,,
603277,银都股份,1.56,,,,
300024,机器人,15.14,,,,
601965,中国汽研,9.61,,,,
300718,长盛轴承,0.5,,,,
300261,雅本化学,7.61,,,,
601908,京运通,19.93,,,,
603882,金域医学,2.8,,,,
603788,宁波高发,2.3,,,,
603499,翔港科技,0.25,,,,
300472,新元科技,0.72,,,,
601727,上海电气,99.9,,,,
300307,慈星股份,7.93,,,,
300616,尚品宅配,0.68,,,,
601966,玲珑轮胎,3.94,,,,
300582,英飞特,1.19,,,,
300694,蠡湖股份,0.54,,,,
300403,地尔汉宇,3.81,,,,
300583,赛托生物,0.34,,,,
300664,鹏鹞环保,0.8,,,,
300650,太龙照明,0.4,,,,
300475,聚隆科技,2.0,,,,
300062,中能电气,1.89,,,,
300233,金城医药,3.55,,,,
300230,永利股份,5.4,,,,
603899,晨光文具,9.2,,,,
601992,金隅集团,81.45,,,,
300110,华仁药业,11.78,,,,
601988,中国银行,2107.66,,,,
603596,伯特利,0.41,,,,
603611,诺力股份,2.26,,,,
603300,华铁科技,4.05,,,,
603696,安记食品,0.48,,,,
603880,南卫股份,0.63,,,,
300557,理工光科,0.34,,,,
603668,天马科技,1.86,,,,
300203,聚光科技,4.52,,,,
603002,宏昌电子,6.1,,,,
603833,欧派家居,0.92,,,,
603650,彤程新材,0.59,,,,
300375,鹏翎股份,2.39,,,,
603716,塞力斯,0.96,,,,
603377,东方时尚,1.65,,,,
603059,倍加洁,0.2,,,,
603713,密尔克卫,0.38,,,,
603298,杭叉集团,1.71,,,,
603226,菲林格尔,0.29,,,,
603789,星光农机,2.6,,,,
300654,世纪天鸿,0.62,,,,
300659,中孚信息,0.64,,,,
300705,九典制药,0.94,,,,
300657,弘信电子,0.62,,,,
603626,科森科技,1.58,,,,
603885,吉祥航空,17.97,,,,
601939,建设银行,95.94,,,,
300421,力星股份,1.21,,,,
300013,新宁物流,2.73,,,,
601669,中国电建,111.44,,,,
300053,欧比特,4.94,,,,
300741,华宝股份,0.62,,,,
300723,一品红,0.47,,,,
300531,优博讯,1.22,,,,
603881,数据港,1.28,,,,
300119,瑞普生物,2.05,,,,
603858,步长制药,4.26,,,,
601898,中煤能源,91.52,,,,
300041,回天新材,3.26,,,,
603555,贵人鸟,6.29,,,,
300746,汉嘉设计,0.53,,,,
300168,万达信息,10.91,,,,
300609,汇纳科技,0.55,,,,
603360,百傲化学,0.78,,,,
603126,中材节能,6.11,,,,
603348,文灿股份,0.55,,,,
300523,辰安科技,1.03,,,,
601668,中国建筑,416.24,,,,
300584,海辰药业,0.47,,,,
601998,中信银行,319.05,,,,
300243,瑞丰高材,1.68,,,,
603588,高能环境,6.54,,,,
603790,雅运股份,0.37,,,,
300551,古鳌科技,0.65,,,,
603922,金鸿顺,0.32,,,,
603131,上海沪工,0.5,,,,
603926,铁流股份,0.65,,,,
603319,湘油泵,0.57,,,,
603567,珍宝岛,8.49,,,,
300144,宋城演艺,11.83,,,,
300280,紫天科技,1.28,,,,
300447,全信股份,1.61,,,,
603603,博天环境,2.35,,,,
601933,永辉超市,79.76,,,,
603877,太平鸟,1.99,,,,
300036,超图软件,3.32,,,,
603056,德邦股份,1.0,,,,
603012,创力集团,6.37,,,,
601818,光大银行,398.11,,,,
603106,恒银金融,1.3,,,,
603518,维格娜丝,1.49,,,,
300433,蓝思科技,39.11,,,,
300266,兴源环境,14.62,,,,
300105,龙源技术,5.13,,,,
603868,飞科电器,0.44,,,,
603027,千禾味业,1.33,,,,
300210,森远股份,4.0,,,,
300525,博思软件,0.78,,,,
601989,中国重工,183.62,,,,
603393,新天然气,0.96,,,,
603108,润达医疗,5.08,,,,
300600,瑞特股份,0.66,,,,
603889,新澳股份,3.94,,,,
603811,诚意药业,0.8,,,,
603810,丰山集团,0.2,,,,
300192,科斯伍德,1.72,,,,
300521,爱司凯,0.95,,,,
300435,中泰股份,1.03,,,,
300722,新余国科,0.2,,,,
601985,中国核电,155.65,,,,
603016,新宏泰,0.7,,,,
300258,精锻科技,3.76,,,,
603758,秦安股份,1.33,,,,
300487,蓝晓科技,1.08,,,,
300193,佳士科技,4.58,,,,
603078,江化微,0.48,,,,
603828,柯利达,4.21,,,,
603657,春光科技,0.24,,,,
603638,艾迪精密,0.85,,,,
300530,达志科技,0.21,,,,
603477,振静股份,0.6,,,,
601869,长飞光纤,0.76,,,,
300567,精测电子,0.84,,,,
300406,九强生物,3.3,,,,
603777,来伊份,1.09,,,,
603669,灵康药业,3.64,,,,
300651,金陵体育,0.25,,,,
603630,拉芳家化,0.81,,,,
603356,华菱精工,0.33,,,,
603203,快克股份,0.53,,,,
300500,启迪设计,0.43,,,,
603019,中科曙光,6.43,,,,
603991,至正股份,0.41,,,,
603989,艾华集团,3.9,,,,
603909,合诚股份,0.25,,,,
603639,海利尔,0.54,,,,
603580,艾艾精工,0.3,,,,
603299,井神股份,2.79,,,,
603179,新泉股份,0.95,,,,
603129,春风动力,0.65,,,,
603021,山东华鹏,3.16,,,,
603009,北特科技,3.21,,,,
601899,紫金矿业,168.76,,,,
600145,*ST新亿,14.91,,,,
300534,陇神戎发,2.03,,,,
300510,金冠股份,1.75,,,,
300429,强力新材,1.41,,,,
300365,恒华科技,2.19,,,,
300362,天翔环境,2.28,,,,
300324,旋极信息,10.77,,,,
300284,苏交科,5.21,,,,
300257,开山股份,8.18,,,,
300255,常山药业,6.46,,,,
300223,北京君正,1.2,,,,
300214,日科化学,3.09,,,,
300197,铁汉生态,14.69,,,,
300178,腾邦国际,5.85,,,,
300125,易世达,1.73,,,,
300080,易成新能,5.02,,,,
300071,华谊嘉信,4.17,,,,
300028,金亚科技,3.44,,,,
300026,红日药业,23.94,,,,
300015,爱尔眼科,18.36,,,,
300008,天海防务,6.02,,,,
300645,正元智慧,0.45,,,,
603159,上海亚虹,0.25,,,,
300517,海波重科,0.41,,,,
603919,金徽酒,1.16,,,,
603779,威龙股份,1.03,,,,
603878,武进不锈,1.01,,,,
300253,卫宁健康,11.91,,,,
300559,佳发教育,0.76,,,,
300300,汉鼎宇佑,5.59,,,,
603309,维力医疗,2.0,,,,
603196,日播时尚,0.65,,,,
300180,华峰超纤,6.84,,,,
603197,保隆科技,0.98,,,,
300478,杭州高新,1.27,,,,
603018,中设集团,3.09,,,,
603677,奇精机械,0.57,,,,
603517,绝味食品,1.64,,,,
603031,安德利,0.56,,,,
300449,汉邦高科,1.11,,,,
300382,斯莱克,3.81,,,,
300030,阳普医疗,2.54,,,,
603527,众源新材,1.08,,,,
300172,中电环保,3.46,,,,
603708,家家悦,1.57,,,,
603658,安图生物,1.37,,,,
300667,必创科技,0.69,,,,
300281,金明精机,2.62,,,,
603722,阿科力,0.41,,,,
603208,江山欧派,0.31,,,,
300633,开立医疗,1.22,,,,
603101,汇嘉时代,0.72,,,,
603036,如通股份,0.51,,,,
300602,飞荣达,0.62,,,,
603289,泰瑞机器,1.36,,,,
300158,振东制药,8.51,,,,
300601,康泰生物,2.47,,,,
300301,长方集团,5.5,,,,
601890,亚星锚链,9.59,,,,
300483,沃施股份,0.61,,,,
603757,大元泵业,0.35,,,,
603819,神力股份,0.56,,,,
300023,宝德股份,1.44,,,,
300011,鼎汉技术,4.48,,,,
603728,鸣志电器,1.76,,,,
603676,卫信康,0.67,,,,
300130,新国都,3.35,,,,
300219,鸿利智汇,5.44,,,,
300613,富瀚微,0.13,,,,
300106,西部牧业,2.11,,,,
300673,佩蒂股份,0.35,,,,
300661,圣邦股份,0.42,,,,
300212,易华录,4.24,,,,
603726,朗迪集团,0.33,,,,
603900,莱绅通灵,0.85,,,,
603045,福达合金,0.25,,,,
603787,新日股份,0.71,,,,
300342,天银机电,3.98,,,,
603158,腾龙股份,2.17,,,,
603133,碳元科技,1.12,,,,
603558,健盛集团,3.0,,,,
300749,顶固集创,0.29,,,,
603968,醋化股份,2.04,,,,
603225,新凤鸣,1.19,,,,
603318,派思股份,4.02,,,,
300496,中科创达,2.27,,,,
603579,荣泰健康,0.51,,,,
300031,宝通科技,2.57,,,,
300691,联合光电,0.6,,,,
300653,正海生物,0.43,,,,
601880,大连港,77.36,,,,
300304,云意电气,8.46,,,,
300348,长亮科技,1.98,,,,
300589,江龙船艇,0.6,,,,
603939,益丰药房,3.63,,,,
603297,永新光学,0.21,,,,
300346,南大光电,2.37,,,,
300294,博雅生物,3.26,,,,
300630,普利制药,0.99,,,,
300322,硕贝德,3.68,,,,
603997,继峰股份,6.3,,,,
300495,美尚生态,2.5,,,,
603566,普莱柯,3.21,,,,
601918,新集能源,25.91,,,,
603608,天创时尚,1.29,,,,
300057,万顺股份,2.92,,,,
300208,恒顺众昇,6.07,,,,
300220,金运激光,1.25,,,,
300328,宜安科技,4.1,,,,
603378,亚士创能,0.69,,,,
601882,海天精工,1.26,,,,
603028,赛福天,1.16,,,,
300213,佳讯飞鸿,3.86,,,,
300108,吉药控股,4.45,,,,
603707,健友股份,2.85,,,,
300104,乐视网,30.73,,,,
300401,花园生物,4.3,,,,
603977,国泰集团,1.76,,,,
603903,中持股份,0.74,,,,
603855,华荣股份,2.02,,,,
300596,利安隆,1.22,,,,
300533,冰川网络,0.41,,,,
300730,科创信息,0.4,,,,
603039,泛微网络,0.4,,,,
300543,朗科智能,0.43,,,,
300262,巴安水务,4.17,,,,
300276,三丰智能,2.0,,,,
603966,法兰泰克,0.93,,,,
300012,华测检测,15.05,,,,
300102,乾照光电,7.05,,,,
603960,克来机电,0.52,,,,
300201,海伦哲,8.74,,,,
603322,超讯通信,0.45,,,,
603917,合力科技,0.39,,,,
603278,大业股份,0.87,,,,
300732,设研院,0.32,,,,
300143,星普医科,2.63,,,,
300423,鲁亿通,1.09,,,,
300460,惠伦晶体,1.68,,,,
300512,中亚股份,0.78,,,,
603601,再升科技,5.41,,,,
603648,畅联股份,2.73,,,,
603315,福鞍股份,2.2,,,,
300216,千山药机,2.82,,,,
300344,太空智造,2.05,,,,
603896,寿仙谷,0.61,,,,
300107,建新股份,3.31,,,,
300202,聚龙股份,4.07,,,,
300441,鲍斯股份,2.48,,,,
300612,宣亚国际,0.45,,,,
300087,荃银高科,3.52,,,,
300109,新开源,1.58,,,,
300090,盛运环保,8.77,,,,
603015,弘讯科技,4.02,,,,
603848,好太太,0.41,,,,
300464,星徽精密,0.92,,,,
300142,沃森生物,13.77,,,,
603886,元祖股份,1.21,,,,
603079,圣达生物,0.37,,,,
300283,温州宏丰,2.13,,,,
300529,健帆生物,1.07,,,,
300032,金龙机电,7.89,,,,
603711,香飘飘,0.4,,,,
300636,同和药业,0.42,,,,
300128,锦富技术,10.66,,,,
300748,金力永磁,0.42,,,,
300003,乐普医疗,14.07,,,,
603496,恒为科技,0.76,,,,
300430,诚益通,1.55,,,,
300502,新易盛,1.29,,,,
300715,凯伦股份,0.39,,,,
603189,网达软件,1.1,,,,
603839,安正时尚,1.06,,,,
300414,中光防雷,1.58,,,,
603506,南都物业,0.26,,,,
300400,劲拓股份,1.56,,,,
300688,创业黑马,0.37,,,,
300675,建科院,0.81,,,,
603006,联明股份,0.71,,,,
603456,九洲药业,8.01,,,,
603856,东宏股份,0.91,,,,
300411,金盾股份,1.45,,,,
603519,立霸股份,2.22,,,,
300367,东方网力,5.57,,,,
300061,康旗股份,2.6,,,,
603906,龙蟠科技,0.93,,,,
300289,利德曼,3.28,,,,
300541,先进数通,0.76,,,,
300126,锐奇股份,2.11,,,,
603616,韩建河山,2.93,,,,
300319,麦捷科技,6.39,,,,
300469,信息发展,0.97,,,,
603768,常青股份,0.7,,,,
300470,日机密封,1.8,,,,
300241,瑞丰光电,3.82,,,,
300402,宝色股份,0.86,,,,
300145,中金环境,11.86,,,,
300603,立昂技术,0.48,,,,
300684,中石科技,0.39,,,,
300332,天壕环境,7.1,,,,
300100,双林股份,3.86,,,,
300457,赢合科技,1.6,,,,
300547,川环科技,0.63,,,,
603389,亚振家居,0.63,,,,
300702,天宇股份,0.53,,,,
300428,四通新材,1.38,,,,
300479,神思电子,1.6,,,,
300124,汇川技术,13.43,,,,
300098,高新兴,10.34,,,,
300018,中元股份,3.46,,,,
603030,全筑股份,5.34,,,,
603239,浙江仙通,0.91,,,,
300670,大烨智能,0.49,,,,
300466,赛摩电气,2.94,,,,
603316,诚邦股份,1.05,,,,
300687,赛意信息,0.63,,,,
300132,青松股份,3.7,,,,
603010,万盛股份,2.2,,,,
300682,朗新科技,1.62,,,,
601811,新华文轩,1.99,,,,
603032,德新交运,0.78,,,,
300167,迪威迅,3.0,,,,
300173,智慧松德,3.87,,,,
300171,东富龙,3.34,,,,
300278,华昌达,2.68,,,,
300236,上海新阳,1.9,,,,
603033,三维股份,0.55,,,,
300074,华平股份,4.72,,,,
300181,佐力药业,4.67,,,,
300753,爱朋医疗,0.0,,,,
300752,隆利科技,0.0,,,,
002943,宇晶股份,0.0,,,,
002942,新农股份,0.0,,,,
603187,海容冷链,0.0,,,,
603121,华培动力,0.0,,,,
601860,紫金银行,0.0,,,,
