,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
2107,300733.SZ,西菱动力,汽车配件,1.0,1.268,1.269,3.758,101345.8047
2417,600336.SH,澳柯玛,家用电器,1.0,1.269,1.269,10.025,321495.954
3313,603357.SH,设计总院,建筑施工,1.0,1.272,1.273,3.717,314331.9182
615,002153.SZ,石基信息,软件服务,1.0,1.273,1.273,7.729,1661199.7714
2289,600188.SH,兖州煤业,煤炭开采,1.0,1.274,1.274,7.023,3022036.9695
943,002482.SZ,广田集团,装修装饰,1.0,1.275,1.275,3.777,882403.7031
420,000952.SZ,广济药业,化学制药,1.0,1.276,1.276,3.973,270068.9957
2723,600712.SH,南宁百货,百货,1.0,1.279,1.279,4.798,223253.1821
1256,002805.SZ,丰元股份,化工原料,1.0,1.28,1.28,4.059,83867.0758
841,002380.SZ,科远股份,电气设备,1.0,1.281,1.281,4.469,177615.1463
1343,002898.SZ,赛隆药业,化学制药,1.0,1.281,1.281,3.395,92929.6207
2876,600879.SH,航天电子,航空,1.0,1.288,1.288,5.564,1602452.8105
2600,600575.SH,皖江物流,水运,1.0,1.288,1.288,5.932,781283.027
3473,603767.SH,中马传动,汽车配件,1.0,1.288,1.288,3.672,69537.692
309,000790.SZ,泰合健康,中成药,1.0,1.288,1.288,4.449,275967.5807
717,002255.SZ,海陆重工,专用机械,1.0,1.289,1.289,4.835,221373.9526
913,002452.SZ,长高集团,电气设备,1.0,1.289,1.289,4.326,174096.3878
2972,601101.SH,昊华能源,煤炭开采,1.0,1.29,1.29,5.255,793198.8578
463,002001.SZ,新和成,化学制药,1.0,1.292,1.292,4.8,3659555.3495
2213,600101.SH,明星电力,水力发电,1.0,1.295,1.295,3.453,262260.7924
2557,600523.SH,贵航股份,汽车配件,1.0,1.299,1.299,4.438,427883.2526
1641,300255.SZ,常山药业,生物制药,1.0,1.302,1.301,4.711,315983.4361
1407,300019.SZ,硅宝科技,化工原料,1.0,1.306,1.306,4.155,197174.9742
1344,002899.SZ,英派斯,文教休闲,1.0,1.308,1.308,4.076,121545.816
2681,600665.SH,天地源,全国地产,1.0,1.309,1.309,3.359,345649.0084
2392,600308.SH,华泰股份,造纸,1.0,1.31,1.31,5.819,573272.6567
2096,300721.SZ,怡达股份,化工原料,2.0,0.662,1.311,3.985,83720.2634
3007,601225.SH,陕西煤业,煤炭开采,1.0,1.313,1.313,4.24,8850000.0
2364,600276.SH,恒瑞医药,化学制药,1.0,1.314,1.314,3.318,25139014.8077
1527,300140.SZ,中环装备,电气设备,2.0,0.675,1.316,4.654,238736.7593
587,002125.SZ,湘潭电化,化工原料,1.0,1.316,1.316,4.935,279244.7879
1409,300021.SZ,大禹节水,农业综合,2.0,0.656,1.316,4.824,366286.5643
3513,603858.SH,步长制药,中成药,1.0,1.321,1.321,5.061,1167748.67
2999,601199.SH,江南水务,水务,1.0,1.326,1.326,3.665,370343.2756
2103,300729.SZ,乐歌股份,家居用品,1.0,1.328,1.328,3.189,58363.5107
796,002335.SZ,科华恒盛,电气设备,1.0,1.329,1.329,3.936,392628.0911
2615,600590.SH,泰豪科技,电气设备,1.0,1.329,1.329,5.246,527851.1192
2818,600815.SH,厦工股份,工程机械,2.0,0.664,1.329,5.902,309747.3064
3231,603177.SH,德创环保,环境保护,1.0,1.331,1.331,4.04,63602.5
1801,300417.SZ,南华仪器,电器仪表,1.0,1.336,1.336,3.892,68199.5511
1118,002658.SZ,雪迪龙,环境保护,1.0,1.337,1.337,4.486,241325.7739
597,002135.SZ,东南网架,建筑施工,1.0,1.341,1.341,3.97,527181.0401
2751,600740.SH,山西焦化,焦炭加工,1.0,1.344,1.344,5.414,626618.4511
2410,600328.SH,兰太实业,化工原料,1.0,1.346,1.346,5.179,346920.6098
2890,600893.SH,航发动力,航空,1.0,1.347,1.347,5.437,5099148.1079
2014,300636.SZ,同和药业,化学制药,1.0,1.349,1.349,3.621,92046.5181
771,002310.SZ,东方园林,建筑施工,1.0,1.353,1.353,9.613,1262447.5589
3436,603685.SH,晨丰科技,电气设备,1.0,1.354,1.354,3.874,68731.0
3128,601997.SH,贵阳银行,银行,3.0,0.459,1.355,10.025,1631717.0301
894,002433.SZ,太安堂,中成药,1.0,1.357,1.357,5.163,405307.76
3224,603160.SH,汇顶科技,元器件,1.0,1.359,1.359,6.022,2124426.2829
417,000949.SZ,新乡化纤,化纤,1.0,1.36,1.361,4.027,378268.1287
2311,600213.SH,亚星客车,汽车整车,1.0,1.362,1.362,3.731,152900.0
3329,603387.SH,基蛋生物,生物制药,1.0,1.365,1.365,4.512,285859.1148
1909,300526.SZ,中潜股份,专用机械,2.0,0.7,1.366,3.707,74001.8617
81,000410.SZ,沈阳机床,机床制造,1.0,1.368,1.368,7.422,589318.1097
3407,603628.SH,清源股份,电气设备,1.0,1.372,1.372,3.936,75036.0
429,000963.SZ,华东医药,化学制药,1.0,1.373,1.373,3.825,4472221.5718
3342,603466.SH,风语筑,文教休闲,1.0,1.375,1.375,4.809,149600.0
3546,603912.SH,佳力图,专用机械,1.0,1.375,1.375,5.919,185200.4
332,000819.SZ,岳阳兴长,石油加工,1.0,1.377,1.377,4.493,271320.413
1653,300267.SZ,尔康制药,化学制药,1.0,1.377,1.377,5.163,529771.2706
2428,600352.SH,浙江龙盛,染料涂料,1.0,1.379,1.379,4.082,3484318.4221
2519,600480.SH,凌云股份,汽车配件,1.0,1.379,1.379,4.649,416212.2352
1012,002552.SZ,*ST宝鼎,机械基件,2.0,0.776,1.379,2.041,150111.708
1013,002553.SZ,南方轴承,汽车配件,1.0,1.382,1.382,3.578,142450.8742
2066,300689.SZ,澄天伟业,元器件,1.0,1.385,1.385,4.286,63936.32
1199,002742.SZ,三圣股份,其他建材,1.0,1.387,1.387,4.925,205997.7099
3072,601718.SH,际华集团,服饰,1.0,1.389,1.389,7.123,1717127.097
912,002451.SZ,摩恩电气,电气设备,1.0,1.39,1.39,4.592,635425.9422
1376,002935.SZ,天奥电子,元器件,2.0,0.723,1.391,4.908,130549.65
2294,600193.SH,*ST创兴,装修装饰,1.0,1.393,1.393,2.747,159089.502
187,000611.SZ,天首发展,纺织,1.0,1.395,1.395,4.817,145942.0017
2607,600582.SH,天地科技,工程机械,1.0,1.397,1.397,4.959,1576802.3679
2489,600428.SH,中远海特,水运,1.0,1.397,1.397,5.51,822167.2453
2834,600831.SH,广电网络,影视音像,1.0,1.397,1.397,4.707,513855.9457
2774,600765.SH,中航重机,机械基件,2.0,0.716,1.398,4.772,768667.1616
2346,600252.SH,中恒集团,中成药,1.0,1.399,1.399,6.552,1073808.1084
803,002342.SZ,巨力索具,机械基件,1.0,1.401,1.401,6.906,340999.4869
2253,600148.SH,长春一东,汽车配件,1.0,1.405,1.405,3.275,232086.978
172,000593.SZ,大通燃气,供气供热,1.0,1.408,1.408,4.012,188580.052
2420,600339.SH,中油工程,石油加工,1.0,1.408,1.408,3.241,692272.5753
1370,002928.SZ,华夏航空,空运,1.0,1.41,1.41,4.737,82377.0
2029,300652.SZ,雷迪克,汽车配件,1.0,1.415,1.415,3.442,65657.4128
1063,002603.SZ,以岭药业,中成药,1.0,1.415,1.415,5.493,1197183.0472
1473,300086.SZ,康芝药业,化学制药,1.0,1.416,1.416,4.014,259655.2142
3309,603348.SH,文灿股份,汽车配件,1.0,1.419,1.419,4.287,127105.0
1848,300464.SZ,星徽精密,机械基件,1.0,1.419,1.419,3.69,74810.1181
1922,300539.SZ,横河模具,塑料,1.0,1.421,1.421,5.065,59342.5131
307,000788.SZ,北大医药,化学制药,1.0,1.421,1.421,3.853,353419.3635
949,002488.SZ,金固股份,汽车配件,1.0,1.429,1.429,5.493,575837.4459
89,000420.SZ,吉林化纤,化纤,1.0,1.429,1.429,4.695,370849.6744
1312,002865.SZ,钧达股份,汽车配件,1.0,1.43,1.43,3.603,75590.4
136,000545.SZ,金浦钛业,化工原料,1.0,1.433,1.433,3.955,353060.3393
1053,002593.SZ,日上集团,汽车配件,1.0,1.433,1.433,3.955,171702.6838
329,000815.SZ,美利云,造纸,1.0,1.436,1.436,5.019,258508.8
353,000856.SZ,冀东装备,机械基件,1.0,1.437,1.437,9.986,352531.0
631,002169.SZ,智光电气,电气设备,1.0,1.439,1.439,4.964,333385.8555
1931,300549.SZ,优德精密,专用机械,1.0,1.446,1.446,3.751,95781.947
1884,300500.SZ,启迪设计,建筑施工,1.0,1.447,1.447,5.152,137658.4052
2990,601163.SH,三角轮胎,汽车配件,1.0,1.448,1.448,4.87,350272.9948
2612,600587.SH,新华医疗,医疗保健,1.0,1.449,1.449,4.135,558801.3352
390,000910.SZ,大亚圣象,家居用品,1.0,1.452,1.452,4.293,669149.7036
2004,300626.SZ,华瑞股份,电气设备,1.0,1.453,1.453,4.177,81954.2063
334,000821.SZ,京山轻机,轻工机械,1.0,1.453,1.453,7.16,395860.9398
2978,601116.SH,三江购物,超市连锁,1.0,1.453,1.453,4.044,507287.118
1921,300538.SZ,同益股份,批发业,3.0,0.504,1.456,6.482,55192.0581
3168,603041.SH,美思德,化工原料,1.0,1.456,1.456,3.281,70299.275
975,002514.SZ,宝馨科技,机械基件,1.0,1.457,1.457,3.591,223878.9912
2032,300655.SZ,晶瑞股份,化工原料,1.0,1.458,1.458,6.662,137329.3396
1327,002881.SZ,美格智能,通信设备,1.0,1.46,1.459,5.168,89499.186
365,000878.SZ,云南铜业,铜,2.0,0.738,1.461,9.967,1406477.2123
3569,603969.SH,银龙股份,其他建材,1.0,1.461,1.461,4.527,427228.0
3077,601789.SH,宁波建工,建筑施工,1.0,1.462,1.462,4.899,355293.12
2459,600387.SH,海越能源,石油贸易,1.0,1.463,1.463,5.409,338267.67
251,000702.SZ,正虹科技,饲料,1.0,1.463,1.463,6.09,176512.0893
1191,002734.SZ,利民股份,农药化肥,1.0,1.464,1.464,7.123,243240.327
3042,601567.SH,三星医疗,电器仪表,1.0,1.466,1.466,6.421,919295.2821
2088,300712.SZ,永福股份,建筑施工,1.0,1.466,1.466,4.334,95950.23
598,002136.SZ,安纳达,化工原料,1.0,1.467,1.467,3.976,184423.5833
1024,002564.SZ,天沃科技,化工机械,1.0,1.468,1.467,4.959,305744.4248
2080,300703.SZ,创源文化,文教休闲,1.0,1.467,1.467,4.205,105423.4025
2920,600973.SH,宝胜股份,电气设备,1.0,1.467,1.467,4.578,530396.8324
960,002499.SZ,科林环保,环境保护,1.0,1.471,1.471,4.348,149675.4666
1963,300583.SZ,赛托生物,生物制药,1.0,1.476,1.476,4.157,119426.1661
3035,601500.SH,通用股份,汽车配件,1.0,1.477,1.477,4.221,125242.0649
20,000026.SZ,飞亚达A,其他商业,1.0,1.48,1.48,3.767,304635.7783
97,000430.SZ,张家界,旅游景点,1.0,1.482,1.482,5.109,191081.5488
1815,300431.SZ,暴风集团,互联网,1.0,1.484,1.484,8.661,242107.9531
1200,002743.SZ,富煌钢构,钢加工,1.0,1.485,1.485,5.366,216811.6502
1903,300519.SZ,新光药业,中成药,1.0,1.488,1.488,4.539,147903.6
2104,300730.SZ,科创信息,软件服务,1.0,1.488,1.488,6.298,148311.692
2517,600478.SH,科力远,元器件,1.0,1.489,1.489,5.031,736313.0267
858,002397.SZ,梦洁股份,纺织,1.0,1.489,1.489,2.935,246441.4169
2526,600488.SH,天药股份,化学制药,1.0,1.492,1.493,4.167,411704.6668
994,002534.SZ,杭锅股份,专用机械,1.0,1.492,1.493,4.248,463772.6217
2852,600854.SH,春兰股份,家用电器,1.0,1.492,1.493,4.657,221808.7957
2022,300644.SZ,南京聚隆,塑料,1.0,1.496,1.496,4.221,104327.6899
679,002217.SZ,合力泰,元器件,1.0,1.497,1.497,4.558,1997829.6998
3028,601368.SH,绿城水务,水务,1.0,1.502,1.503,3.947,465032.4875
3549,603918.SH,金桥信息,软件服务,1.0,1.512,1.511,4.937,236368.314
139,000548.SZ,湖南投资,路桥,1.0,1.512,1.512,3.617,243110.9094
6,000008.SZ,神州高铁,运输设备,1.0,1.515,1.515,9.95,1130605.9263
2448,600375.SH,华菱星马,汽车整车,1.0,1.515,1.515,4.478,233411.0507
1693,300307.SZ,慈星股份,纺织机械,1.0,1.515,1.515,4.664,444998.255
1787,300403.SZ,汉宇集团,家用电器,1.0,1.518,1.518,3.925,211803.8615
362,000875.SZ,吉电股份,火力发电,1.0,1.521,1.521,4.869,547206.5917
297,000768.SZ,中航飞机,航空,1.0,1.522,1.522,6.063,4504557.8308
1267,002817.SZ,黄山胶囊,化学制药,1.0,1.522,1.522,3.747,80504.52
550,002088.SZ,鲁阳节能,矿物制品,1.0,1.523,1.523,8.4,336661.5743
3000,601200.SH,上海环境,环境保护,1.0,1.524,1.524,4.093,1025977.5577
875,002414.SZ,高德红外,电器仪表,1.0,1.525,1.525,4.341,1190247.36
1166,002707.SZ,众信旅游,旅游服务,3.0,0.523,1.528,10.033,347786.9192
3177,603060.SH,国检集团,建筑施工,1.0,1.528,1.528,2.15,151654.14
2369,600281.SH,太化股份,化工原料,1.0,1.534,1.534,3.275,210904.8303
1136,002676.SZ,顺威股份,塑料,1.0,1.534,1.534,4.23,248387.8677
606,002144.SZ,宏达高科,纺织,1.0,1.534,1.534,4.155,155020.6905
613,002151.SZ,北斗星通,通信设备,1.0,1.537,1.537,4.828,741925.5269
1844,300460.SZ,惠伦晶体,元器件,1.0,1.538,1.538,3.463,160870.1352
110,000514.SZ,渝开发,区域地产,1.0,1.538,1.538,4.798,350164.9505
3511,603855.SH,华荣股份,专用机械,1.0,1.538,1.538,3.147,178362.9
1954,300573.SZ,兴齐眼药,化学制药,1.0,1.54,1.54,3.034,94460.691
3334,603398.SH,邦宝益智,文教休闲,1.0,1.544,1.544,4.4,276271.11
257,000710.SZ,贝瑞基因,医疗保健,1.0,1.546,1.546,8.093,251715.306
646,002184.SZ,海得控制,软件服务,1.0,1.547,1.547,4.952,149725.6875
1198,002741.SZ,光华科技,化工原料,1.0,1.548,1.548,4.435,559674.2383
2859,600861.SH,北京城乡,百货,1.0,1.552,1.551,4.583,238554.1266
1360,002917.SZ,金奥博,化工原料,1.0,1.554,1.554,3.757,75744.82
357,000861.SZ,海印股份,房产服务,1.0,1.556,1.556,4.981,541298.9574
3508,603839.SH,安正时尚,服饰,2.0,0.783,1.562,3.439,120602.7535
1292,002843.SZ,泰嘉股份,钢加工,1.0,1.566,1.566,3.315,112560.0
3478,603778.SH,乾景园林,建筑施工,1.0,1.566,1.566,4.846,238000.0
1910,300527.SZ,中国应急,专用机械,1.0,1.569,1.569,5.277,211110.932
2045,300668.SZ,杰恩设计,装修装饰,1.0,1.572,1.572,4.696,80648.991
3447,603703.SH,盛洋科技,通信设备,1.0,1.575,1.575,2.519,115269.1
1261,002810.SZ,山东赫达,化工原料,1.0,1.575,1.575,2.842,122170.4223
2217,600106.SH,重庆路桥,路桥,1.0,1.577,1.577,6.211,375641.7944
2159,600035.SH,楚天高速,路桥,1.0,1.577,1.577,5.59,519079.0717
2323,600227.SH,圣济堂,农药化肥,1.0,1.582,1.582,4.361,417209.2831
686,002224.SZ,三力士,橡胶,1.0,1.584,1.585,4.159,283517.6993
0,000001.SZ,平安银行,银行,1.0,1.584,1.585,8.752,21548659.7001
1040,002580.SZ,圣阳股份,电气设备,1.0,1.587,1.587,3.993,178686.3806
2109,300736.SZ,百邦科技,通信设备,1.0,1.589,1.589,4.087,100034.7421
3415,603648.SH,畅联股份,仓储物流,1.0,1.592,1.592,4.055,308428.3556
1429,300041.SZ,回天新材,化工原料,1.0,1.599,1.599,4.292,210809.982
3134,603003.SH,龙宇燃油,石油贸易,1.0,1.6,1.6,4.987,333225.9216
571,002109.SZ,兴化股份,化工原料,1.0,1.6,1.6,3.412,214725.443
270,000725.SZ,京东方A,元器件,1.0,1.6,1.6,9.974,14187234.4681
1551,300164.SZ,通源石油,石油开采,1.0,1.606,1.606,5.029,231907.432
2118,300746.SZ,汉嘉设计,建筑施工,1.0,1.607,1.607,4.548,111249.0
2351,600259.SH,广晟有色,小金属,1.0,1.609,1.609,10.0,692003.7854
21,000027.SZ,深圳能源,火力发电,1.0,1.622,1.622,5.319,2354908.0086
133,000541.SZ,佛山照明,家用电器,3.0,0.551,1.624,3.908,627259.8437
2255,600150.SH,*ST船舶,船舶,1.0,1.627,1.627,3.93,1967951.9299
1999,300621.SZ,维业股份,装修装饰,1.0,1.628,1.628,3.704,67686.3804
1689,300303.SZ,聚飞光电,半导体,1.0,1.629,1.629,3.205,364571.658
847,002386.SZ,天原集团,化工原料,1.0,1.629,1.629,3.205,432561.7951
977,002516.SZ,旷达科技,纺织,1.0,1.629,1.629,4.808,308270.5129
3395,603606.SH,东方电缆,电气设备,1.0,1.63,1.63,3.019,536628.6678
1998,300620.SZ,光库科技,元器件,1.0,1.63,1.63,4.966,90684.0
3285,603309.SH,维力医疗,医疗保健,1.0,1.636,1.636,5.208,222200.0
406,000929.SZ,兰州黄河,啤酒,1.0,1.637,1.637,4.685,132814.2694
206,000635.SZ,英力特,化工原料,1.0,1.637,1.637,4.143,274294.2798
2276,600173.SH,卧龙地产,全国地产,1.0,1.643,1.643,4.85,317340.6628
1802,300418.SZ,昆仑万维,互联网,1.0,1.646,1.646,9.859,972611.9442
2216,600105.SH,永鼎股份,通信设备,1.0,1.648,1.648,2.883,707054.9222
1328,002882.SZ,金龙羽,电气设备,1.0,1.65,1.65,3.82,90221.0
1319,002872.SZ,天圣制药,化学制药,1.0,1.654,1.654,5.423,209017.1965
2372,600284.SH,浦东建设,建筑施工,1.0,1.658,1.658,3.623,554986.432
3191,603088.SH,宁波精达,专用机械,1.0,1.661,1.661,5.637,144816.0
3167,603040.SH,新坐标,机械基件,1.0,1.662,1.662,3.916,86803.458
1323,002877.SZ,智能自控,电器仪表,1.0,1.662,1.662,3.99,82603.68
2817,600814.SH,杭州解百,百货,1.0,1.664,1.664,4.182,409710.3323
839,002378.SZ,章源钨业,小金属,1.0,1.664,1.664,10.0,558546.8295
488,002026.SZ,山东威达,机械基件,1.0,1.664,1.664,4.092,235013.9962
3273,603286.SH,日盈电子,汽车配件,1.0,1.664,1.664,3.479,69404.267
2824,600821.SH,津劝业,百货,1.0,1.667,1.667,3.513,183990.5555
3306,603338.SH,浙江鼎力,专用机械,1.0,1.668,1.668,5.86,1789856.4987
1816,300432.SZ,富临精工,汽车配件,1.0,1.669,1.669,4.762,245001.4341
1971,300591.SZ,万里马,服饰,1.0,1.669,1.669,3.284,71957.6
1907,300523.SZ,辰安科技,软件服务,1.0,1.671,1.671,5.183,512318.9011
2173,600058.SH,五矿发展,商贸代理,1.0,1.671,1.671,7.397,840377.9974
1790,300406.SZ,九强生物,生物制药,1.0,1.671,1.671,3.369,414759.806
1888,300504.SZ,天邑股份,通信设备,1.0,1.675,1.675,4.306,186249.672
1574,300188.SZ,美亚柏科,软件服务,1.0,1.676,1.676,9.402,946125.7684
2802,600796.SH,钱江生化,农药化肥,1.0,1.679,1.679,4.22,171196.4178
1690,300304.SZ,云意电气,汽车配件,1.0,1.679,1.679,4.009,373072.6527
83,000413.SZ,东旭光电,元器件,1.0,1.679,1.679,7.339,2845530.8587
2003,300625.SZ,三雄极光,半导体,1.0,1.679,1.679,4.359,145877.5322
1728,300342.SZ,天银机电,元器件,1.0,1.68,1.68,3.939,325673.8639
2684,600668.SH,尖峰集团,水泥,1.0,1.684,1.684,3.785,452814.3176
1178,002721.SZ,金一文化,服饰,2.0,0.84,1.686,5.638,374031.9293
985,002524.SZ,光正集团,供气供热,1.0,1.688,1.688,3.32,249520.5071
3520,603871.SH,嘉友国际,仓储物流,1.0,1.69,1.69,3.79,111944.0
2531,600495.SH,晋西车轴,运输设备,1.0,1.691,1.691,7.484,624634.6881
3483,603790.SH,雅运股份,染料涂料,1.0,1.692,1.692,5.037,83646.4
2588,600561.SH,江西长运,公共交通,1.0,1.695,1.695,4.0,147927.936
327,000812.SZ,陕西金叶,广告包装,1.0,1.695,1.695,8.571,305179.2827
728,002267.SZ,陕天然气,供气供热,1.0,1.697,1.697,3.98,900781.1105
1576,300190.SZ,维尔利,环境保护,1.0,1.698,1.698,5.009,404594.1632
1715,300329.SZ,海伦钢琴,文教休闲,1.0,1.702,1.702,5.92,206478.2562
915,002454.SZ,松芝股份,汽车配件,1.0,1.702,1.702,4.393,312180.0217
1678,300292.SZ,吴通控股,软件服务,1.0,1.703,1.703,3.828,446853.7194
2388,600303.SH,曙光股份,汽车整车,1.0,1.703,1.703,8.373,281006.9061
2042,300665.SZ,飞鹿股份,染料涂料,1.0,1.704,1.704,3.724,80581.8406
1056,002596.SZ,海南瑞泽,其他建材,1.0,1.706,1.706,4.0,695125.3971
190,000615.SZ,京汉股份,全国地产,1.0,1.708,1.708,8.209,373363.9435
3403,603617.SH,君禾股份,专用机械,1.0,1.71,1.71,3.475,56186.702
799,002338.SZ,奥普光电,电器仪表,1.0,1.71,1.71,3.123,309092.3724
290,000758.SZ,中色股份,铅锌,1.0,1.716,1.716,10.12,899920.2212
2689,600676.SH,交运股份,公共交通,1.0,1.717,1.717,4.641,477174.4862
141,000551.SZ,创元科技,专用机械,1.0,1.719,1.719,3.84,270454.3538
3197,603100.SH,川仪股份,电器仪表,1.0,1.719,1.719,4.435,255780.2694
2181,600067.SH,冠城大通,全国地产,1.0,1.72,1.72,4.589,646083.9439
333,000820.SZ,神雾节能,环境保护,3.0,0.598,1.724,7.345,163964.4444
1142,002682.SZ,龙洲股份,公路,1.0,1.724,1.724,4.237,212601.7337
483,002021.SZ,中捷资源,纺织机械,1.0,1.724,1.724,4.407,211740.7723
2116,300743.SZ,天地数码,电脑设备,1.0,1.732,1.732,4.017,64515.0
2845,600845.SH,宝信软件,软件服务,1.0,1.735,1.735,8.454,1915440.3619
2926,600980.SH,北矿科技,元器件,1.0,1.735,1.735,5.117,178237.7695
1236,002782.SZ,可立克,电气设备,1.0,1.735,1.735,5.581,580212.0
3525,603880.SH,南卫股份,医疗保健,1.0,1.738,1.738,4.15,81161.6
658,002196.SZ,方正电机,纺织机械,3.0,0.585,1.739,3.761,237616.288
1094,002634.SZ,棒杰股份,服饰,1.0,1.739,1.739,4.487,132120.7965
904,002443.SZ,金洲管道,钢加工,1.0,1.751,1.751,4.647,308546.0099
143,000553.SZ,安道麦A,农药化肥,1.0,1.751,1.751,4.438,540315.0574
568,002106.SZ,莱宝高科,元器件,1.0,1.754,1.754,4.434,596868.5329
1522,300135.SZ,宝利国际,化工原料,1.0,1.754,1.754,4.138,278323.2
2348,600256.SH,广汇能源,石油开采,1.0,1.759,1.759,3.951,2836320.4767
3460,603725.SH,天安新材,塑料,1.0,1.762,1.762,6.926,116057.0551
1716,300330.SZ,华虹计通,软件服务,1.0,1.764,1.764,4.0,130809.588
991,002531.SZ,天顺风能,电气设备,1.0,1.765,1.765,5.395,967634.009
852,002391.SZ,长青股份,农药化肥,1.0,1.765,1.765,5.204,288347.8147
3378,603580.SH,艾艾精工,化工原料,1.0,1.771,1.771,3.667,50311.884
1626,300240.SZ,飞力达,仓储物流,1.0,1.776,1.776,2.953,279982.0015
1630,300244.SZ,迪安诊断,医疗保健,1.0,1.777,1.777,3.492,742522.5548
882,002421.SZ,达实智能,软件服务,1.0,1.786,1.786,4.511,707174.8401
783,002322.SZ,理工环科,软件服务,1.0,1.786,1.786,10.039,407379.9964
1186,002729.SZ,好利来,元器件,1.0,1.788,1.788,4.022,150030.0
1506,300119.SZ,瑞普生物,生物制药,1.0,1.788,1.788,4.567,182836.0143
2072,300695.SZ,兆丰股份,汽车配件,1.0,1.793,1.793,3.886,100316.3655
3204,603111.SH,康尼机电,运输设备,1.0,1.794,1.794,4.185,349255.2773
3487,603800.SH,道森股份,专用机械,1.0,1.799,1.799,3.936,269152.0
1297,002849.SZ,威星智能,电器仪表,1.0,1.801,1.801,3.342,90656.8413
723,002262.SZ,恩华药业,化学制药,1.0,1.804,1.804,5.315,946317.1196
2458,600386.SH,北巴传媒,公共交通,1.0,1.806,1.806,4.213,379008.0
1350,002906.SZ,华阳集团,汽车配件,1.0,1.807,1.807,4.537,214383.5669
2211,600099.SH,林海股份,摩托车,1.0,1.812,1.812,3.722,140455.92
1544,300157.SZ,恒泰艾普,石油开采,1.0,1.814,1.814,5.568,290807.9401
1220,002766.SZ,索菱股份,汽车配件,1.0,1.815,1.815,5.348,147242.7938
1366,002923.SZ,润都股份,化学制药,1.0,1.817,1.817,3.699,95349.7875
2095,300720.SZ,海川智能,电器仪表,1.0,1.82,1.82,3.893,62984.367
800,002339.SZ,积成电子,电气设备,1.0,1.82,1.821,4.725,270670.6635
2282,600180.SH,瑞茂通,仓储物流,1.0,1.821,1.821,10.041,813181.9712
1540,300153.SZ,科泰电源,电气设备,1.0,1.82,1.821,6.258,265905.0252
160,000573.SZ,粤宏远A,区域地产,1.0,1.824,1.824,4.179,217138.378
165,000585.SZ,*ST东电,电气设备,3.0,0.612,1.826,3.587,140776.2459
3509,603843.SH,正平股份,建筑施工,1.0,1.828,1.828,4.615,157354.4477
1463,300076.SZ,GQY视讯,电脑设备,1.0,1.829,1.829,2.994,197046.3452
2160,600036.SH,招商银行,银行,1.0,1.828,1.829,6.17,67085327.2831
3316,603360.SH,百傲化学,化工原料,1.0,1.83,1.83,3.346,130786.7658
951,002490.SZ,山东墨龙,化工机械,1.0,1.831,1.831,4.494,134279.91
491,002029.SZ,七匹狼,服饰,1.0,1.832,1.832,5.097,529621.0398
1247,002795.SZ,永和智控,机械基件,1.0,1.834,1.834,3.478,106207.5
2452,600379.SH,宝光股份,电气设备,2.0,0.92,1.834,3.463,176186.1202
3542,603903.SH,中持股份,环境保护,1.0,1.836,1.836,5.178,168675.0429
1490,300103.SZ,达刚路机,工程机械,1.0,1.838,1.838,4.212,217649.0738
2048,300671.SZ,富满电子,半导体,1.0,1.84,1.84,5.101,155505.8561
1272,002822.SZ,中装建设,装修装饰,1.0,1.842,1.842,4.159,176290.56
3575,603980.SH,吉华集团,染料涂料,1.0,1.843,1.843,4.148,339219.2945
319,000801.SZ,四川九洲,通信设备,1.0,1.845,1.845,5.072,593227.8547
2405,600322.SH,天房发展,区域地产,1.0,1.846,1.846,5.136,384783.6
1730,300344.SZ,太空智造,其他建材,1.0,1.846,1.846,5.136,142463.0533
1721,300335.SZ,迪森股份,供气供热,1.0,1.846,1.846,5.136,183909.4615
2049,300672.SZ,国科微,半导体,1.0,1.851,1.851,5.807,291782.0904
2981,601126.SH,四方股份,电气设备,1.0,1.852,1.852,3.471,509045.672
3163,603036.SH,如通股份,专用机械,1.0,1.852,1.852,3.967,63956.72
231,000677.SZ,恒天海龙,化纤,1.0,1.852,1.852,3.636,246233.7152
1181,002724.SZ,海洋王,半导体,1.0,1.855,1.855,4.305,209000.9263
485,002023.SZ,海特高新,航空,1.0,1.857,1.857,4.167,791136.6204
1807,300423.SZ,鲁亿通,电气设备,1.0,1.857,1.857,4.493,269493.4115
181,000605.SZ,渤海股份,水务,1.0,1.86,1.859,6.187,285817.9041
3573,603978.SH,深圳新星,铝,1.0,1.863,1.863,7.317,174166.4038
2860,600862.SH,中航高科,航空,1.0,1.864,1.864,5.621,1125583.6785
346,000837.SZ,秦川机床,机床制造,1.0,1.865,1.865,6.407,270916.6613
3557,603936.SH,博敏电子,元器件,1.0,1.866,1.866,4.964,297213.6
1791,300407.SZ,凯发电气,电气设备,1.0,1.867,1.867,4.319,132205.8539
331,000818.SZ,航锦科技,化工原料,1.0,1.867,1.867,4.175,685817.1734
1990,300611.SZ,美力科技,机械基件,1.0,1.87,1.87,3.564,70388.2984
2000,300622.SZ,博士眼镜,其他商业,1.0,1.873,1.873,3.12,70985.85
3553,603926.SH,铁流股份,汽车配件,1.0,1.878,1.878,3.357,102195.2595
