,ts_code,name,industry
2508,600475.SH,华光股份,专用机械
3173,603076.SH,乐惠国际,专用机械
1764,300382.SZ,斯莱克,专用机械
1415,300029.SZ,天龙光电,专用机械
3535,603912.SH,佳力图,专用机械
2124,300756.SZ,中山金马,专用机械
2529,600499.SH,科达洁能,专用机械
2121,300751.SZ,迈为股份,专用机械
1246,002793.SZ,东音股份,专用机械
2125,300757.SZ,罗博特科,专用机械
1248,002796.SZ,世嘉科技,专用机械
1677,300293.SZ,蓝英装备,专用机械
3291,603331.SH,百达精工,专用机械
1825,300443.SZ,金雷风电,专用机械
1891,300509.SZ,新美星,专用机械
3433,603698.SH,航天工程,专用机械
3434,603699.SH,纽威股份,专用机械
1665,300281.SZ,金明精机,专用机械
2279,600184.SH,光电股份,专用机械
1055,002595.SZ,豪迈科技,专用机械
1664,300280.SZ,紫天科技,专用机械
1844,300462.SZ,华铭智能,专用机械
1782,300400.SZ,劲拓股份,专用机械
1662,300278.SZ,华昌达,专用机械
1843,300461.SZ,田中精机,专用机械
1868,300486.SZ,东杰智能,专用机械
990,002530.SZ,金财互联,专用机械
1660,300276.SZ,三丰智能,专用机械
1081,002621.SZ,三垒股份,专用机械
3323,603396.SH,金辰股份,专用机械
1073,002613.SZ,北玻股份,专用机械
3430,603690.SH,至纯科技,专用机械
1865,300483.SZ,沃施股份,专用机械
1784,300402.SZ,宝色股份,专用机械
1854,300472.SZ,新元科技,专用机械
1330,002884.SZ,凌霄泵业,专用机械
3396,603626.SH,科森科技,专用机械
3408,603656.SH,泰禾光电,专用机械
3393,603617.SH,君禾股份,专用机械
2847,600855.SH,航天长峰,专用机械
1857,300475.SZ,聚隆科技,专用机械
3427,603686.SH,龙马环卫,专用机械
1853,300471.SZ,厚普股份,专用机械
77,000404.SZ,长虹华意,专用机械
3416,603666.SH,亿嘉和,专用机械
402,000925.SZ,众合科技,专用机械
989,002529.SZ,海源复材,专用机械
1530,300145.SZ,中金环境,专用机械
1995,300619.SZ,金银河,专用机械
3133,603012.SH,创力集团,专用机械
3459,603757.SH,大元泵业,专用机械
1266,002816.SZ,和科达,专用机械
1751,300368.SZ,汇金股份,专用机械
1146,002686.SZ,亿利达,专用机械
3044,601606.SH,长城军工,专用机械
1981,300604.SZ,长川科技,专用机械
3403,603638.SH,艾迪精密,专用机械
3002,601226.SH,华电重工,专用机械
1585,300201.SZ,海伦哲,专用机械
2081,300707.SZ,威唐工业,专用机械
1586,300202.SZ,聚龙股份,专用机械
1090,002630.SZ,华西能源,专用机械
3281,603318.SH,派思股份,专用机械
3277,603311.SH,金海环境,专用机械
3500,603855.SH,华荣股份,专用机械
3275,603308.SH,应流股份,专用机械
3297,603338.SH,浙江鼎力,专用机械
3046,601608.SH,中信重工,专用机械
2852,600860.SH,京城股份,专用机械
970,002509.SZ,天广中茂,专用机械
1839,300457.SZ,赢合科技,专用机械
994,002534.SZ,杭锅股份,专用机械
1881,300499.SZ,高澜股份,专用机械
717,002255.SZ,海陆重工,专用机械
1286,002837.SZ,英维克,专用机械
1577,300193.SZ,佳士科技,专用机械
1283,002833.SZ,弘亚数控,专用机械
1832,300450.SZ,先导智能,专用机械
1984,300607.SZ,拓斯达,专用机械
1151,002691.SZ,冀凯股份,专用机械
1150,002690.SZ,美亚光电,专用机械
3476,603800.SH,道森股份,专用机械
468,002006.SZ,精功科技,专用机械
3298,603339.SH,四方科技,专用机械
1793,300411.SZ,金盾股份,专用机械
