,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
2403,600315.SH,上海家化,日用化工,0.55,28.0,0.0,32.38,2173502.5167
685,002223.SZ,鱼跃医疗,医疗保健,0.55,29.0,0.0,24.06,2057385.7578
719,002258.SZ,利尔化学,农药化肥,0.54,28.0,0.0,16.66,871221.3437
2887,600885.SH,宏发股份,电气设备,0.54,29.0,4.0,28.0,2085332.3456
2947,600998.SH,九州通,医药商业,0.53,29.0,2.0,16.22,2692584.3334
2691,600673.SH,东阳光科,铝,0.53,30.0,0.0,9.47,2328603.1654
3420,603639.SH,海利尔,农药化肥,0.53,28.0,0.0,31.57,171439.1329
2241,600126.SH,杭钢股份,普钢,0.53,30.0,0.0,5.26,633873.0137
3505,603819.SH,神力股份,电气设备,0.52,28.0,1.0,18.23,102270.3
649,002187.SZ,广百股份,百货,0.52,27.0,0.0,9.27,317425.7205
880,002419.SZ,天虹股份,百货,0.52,28.0,0.0,13.37,1604250.9031
1647,300258.SZ,精锻科技,汽车配件,0.52,28.0,4.0,13.4,504348.5742
476,002014.SZ,永新股份,塑料,0.52,28.0,0.0,7.8,379224.0231
2966,601021.SH,春秋航空,空运,0.52,27.0,0.0,36.45,3340506.5889
1057,002597.SZ,金禾实业,化工原料,0.52,30.0,1.0,17.83,987871.6938
2370,600277.SH,亿利洁能,综合类,0.51,28.0,0.0,6.84,1829019.4781
3456,603708.SH,家家悦,超市连锁,0.51,29.0,0.0,24.53,385049.6152
3480,603768.SH,常青股份,汽车配件,0.49,23.0,0.0,13.6,95370.0
667,002205.SZ,国统股份,其他建材,0.48,28.0,0.0,16.0,185843.2288
2567,600529.SH,山东药玻,医疗保健,0.48,29.0,0.0,22.7,817953.9919
2153,600021.SH,上海电力,火力发电,0.48,28.0,4.0,9.16,783955.6367
736,002275.SZ,桂林三金,中成药,0.48,28.0,0.0,14.9,794752.8135
2920,600965.SH,福成股份,农业综合,0.48,30.0,4.0,11.23,919401.1725
3523,603866.SH,桃李面包,食品,0.48,28.0,0.0,57.04,2684450.704
3277,603278.SH,大业股份,钢加工,0.47,28.0,0.0,17.73,153423.3636
52,000069.SZ,华侨城A,旅游景点,0.47,30.0,0.0,7.15,5003241.4504
2842,600835.SH,上海机电,运输设备,0.46,28.0,2.0,17.51,1412189.0293
1314,002867.SZ,周大生,服饰,0.46,30.0,0.0,32.49,529834.1612
2692,600674.SH,川投能源,水力发电,0.45,17.0,0.0,9.8,4314097.6704
215,000656.SZ,金科股份,区域地产,0.45,30.0,0.0,6.41,3374398.3033
3545,603899.SH,晨光文具,文教休闲,0.44,30.0,0.0,34.6,3183200.0
2394,600305.SH,恒顺醋业,食品,0.43,28.0,0.0,12.6,987284.844
2551,600511.SH,国药股份,医药商业,0.42,30.0,0.0,25.5,707990.7363
2666,600642.SH,申能股份,火力发电,0.42,30.0,0.0,5.64,2567349.6102
2992,601139.SH,深圳燃气,供气供热,0.42,30.0,0.0,6.39,1824139.9538
665,002203.SZ,海亮股份,铜,0.41,30.0,0.0,8.6,1405100.7359
2155,600023.SH,浙能电力,火力发电,0.39,30.0,0.0,4.95,6732341.5441
274,000729.SZ,燕京啤酒,啤酒,0.38,30.0,0.0,6.51,1633647.7322
2629,600600.SH,青岛啤酒,啤酒,0.38,30.0,0.0,40.98,2851854.0025
2888,600886.SH,国投电力,水力发电,0.37,12.0,0.0,8.49,5761333.8216
2766,600750.SH,江中药业,中成药,0.32,28.0,0.0,18.28,767760.0
2899,600897.SH,厦门空港,机场,0.31,28.0,0.0,24.1,717722.1
2455,600377.SH,宁沪高速,路桥,0.21,17.0,0.0,9.96,3782789.4296
501,002039.SZ,黔源电力,水力发电,0.19,28.0,0.0,14.34,437901.3515
2901,600900.SH,长江电力,水力发电,0.18,30.0,0.0,16.94,19491064.8671
