code,name,outstanding,p_change_range0,p_change_range1,normalizing_std1,stop_mark
603506,南都物业,0.26,,,,
603838,四通股份,2.67,,,,
300011,鼎汉技术,4.48,,,,
300193,佳士科技,4.58,,,,
300514,友讯达,0.9,,,,
603717,天域生态,1.22,,,,
300692,中环环保,0.97,,,,
300212,易华录,4.24,,,,
603600,永艺股份,2.5,,,,
300532,今天国际,1.2,,,,
300302,同有科技,2.46,,,,
300213,佳讯飞鸿,3.86,,,,
300073,当升科技,3.54,,,,
300628,亿联网络,0.75,,,,
300436,广生堂,1.12,,,,
300104,乐视网,30.73,,,,
603183,建研院,0.74,,,,
603466,风语筑,0.88,,,,
300096,易联众,3.77,,,,
603933,睿能科技,0.36,,,,
300031,宝通科技,2.57,,,,
300269,联建光电,3.52,,,,
601666,平煤股份,23.61,,,,
603041,美思德,0.47,,,,
601886,江河集团,9.41,,,,
300442,普丽盛,0.72,,,,
300321,同大股份,0.83,,,,
603507,振江股份,0.66,,,,
300059,东方财富,41.53,,,,
603223,恒通股份,1.68,,,,
300053,欧比特,4.94,,,,
300717,华信新材,0.42,,,,
603888,新华网,1.76,,,,
603516,淳中科技,0.33,,,,
603260,合盛硅业,2.61,,,,
300127,银河磁体,2.27,,,,
300576,容大感光,0.4,,,,
603608,天创时尚,1.29,,,,
300140,中环装备,2.47,,,,
300022,吉峰科技,3.24,,,,
603288,海天味业,26.97,,,,
300739,明阳电路,0.46,,,,
300143,星普医科,2.63,,,,
601991,大唐发电,99.94,,,,
300316,晶盛机电,11.98,,,,
300105,龙源技术,5.13,,,,
300191,潜能恒信,2.07,,,,
300624,万兴科技,0.2,,,,
300736,百邦科技,0.2,,,,
603313,梦百合,0.82,,,,
603127,昭衍新药,0.56,,,,
300215,电科院,6.08,,,,
300003,乐普医疗,14.07,,,,
300465,高伟达,4.27,,,,
603833,欧派家居,0.92,,,,
300448,浩云科技,2.13,,,,
300640,德艺文创,0.52,,,,
603669,灵康药业,3.64,,,,
603283,赛腾股份,0.4,,,,
300665,飞鹿股份,0.72,,,,
603589,口子窖,6.0,,,,
603297,永新光学,0.21,,,,
603725,天安新材,0.94,,,,
300485,赛升药业,2.47,,,,
603225,新凤鸣,1.19,,,,
300581,晨曦航空,0.6,,,,
300387,富邦股份,2.88,,,,
300048,合康新能,9.76,,,,
300730,科创信息,0.4,,,,
603218,日月股份,0.99,,,,
300236,上海新阳,1.9,,,,
603855,XD华荣股,2.02,,,,
603920,世运电路,1.28,,,,
300179,四方达,3.26,,,,
300098,高新兴,10.34,,,,
603818,曲美家居,4.84,,,,
603088,宁波精达,1.12,,,,
300380,安硕信息,0.71,,,,
300253,卫宁健康,11.91,,,,
300062,中能电气,1.89,,,,
300562,乐心医疗,0.84,,,,
603968,醋化股份,2.04,,,,
603559,中通国脉,0.79,,,,
603885,吉祥航空,17.97,,,,
300520,科大国创,1.13,,,,
603099,长白山,2.67,,,,
603955,大千生态,0.71,,,,
300047,天源迪科,3.04,,,,
300647,超频三,0.76,,,,
300208,恒顺众昇,6.07,,,,
603331,百达精工,0.32,,,,
300188,美亚柏科,4.91,,,,
603918,金桥信息,1.77,,,,
601966,玲珑轮胎,3.94,,,,
300422,博世科,2.64,,,,
601798,*ST蓝科,3.55,,,,
300545,联得装备,0.46,,,,
300072,三聚环保,21.29,,,,
300201,海伦哲,8.74,,,,
300632,光莆股份,0.48,,,,
603619,中曼石油,0.4,,,,
603660,苏州科达,2.38,,,,
300426,唐德影视,2.07,,,,
603922,金鸿顺,0.32,,,,
300184,力源信息,3.1,,,,
300723,一品红,0.47,,,,
300310,宜通世纪,6.28,,,,
603229,奥翔药业,0.54,,,,
603002,宏昌电子,6.1,,,,
601669,中国电建,111.44,,,,
603133,碳元科技,1.12,,,,
300462,华铭智能,0.77,,,,
603637,镇海股份,0.43,,,,
300114,中航电测,5.91,,,,
603880,南卫股份,0.63,,,,
300492,山鼎设计,0.24,,,,
601818,光大银行,398.11,,,,
603186,华正新材,0.74,,,,
603266,天龙股份,0.35,,,,
601801,皖新传媒,19.89,,,,
603258,电魂网络,1.17,,,,
300697,电工合金,0.52,,,,
300064,豫金刚石,6.06,,,,
603767,中马传动,0.95,,,,
300133,华策影视,13.82,,,,
300687,赛意信息,0.63,,,,
300497,富祥股份,1.23,,,,
300561,汇金科技,0.67,,,,
300720,海川智能,0.24,,,,
300604,长川科技,0.66,,,,
603688,石英股份,3.37,,,,
603886,元祖股份,1.21,,,,
300565,科信技术,0.72,,,,
300403,地尔汉宇,3.81,,,,
300329,海伦钢琴,2.51,,,,
300168,万达信息,10.91,,,,
300513,恒泰实达,0.62,,,,
300029,天龙光电,2.0,,,,
300274,阳光电源,10.66,,,,
603898,好莱客,1.09,,,,
603028,赛福天,1.16,,,,
300317,珈伟新能,6.56,,,,
603595,东尼电子,0.49,,,,
300233,金城医药,3.55,,,,
300063,天龙集团,4.99,,,,
300505,川金诺,0.38,,,,
300357,我武生物,2.54,,,,
300348,长亮科技,1.98,,,,
603022,新通联,2.0,,,,
603899,晨光文具,9.2,,,,
300526,中潜股份,0.6,,,,
300404,博济医药,0.85,,,,
300069,金利华电,0.92,,,,
300685,艾德生物,0.91,,,,
601888,中国国旅,19.52,,,,
601678,滨化股份,15.44,,,,
603777,来伊份,1.09,,,,
300669,沪宁股份,0.26,,,,
601808,中海油服,29.6,,,,
601900,南方传媒,2.46,,,,
300498,温氏股份,41.11,,,,
603067,振华股份,1.56,,,,
300142,沃森生物,13.77,,,,
603345,安井食品,1.23,,,,
300602,飞荣达,0.62,,,,
300149,量子生物,4.05,,,,
603897,长城科技,0.45,,,,
300621,维业股份,0.64,,,,
603977,国泰集团,1.76,,,,
300727,润禾材料,0.32,,,,
300101,振芯科技,5.5,,,,
300108,吉药控股,4.45,,,,
300088,长信科技,22.62,,,,
603013,亚普股份,0.6,,,,
603156,养元饮品,0.6,,,,
300566,激智科技,0.95,,,,
300437,清水源,1.33,,,,
603980,吉华集团,2.46,,,,
603806,福斯特,5.23,,,,
300027,华谊兄弟,22.11,,,,
603618,杭电股份,6.87,,,,
300668,杰恩设计,0.41,,,,
603683,晶华新材,0.44,,,,
300529,健帆生物,1.07,,,,
603690,至纯科技,0.92,,,,
603718,海利生物,6.44,,,,
300369,绿盟科技,5.99,,,,
603359,东珠生态,1.53,,,,
300392,腾信股份,2.59,,,,
300224,正海磁材,7.36,,,,
603009,北特科技,3.21,,,,
300281,金明精机,2.62,,,,
603727,博迈科,0.95,,,,
603998,方盛制药,4.25,,,,
300539,横河模具,0.61,,,,
300636,同和药业,0.47,,,,
300288,朗玛信息,2.03,,,,
603499,翔港科技,0.25,,,,
300393,中来股份,1.21,,,,
603300,华铁科技,4.05,,,,
603040,新坐标,0.32,,,,
300195,长荣股份,3.03,,,,
601901,方正证券,82.32,,,,
603196,日播时尚,0.65,,,,
603005,晶方科技,1.75,,,,
300276,三丰智能,2.0,,,,
300004,南风股份,4.46,,,,
601997,贵阳银行,12.39,,,,
300159,新研股份,9.68,,,,
603129,春风动力,0.65,,,,
300679,电连技术,1.01,,,,
601998,中信银行,319.05,,,,
300355,蒙草生态,11.81,,,,
300165,天瑞仪器,3.15,,,,
300099,精准信息,3.85,,,,
300009,安科生物,6.61,,,,
300306,远方信息,1.47,,,,
300077,国民技术,5.41,,,,
601828,美凯龙,3.15,,,,
300591,万里马,1.14,,,,
300263,隆华科技,5.65,,,,
300397,天和防务,1.55,,,,
603790,雅运股份,0.37,,,,
603822,嘉澳环保,0.41,,,,
603811,诚意药业,0.8,,,,
603169,兰石重装,10.25,,,,
300368,汇金股份,2.79,,,,
300019,硅宝科技,2.71,,,,
300536,农尚环境,0.61,,,,
603378,亚士创能,0.69,,,,
601699,潞安环能,29.91,,,,
603383,顶点软件,0.58,,,,
601882,海天精工,1.26,,,,
603566,普莱柯,3.21,,,,
603788,宁波高发,2.3,,,,
300569,天能重工,0.85,,,,
603639,海利尔,0.54,,,,
601857,中国石油,1619.22,,,,
300595,欧普康视,1.37,,,,
300477,合纵科技,3.17,,,,
300280,紫天科技,1.28,,,,
300452,山河药辅,1.08,,,,
603533,掌阅科技,1.24,,,,
300252,金信诺,3.91,,,,
300157,恒泰艾普,6.14,,,,
603050,科林电气,0.8,,,,
300706,阿石创,0.49,,,,
300719,安达维尔,1.31,,,,
300349,金卡智能,3.52,,,,
603197,保隆科技,0.98,,,,
603601,再升科技,5.41,,,,
300275,梅安森,1.18,,,,
603663,三祥新材,0.49,,,,
300712,永福股份,0.57,,,,
603029,天鹅股份,0.37,,,,
300383,光环新网,13.67,,,,
300294,博雅生物,3.26,,,,
300589,江龙船艇,0.6,,,,
603358,华达科技,1.38,,,,
603879,永悦科技,0.81,,,,
603960,克来机电,0.52,,,,
300204,舒泰神,4.66,,,,
601689,拓普集团,2.45,,,,
300190,维尔利,7.45,,,,
603025,大豪科技,9.1,,,,
603896,寿仙谷,0.61,,,,
300185,通裕重工,27.41,,,,
300137,先河环保,4.74,,,,
603657,春光科技,0.24,,,,
603077,和邦生物,88.31,,,,
300502,新易盛,1.29,,,,
300649,杭州园林,0.32,,,,
300527,中国应急,2.58,,,,
300071,华谊嘉信,4.17,,,,
603001,奥康国际,4.01,,,,
300709,精研科技,0.57,,,,
300272,开能健康,2.67,,,,
300334,津膜科技,2.75,,,,
300657,弘信电子,0.62,,,,
300432,富临精工,3.84,,,,
603878,武进不锈,1.01,,,,
300110,华仁药业,11.78,,,,
603035,常熟汽饰,1.72,,,,
300385,雪浪环境,0.58,,,,
603226,菲林格尔,0.29,,,,
300043,星辉娱乐,9.03,,,,
300611,美力科技,0.73,,,,
601988,中国银行,2107.66,,,,
603309,维力医疗,2.0,,,,
300453,三鑫医疗,0.92,,,,
603917,合力科技,0.39,,,,
300192,科斯伍德,1.72,,,,
603890,春秋电子,0.48,,,,
300125,易世达,1.73,,,,
603337,杰克股份,0.81,,,,
603214,爱婴室,0.25,,,,
300741,华宝股份,0.62,,,,
603117,万林股份,6.26,,,,
603227,雪峰科技,6.59,,,,
300337,银邦股份,7.01,,,,
300006,莱美药业,5.86,,,,
300322,硕贝德,3.68,,,,
603929,亚翔集成,0.97,,,,
300339,润和软件,6.32,,,,
603528,多伦科技,1.88,,,,
300244,迪安诊断,3.57,,,,
603757,大元泵业,0.35,,,,
300472,新元科技,0.72,,,,
300721,怡达股份,0.42,,,,
603939,益丰药房,3.63,,,,
300476,胜宏科技,7.59,,,,
300177,中海达,3.14,,,,
603500,祥和实业,0.5,,,,
603766,隆鑫通用,20.34,,,,
300313,天山生物,1.82,,,,
300423,鲁亿通,1.09,,,,
300420,五洋停车,3.56,,,,
603311,金海环境,2.1,,,,
300287,飞利信,11.19,,,,
300421,力星股份,1.21,,,,
300245,天玑科技,2.6,,,,
601952,苏垦农发,4.09,,,,
603603,博天环境,2.35,,,,
300474,景嘉微,0.68,,,,
603139,康惠制药,0.54,,,,
300336,新文化,6.98,,,,
300625,三雄极光,0.92,,,,
603808,歌力思,3.3,,,,
300283,温州宏丰,2.13,,,,
603222,济民制药,3.2,,,,
300557,理工光科,0.34,,,,
601688,华泰证券,54.44,,,,
603668,天马科技,1.86,,,,
603658,安图生物,1.37,,,,
300486,东杰智能,1.33,,,,
601788,光大证券,39.07,,,,
300330,华虹计通,1.68,,,,
300338,开元股份,1.88,,,,
300230,永利股份,5.4,,,,
603160,汇顶科技,2.32,,,,
603900,莱绅通灵,0.85,,,,
601985,中国核电,155.65,,,,
300651,金陵体育,0.25,,,,
603289,泰瑞机器,1.36,,,,
300580,贝斯特,0.66,,,,
603768,常青股份,0.7,,,,
300083,劲胜智能,11.89,,,,
300070,碧水源,20.16,,,,
603286,日盈电子,0.46,,,,
603585,苏利股份,0.54,,,,
300351,永贵电器,2.39,,,,
603676,卫信康,0.67,,,,
300743,天地数码,0.17,,,,
300008,天海防务,6.02,,,,
300277,海联讯,3.34,,,,
300118,东方日升,6.83,,,,
603708,家家悦,1.57,,,,
300249,依米康,3.04,,,,
603508,思维列控,0.65,,,,
603787,新日股份,0.71,,,,
300057,万顺股份,2.92,,,,
300435,中泰股份,1.03,,,,
300026,红日药业,23.94,,,,
601939,建设银行,95.94,,,,
300582,英飞特,1.19,,,,
601899,紫金矿业,168.76,,,,
300194,福安药业,5.98,,,,
300535,达威股份,0.53,,,,
300170,汉得信息,6.72,,,,
601933,永辉超市,79.76,,,,
603010,万盛股份,2.2,,,,
603003,龙宇燃油,4.41,,,,
603733,仙鹤股份,0.62,,,,
300304,云意电气,8.46,,,,
300552,万集科技,0.41,,,,
300200,高盟新材,2.03,,,,
300745,欣锐科技,0.29,,,,
603518,维格娜丝,1.49,,,,
300266,兴源环境,14.62,,,,
300405,科隆股份,1.33,,,,
300587,天铁股份,0.42,,,,
300345,红宇新材,3.27,,,,
300176,鸿特科技,3.73,,,,
603016,新宏泰,0.7,,,,
603712,七一二,1.0,,,,
300239,东宝生物,4.45,,,,
300205,天喻信息,4.26,,,,
300243,瑞丰高材,1.68,,,,
603938,三孚股份,0.51,,,,
300219,鸿利智汇,5.44,,,,
300255,常山药业,6.46,,,,
300517,海波重科,0.41,,,,
300516,久之洋,0.47,,,,
603328,依顿电子,9.92,,,,
601898,中煤能源,91.52,,,,
603887,城地股份,0.83,,,,
601727,上海电气,99.9,,,,
603730,岱美股份,0.81,,,,
300257,开山股份,8.18,,,,
603165,荣晟环保,0.44,,,,
603126,中材节能,6.11,,,,
300075,数字政通,3.05,,,,
603158,腾龙股份,2.17,,,,
300350,华鹏飞,3.13,,,,
300300,汉鼎宇佑,5.59,,,,
300746,汉嘉设计,0.53,,,,
603916,苏博特,1.29,,,,
300463,迈克生物,3.67,,,,
603055,台华新材,1.01,,,,
300478,杭州高新,1.27,,,,
601800,中国交建,117.47,,,,
601958,金钼股份,32.27,,,,
603123,翠微股份,5.24,,,,
603567,珍宝岛,8.49,,,,
603056,德邦股份,1.0,,,,
603800,道森股份,0.68,,,,
603323,吴江银行,6.07,,,,
300468,四方精创,1.85,,,,
603105,芯能科技,0.88,,,,
603080,新疆火炬,0.36,,,,
603100,川仪股份,2.59,,,,
300454,深信服,0.4,,,,
603167,渤海轮渡,4.81,,,,
300123,亚光科技,3.07,,,,
300122,智飞生物,8.69,,,,
603385,惠达卫浴,2.64,,,,
603515,欧普照明,1.27,,,,
300431,暴风集团,2.5,,,,
300443,金雷风电,1.59,,,,
300068,南都电源,6.21,,,,
603856,东宏股份,0.91,,,,
603377,东方时尚,1.65,,,,
300417,南华仪器,0.29,,,,
603027,千禾味业,1.33,,,,
300327,中颖电子,2.29,,,,
300715,凯伦股份,0.39,,,,
603590,康辰药业,0.4,,,,
603817,海峡环保,1.8,,,,
603778,乾景园林,2.26,,,,
603758,秦安股份,1.33,,,,
603693,江苏新能,1.18,,,,
603259,药明康德,1.04,,,,
603199,九华旅游,1.11,,,,
601700,风范股份,11.33,,,,
600145,*ST新亿,14.91,,,,
300751,迈为股份,0.13,,,,
300626,华瑞股份,0.94,,,,
300599,雄塑科技,0.91,,,,
300510,金冠股份,1.75,,,,
300488,恒锋工具,0.31,,,,
300471,厚普股份,2.73,,,,
300459,金科文化,7.66,,,,
300455,康拓红外,5.0,,,,
300375,鹏翎股份,2.39,,,,
300362,天翔环境,2.28,,,,
300360,炬华科技,2.73,,,,
300359,全通教育,4.26,,,,
300352,北信源,10.94,,,,
300305,裕兴股份,2.3,,,,
300251,光线传媒,27.52,,,,
300223,北京君正,1.2,,,,
300206,理邦仪器,3.44,,,,
300197,铁汉生态,14.69,,,,
300180,华峰超纤,6.84,,,,
300178,腾邦国际,5.85,,,,
300158,振东制药,8.51,,,,
300131,英唐智控,7.96,,,,
300130,新国都,3.35,,,,
300086,康芝药业,4.36,,,,
300080,易成新能,5.02,,,,
300056,三维丝,2.37,,,,
300046,台基股份,2.13,,,,
300028,金亚科技,3.44,,,,
300018,中元股份,3.46,,,,
300005,探路者,6.62,,,,
300226,上海钢联,1.52,,,,
603043,广州酒家,1.26,,,,
603877,太平鸟,2.0,,,,
603680,今创集团,0.59,,,,
300512,中亚股份,0.78,,,,
603031,安德利,0.56,,,,
300548,博创科技,0.34,,,,
300661,圣邦股份,0.42,,,,
603368,柳药股份,2.05,,,,
603868,飞科电器,0.44,,,,
300747,锐科激光,0.32,,,,
300358,楚天科技,2.2,,,,
300663,科蓝软件,1.23,,,,
300696,爱乐达,0.49,,,,
300506,名家汇,1.34,,,,
603131,上海沪工,0.5,,,,
603848,好太太,0.41,,,,
603866,桃李面包,0.59,,,,
300725,药石科技,0.66,,,,
300051,三五互联,2.54,,,,
603665,康隆达,0.37,,,,
300044,赛为智能,4.68,,,,
300511,雪榕生物,2.34,,,,
300246,宝莱特,1.08,,,,
603517,绝味食品,1.64,,,,
300658,延江股份,0.42,,,,
603599,广信股份,3.72,,,,
603233,大参林,0.64,,,,
300001,特锐德,8.68,,,,
603338,浙江鼎力,2.48,,,,
603330,上海天洋,0.32,,,,
300406,九强生物,3.3,,,,
603630,拉芳家化,0.81,,,,
300039,上海凯宝,10.62,,,,
603606,东方电缆,4.2,,,,
601968,宝钢包装,8.33,,,,
300550,和仁科技,0.29,,,,
603828,柯利达,4.21,,,,
603020,爱普股份,3.2,,,,
601890,亚星锚链,9.59,,,,
300238,冠昊生物,2.46,,,,
603386,广东骏亚,0.57,,,,
601992,金隅集团,81.45,,,,
300461,田中精机,0.93,,,,
601789,宁波建工,9.76,,,,
300469,信息发展,0.97,,,,
603015,弘讯科技,4.02,,,,
300289,利德曼,3.28,,,,
300087,荃银高科,3.52,,,,
603277,银都股份,1.56,,,,
603036,如通股份,0.51,,,,
300365,恒华科技,2.19,,,,
300460,惠伦晶体,1.68,,,,
300085,银之杰,4.14,,,,
603615,茶花股份,0.75,,,,
603128,华贸物流,9.55,,,,
300271,华宇软件,5.65,,,,
300203,聚光科技,4.52,,,,
603605,珀莱雅,0.62,,,,
300139,晓程科技,2.12,,,,
300543,朗科智能,0.43,,,,
300291,华录百纳,6.0,,,,
300217,东方电热,8.86,,,,
300441,鲍斯股份,2.48,,,,
603116,红蜻蜓,5.76,,,,
603298,杭叉集团,1.71,,,,
300664,鹏鹞环保,0.8,,,,
300634,彩讯股份,0.4,,,,
603577,汇金通,0.78,,,,
300209,天泽信息,2.64,,,,
300376,易事特,22.99,,,,
300150,世纪瑞尔,4.61,,,,
300633,开立医疗,1.22,,,,
603860,中公高科,0.24,,,,
603696,安记食品,0.48,,,,
300439,美康生物,2.0,,,,
601838,成都银行,3.61,,,,
300567,精测电子,0.84,,,,
300318,博晖创新,7.27,,,,
603228,景旺电子,0.81,,,,
601880,大连港,77.36,,,,
300227,光韵达,1.52,,,,
603113,金能科技,3.32,,,,
603096,新经典,0.54,,,,
300503,昊志机电,1.03,,,,
300151,昌红科技,2.86,,,,
603699,纽威股份,7.5,,,,
603106,恒银金融,1.3,,,,
300254,仟源医药,1.62,,,,
603037,凯众股份,0.62,,,,
300268,佳沃股份,0.98,,,,
603161,科华控股,0.33,,,,
603889,新澳股份,3.94,,,,
300002,神州泰岳,14.07,,,,
300154,瑞凌股份,3.14,,,,
300451,创业软件,3.44,,,,
300541,先进数通,0.76,,,,
603066,音飞储存,1.38,,,,
603429,集友股份,0.98,,,,
601869,长飞光纤,0.76,,,,
603535,嘉诚国际,0.66,,,,
300307,慈星股份,7.93,,,,
300225,金力泰,4.69,,,,
603997,继峰股份,6.3,,,,
601677,明泰铝业,4.98,,,,
300415,伊之密,2.94,,,,
603488,展鹏科技,0.96,,,,
603583,捷昌驱动,0.3,,,,
300572,安车检测,0.56,,,,
300156,神雾环保,7.22,,,,
300013,新宁物流,2.73,,,,
603858,步长制药,4.26,,,,
300682,朗新科技,1.62,,,,
603578,三星新材,0.32,,,,
603839,安正时尚,1.06,,,,
300556,丝路视觉,0.62,,,,
300398,飞凯材料,3.64,,,,
603609,禾丰牧业,8.31,,,,
300684,中石科技,0.39,,,,
603058,永吉股份,2.28,,,,
300672,国科微,0.56,,,,
300279,和晶科技,3.13,,,,
603306,华懋科技,3.05,,,,
300667,必创科技,0.69,,,,
300627,华测导航,1.01,,,,
300558,贝达药业,1.7,,,,
603823,百合花,0.7,,,,
300128,锦富技术,10.66,,,,
300495,美尚生态,2.5,,,,
300196,长海股份,2.61,,,,
300447,全信股份,1.74,,,,
300214,日科化学,3.09,,,,
300111,向日葵,11.17,,,,
603536,惠发股份,0.6,,,,
603881,数据港,1.28,,,,
603698,航天工程,4.12,,,,
603706,东方环宇,0.4,,,,
603903,中持股份,0.74,,,,
300232,洲明科技,4.52,,,,
300353,东土科技,3.51,,,,
300702,天宇股份,0.53,,,,
300258,精锻科技,3.76,,,,
603686,龙马环卫,2.7,,,,
300600,瑞特股份,0.66,,,,
603883,老百姓,2.67,,,,
300716,国立科技,0.87,,,,
300427,红相股份,2.45,,,,
300198,纳川股份,7.49,,,,
603729,龙韵股份,0.93,,,,
603707,健友股份,2.85,,,,
603007,花王股份,1.94,,,,
300147,香雪制药,6.6,,,,
603958,哈森股份,0.66,,,,
300058,蓝色光标,16.62,,,,
300673,佩蒂股份,0.35,,,,
603179,新泉股份,0.95,,,,
601999,出版传媒,5.51,,,,
603030,全筑股份,5.34,,,,
603650,彤程新材,0.59,,,,
603021,山东华鹏,3.16,,,,
300145,中金环境,11.86,,,,
300155,安居宝,2.77,,,,
300173,智慧松德,3.87,,,,
603626,科森科技,1.58,,,,
300081,恒信东方,3.16,,,,
603157,拉夏贝尔,1.46,,,,
300076,GQY视讯,3.82,,,,
300102,乾照光电,7.05,,,,
300457,赢合科技,1.6,,,,
603826,坤彩科技,1.89,,,,
603901,永创智能,1.84,,,,
300523,辰安科技,1.03,,,,
603329,上海雅仕,0.33,,,,
300007,汉威科技,2.27,,,,
300041,回天新材,3.26,,,,
300247,乐金健康,5.85,,,,
601969,海南矿业,19.55,,,,
603268,松发股份,1.24,,,,
603926,铁流股份,0.65,,,,
603239,浙江仙通,0.91,,,,
300301,长方集团,5.5,,,,
300183,东软载波,2.64,,,,
300367,东方网力,5.57,,,,
300389,艾比森,1.64,,,,
603677,奇精机械,0.57,,,,
300342,天银机电,3.98,,,,
300309,吉艾科技,7.47,,,,
300241,瑞丰光电,3.82,,,,
300573,兴齐眼药,0.53,,,,
300138,晨光生物,3.74,,,,
300065,海兰信,2.71,,,,
603816,顾家家居,0.89,,,,
300688,创业黑马,0.37,,,,
603738,泰晶科技,0.59,,,,
300654,世纪天鸿,0.62,,,,
300500,启迪设计,0.43,,,,
300024,机器人,15.14,,,,
603969,银龙股份,8.41,,,,
603477,振静股份,0.6,,,,
603079,圣达生物,0.37,,,,
300428,四通新材,1.38,,,,
300638,广和通,0.4,,,,
603177,德创环保,0.62,,,,
300311,任子行,4.41,,,,
300694,蠡湖股份,0.54,,,,
300295,三六五网,1.78,,,,
603713,密尔克卫,0.38,,,,
300090,盛运环保,8.77,,,,
300458,全志科技,2.34,,,,
300234,开尔新材,1.52,,,,
603970,中农立华,0.8,,,,
300089,文化长城,2.77,,,,
603679,华体科技,0.35,,,,
300237,美晨生态,11.67,,,,
603085,天成自控,1.47,,,,
300519,新光药业,0.99,,,,
300020,银江股份,6.28,,,,
300034,钢研高纳,4.21,,,,
603587,地素时尚,0.61,,,,
603393,新天然气,0.96,,,,
603859,能科股份,0.5,,,,
300344,太空智造,2.05,,,,
300748,金力永磁,0.42,,,,
603166,福达股份,5.92,,,,
300172,中电环保,3.46,,,,
300094,国联水产,7.46,,,,
300079,数码科技,12.09,,,,
300416,苏试试验,0.77,,,,
603039,泛微网络,0.4,,,,
603519,立霸股份,2.22,,,,
300216,千山药机,2.82,,,,
603336,宏辉果蔬,0.69,,,,
603737,三棵树,0.43,,,,
603090,宏盛股份,0.41,,,,
603069,海汽集团,1.74,,,,
300466,赛摩电气,2.94,,,,
603389,亚振家居,0.63,,,,
300126,锐奇股份,2.11,,,,
603318,派思股份,4.02,,,,
300740,御家汇,0.68,,,,
603316,诚邦股份,1.05,,,,
300424,航新科技,1.58,,,,
300645,正元智慧,0.45,,,,
300547,川环科技,0.63,,,,
300262,巴安水务,4.17,,,,
603789,星光农机,2.6,,,,
300332,天壕环境,7.1,,,,
300675,建科院,0.81,,,,
603569,长久物流,0.8,,,,
603363,傲农生物,1.66,,,,
603638,艾迪精密,0.85,,,,
601996,丰林集团,9.45,,,,
300320,海达股份,4.53,,,,
300402,宝色股份,0.86,,,,
603380,易德龙,0.48,,,,
603000,人民网,11.06,,,,
603703,盛洋科技,1.09,,,,
300282,三盛教育,2.23,,,,
300160,秀强股份,5.93,,,,
603019,中科曙光,6.43,,,,
300737,科顺股份,1.46,,,,
300449,汉邦高科,1.08,,,,
603356,华菱精工,0.33,,,,
601811,新华文轩,1.99,,,,
300364,中文在线,5.37,,,,
603501,韦尔股份,1.37,,,,
300528,幸福蓝海,1.66,,,,
300303,聚飞光电,11.04,,,,
603797,联泰环保,0.53,,,,
300045,华力创通,3.67,,,,
601949,中国出版,4.01,,,,
300518,盛讯达,0.47,,,,
300671,富满电子,0.79,,,,
300163,先锋新材,3.3,,,,
300388,国祯环保,5.4,,,,
300713,英可瑞,0.43,,,,
300148,天舟文化,8.01,,,,
300401,花园生物,4.3,,,,
603987,康德莱,2.66,,,,
300456,耐威科技,1.33,,,,
300174,元力股份,2.21,,,,
300112,万讯自控,1.69,,,,
300559,佳发教育,0.76,,,,
603906,龙蟠科技,0.93,,,,
603721,中广天择,0.47,,,,
300167,迪威迅,3.0,,,,
300299,富春股份,5.92,,,,
300202,聚龙股份,4.07,,,,
603278,大业股份,0.87,,,,
300710,万隆光电,0.28,,,,
603909,合诚股份,0.25,,,,
300074,华平股份,4.72,,,,
603045,福达合金,0.25,,,,
603333,尚纬股份,5.1,,,,
300470,日机密封,1.8,,,,
300410,正业科技,1.84,,,,
300092,科新机电,1.67,,,,
601929,吉视传媒,31.11,,,,
603985,恒润股份,0.67,,,,
601918,新集能源,25.91,,,,
603999,读者传媒,2.3,,,,
300091,金通灵,7.73,,,,
603819,神力股份,0.56,,,,
300555,路通视信,0.93,,,,
300240,飞力达,3.65,,,,
300440,运达科技,4.46,,,,
300264,佳创视讯,3.19,,,,
300434,金石东方,2.01,,,,
300297,蓝盾股份,7.56,,,,
300032,金龙机电,7.89,,,,
300411,金盾股份,1.45,,,,
300612,宣亚国际,0.45,,,,
300278,华昌达,2.68,,,,
300494,盛天网络,0.93,,,,
300670,大烨智能,0.49,,,,
300211,亿通科技,1.86,,,,
300400,劲拓股份,1.56,,,,
300606,金太阳,0.33,,,,
300343,联创互联,4.0,,,,
300603,立昂技术,0.48,,,,
603111,康尼机电,7.38,,,,
300171,东富龙,3.34,,,,
300324,旋极信息,10.77,,,,
603399,吉翔股份,5.08,,,,
603121,华培动力,0.0,,,,
601860,紫金银行,0.0,,,,
300753,爱朋医疗,0.0,,,,
002942,新农股份,0.0,,,,
