,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FLOAT_HOLDERS
622,000615.SZ,000615,京汉股份,全国地产,4.19,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划
623,600782.SH,600782,新钢股份,普钢,4.19,"新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
全国社保基金四一二组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
624,000933.SZ,000933,神火股份,煤炭开采,4.2,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
富国中证500指数增强型证券投资基金
全国社保基金四一二组合
国泰国证有色金属行业指数分级证券投资基金"
625,002599.SZ,002599,盛通股份,广告包装,4.2,
626,300148.SZ,300148,天舟文化,出版业,4.2,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
627,000518.SZ,000518,四环生物,生物制药,4.21,
628,002489.SZ,002489,浙江永强,家居用品,4.21,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
629,002178.SZ,002178,延华智能,建筑工程,4.22,
630,002277.SZ,002277,友阿股份,百货,4.22,中央汇金资产管理有限责任公司
631,002068.SZ,002068,黑猫股份,化工原料,4.22,"中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金"
632,600202.SH,600202,哈空调,电气设备,4.22,成都海志股权投资基金管理有限公司-海志成长1号私募投资基金
633,000899.SZ,000899,赣能股份,火力发电,4.23,领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
634,600860.SH,600860,*ST京城,专用机械,4.23,香港中央结算有限公司(陆股通)
635,002519.SZ,002519,银河电子,通信设备,4.23,"华安基金-兴业银行-中兵投资管理有限责任公司
南方工业资产管理有限责任公司"
636,002272.SZ,002272,川润股份,机械基件,4.24,"云南国际信托有限公司-川润股份第一期员工持股计划集合资金信托计划
芜湖长元股权投资基金(有限合伙)"
637,600399.SH,600399,ST抚钢,特种钢,4.24,
638,600805.SH,600805,悦达投资,综合类,4.24,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
639,002334.SZ,002334,英威腾,电气设备,4.24,中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
640,000421.SZ,000421,南京公用,供气供热,4.24,
641,600781.SH,600781,ST辅仁,中成药,4.25,
642,600018.SH,600018,上港集团,港口,4.25,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
643,002228.SZ,002228,合兴包装,广告包装,4.25,兴证证券资管-浦发银行-兴证资管鑫众15号集合资产管理计划
644,600354.SH,600354,*ST敦种,种植业,4.25,
645,600319.SH,600319,ST亚星,化工原料,4.25,"深圳长城汇理三号专项投资企业(有限合伙)-长城汇理并购基金华清8号
深圳长城汇理三号专项投资企业(有限合伙)-长城汇理并购基金华清7号
深圳长城汇理三号专项投资企业(有限合伙)-长城汇理并购基金华清9号"
646,002514.SZ,002514,宝馨科技,机械基件,4.25,深圳市至尊量化投资管理有限公司-中创至尊股票多策略1号私募基金
647,002244.SZ,002244,滨江集团,区域地产,4.26,"华鑫国际信托有限公司-华鑫信托·慧智投资97号集合资金信托计划
香港中央结算有限公司(陆股通)
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资99号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资98号集合资金信托计划
中央汇金资产管理有限责任公司
全国社保基金四一八组合
华鑫国际信托有限公司"
648,002347.SZ,002347,泰尔股份,机械基件,4.26,
649,600011.SH,600011,华能国际,火力发电,4.27,
650,000632.SZ,000632,三木集团,综合类,4.27,"中融国际信托有限公司-中融-鼎富6号单一资金信托
上海驰泰资产管理有限公司-兴驰一号私募证券投资基金
中意资管-浦发银行-中意资产-股票精选19号资产管理产品
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
651,002588.SZ,002588,史丹利,农药化肥,4.27,中央汇金资产管理有限责任公司
652,002671.SZ,002671,龙泉股份,其他建材,4.28,
653,600105.SH,600105,永鼎股份,通信设备,4.28,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
天津道可明资产管理有限公司"
654,603169.SH,603169,兰石重装,专用机械,4.28,光大兴陇信托有限责任公司
655,000892.SZ,000892,欢瑞世纪,影视音像,4.28,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零七组合"
656,000078.SZ,000078,海王生物,医药商业,4.29,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
交通银行股份有限公司-国联安中证医药100指数证券投资基金"
657,300287.SZ,300287,飞利信,软件服务,4.3,"华泰证券资管-南京银行-华泰慧泽1号集合资产管理计划
华安基金-兴业银行-珠海中兵广发投资基金合伙企业(有限合伙)
华安基金-兴业银行-广发乾和投资有限公司"
658,601857.SH,601857,中国石油,石油开采,4.3,"中石油集团-中信建投证券-17中油E2担保及信托财产专户
中石油集团-中信建投证券-17中油EB担保及信托财产专户"
659,002094.SZ,002094,青岛金王,日用化工,4.31,"华夏基金-浦发银行-华夏基金-中植产投-定增1号资产管理计划
蓝色经济区产业投资基金(有限合伙)
金鹰基金-浦发银行-金鹰中植产投定增8号资产管理计划
佳和美资产管理有限公司"
660,600115.SH,600115,东方航空,空运,4.31,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
661,002303.SZ,002303,美盈森,造纸,4.31,"红塔红土基金-浙商银行-渤海国际信托-美盈森平层投资单一资金信托
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
景顺长城基金-建设银行-中国人寿-中国人寿委托景顺长城基金股票型组合"
662,002225.SZ,002225,濮耐股份,其他建材,4.31,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
663,600704.SH,600704,物产中大,商贸代理,4.31,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴证证券资管-兴业银行-兴证资管鑫众8号集合资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
664,600348.SH,600348,阳泉煤业,煤炭开采,4.32,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金"
665,000055.SZ,000055,方大集团,其他建材,4.32,
666,002703.SZ,002703,浙江世宝,汽车配件,4.33,香港中央结算有限公司(陆股通)
667,600239.SH,600239,云南城投,区域地产,4.33,
668,600823.SH,600823,世茂股份,全国地产,4.33,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划"
669,600207.SH,600207,安彩高科,供气供热,4.33,
670,002204.SZ,002204,大连重工,专用机械,4.33,"中央汇金资产管理有限责任公司
中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)"
671,000750.SZ,000750,国海证券,证券,4.33,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司"
672,000958.SZ,000958,东方能源,火力发电,4.34,香港中央结算有限公司(陆股通)
673,601678.SH,601678,滨化股份,化工原料,4.34,"滨州水木有恒投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
滨州水木有恒投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司"
674,000868.SZ,000868,*ST安凯,汽车整车,4.34,
675,000807.SZ,000807,云铝股份,铝,4.34,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
676,000918.SZ,000918,嘉凯城,全国地产,4.35,香港中央结算有限公司(陆股通)
677,002510.SZ,002510,天汽模,汽车配件,4.35,"中央汇金资产管理有限责任公司
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金"
678,600811.SH,600811,东方集团,综合类,4.35,"昆仑信托有限责任公司-昆仑信托·东方集团定增一号集合资金信托计划
深圳市大华信安资产管理企业(有限合伙)-大华承运私募证券投资基金
中央汇金资产管理有限责任公司
中融金谷投资(北京)有限公司-中融金谷价值精选二号私募证券投资基金"
