,ts_code,name,industry,turnover_rate,turnover_rate_f
2258,600165.SH,新日恒力,钢加工,,
2259,600166.SH,福田汽车,汽车整车,,
2260,600167.SH,联美控股,供气供热,,
2261,600168.SH,武汉控股,水务,,
2262,600169.SH,太原重工,工程机械,,
2263,600170.SH,上海建工,建筑施工,,
2264,600171.SH,上海贝岭,半导体,,
2265,600172.SH,黄河旋风,矿物制品,,
2266,600173.SH,卧龙地产,全国地产,,
2267,600175.SH,美都能源,综合类,,
2268,600176.SH,中国巨石,玻璃,,
2269,600177.SH,雅戈尔,服饰,,
2270,600178.SH,东安动力,汽车配件,,
2271,600179.SH,安通控股,仓储物流,,
2272,600180.SH,瑞茂通,仓储物流,,
2273,600182.SH,S佳通,汽车配件,,
2274,600183.SH,生益科技,元器件,,
2275,600184.SH,光电股份,专用机械,,
2276,600185.SH,格力地产,区域地产,,
2277,600186.SH,莲花健康,食品,,
2278,600187.SH,国中水务,水务,,
2279,600188.SH,兖州煤业,煤炭开采,,
2280,600189.SH,吉林森工,林业,,
2281,600190.SH,锦州港,港口,,
2282,600191.SH,华资实业,食品,,
2283,600192.SH,长城电工,电气设备,,
2284,600193.SH,*ST创兴,装修装饰,,
2285,600195.SH,中牧股份,饲料,,
2286,600196.SH,复星医药,化学制药,,
2287,600197.SH,伊力特,白酒,,
2288,600198.SH,*ST大唐,通信设备,,
2289,600199.SH,金种子酒,白酒,,
2290,600200.SH,江苏吴中,综合类,,
2291,600201.SH,生物股份,生物制药,,
2292,600202.SH,*ST哈空,电气设备,,
2293,600203.SH,福日电子,元器件,,
2294,600206.SH,有研新材,半导体,,
2295,600207.SH,安彩高科,元器件,,
2296,600208.SH,新湖中宝,全国地产,,
2297,600209.SH,*ST罗顿,综合类,,
2298,600210.SH,紫江企业,广告包装,,
2299,600211.SH,西藏药业,中成药,,
2300,600212.SH,江泉实业,综合类,,
2301,600213.SH,亚星客车,汽车整车,,
2302,600215.SH,长春经开,园区开发,,
2303,600216.SH,浙江医药,化学制药,,
2304,600217.SH,中再资环,环境保护,,
2305,600218.SH,全柴动力,农用机械,,
2306,600219.SH,南山铝业,铝,,
2307,600220.SH,江苏阳光,纺织,,
2308,600221.SH,海航控股,空运,,
2309,600222.SH,太龙药业,中成药,,
2310,600223.SH,鲁商置业,区域地产,,
2311,600225.SH,天津松江,区域地产,,
2312,600226.SH,瀚叶股份,农药化肥,,
2313,600227.SH,圣济堂,农药化肥,,
2314,600228.SH,ST昌九,化工原料,,
2315,600229.SH,城市传媒,出版业,,
2316,600230.SH,沧州大化,农药化肥,,
2317,600231.SH,凌钢股份,普钢,,
2318,600232.SH,金鹰股份,纺织,,
2319,600233.SH,圆通速递,仓储物流,,
2320,600234.SH,ST山水,文教休闲,,
2321,600235.SH,民丰特纸,造纸,,
2322,600236.SH,桂冠电力,水力发电,,
2323,600237.SH,铜峰电子,元器件,,
2324,600238.SH,*ST椰岛,红黄药酒,,
2325,600239.SH,云南城投,区域地产,,
2326,600240.SH,华业资本,全国地产,,
2327,600241.SH,时代万恒,商贸代理,,
2328,600242.SH,中昌数据,软件服务,,
2329,600243.SH,青海华鼎,机床制造,,
2330,600246.SH,万通地产,区域地产,,
2331,600247.SH,*ST成城,商贸代理,,
2332,600248.SH,延长化建,建筑施工,,
2333,600249.SH,两面针,日用化工,,
2334,600250.SH,南纺股份,商贸代理,,
2335,600251.SH,冠农股份,农业综合,,
2336,600252.SH,中恒集团,中成药,,
2337,600255.SH,梦舟股份,铜,,
2338,600256.SH,广汇能源,石油开采,,
2339,600257.SH,大湖股份,渔业,,
2340,600258.SH,首旅酒店,酒店餐饮,,
2341,600259.SH,广晟有色,小金属,,
2342,600260.SH,凯乐科技,通信设备,,
2343,600261.SH,阳光照明,家用电器,,
2344,600262.SH,北方股份,汽车整车,,
2345,600265.SH,ST景谷,林业,,
2346,600266.SH,北京城建,区域地产,,
2347,600267.SH,海正药业,化学制药,,
2348,600268.SH,国电南自,电气设备,,
2349,600269.SH,赣粤高速,路桥,,
2350,600270.SH,外运发展,仓储物流,,
2351,600271.SH,航天信息,电脑设备,,
2352,600272.SH,开开实业,中成药,,
2353,600273.SH,嘉化能源,化工原料,,
2354,600275.SH,ST昌鱼,农业综合,,
2355,600276.SH,恒瑞医药,化学制药,,
2356,600277.SH,亿利洁能,综合类,,
2357,600278.SH,东方创业,商贸代理,,
2358,600279.SH,重庆港九,港口,,
2359,600280.SH,中央商场,百货,,
2360,600281.SH,太化股份,化工原料,,
2361,600282.SH,南钢股份,普钢,,
2362,600283.SH,钱江水利,水务,,
2363,600284.SH,浦东建设,建筑施工,,
2364,600285.SH,羚锐制药,中成药,,
2365,600287.SH,江苏舜天,商贸代理,,
2366,600288.SH,大恒科技,软件服务,,
2367,600289.SH,*ST信通,软件服务,,
2368,600290.SH,华仪电气,电气设备,,
2369,600291.SH,西水股份,保险,,
2370,600292.SH,远达环保,环境保护,,
2371,600293.SH,三峡新材,玻璃,,
2372,600295.SH,鄂尔多斯,小金属,,
2373,600297.SH,广汇汽车,汽车服务,,
2374,600298.SH,安琪酵母,食品,,
2375,600299.SH,安迪苏,化学制药,,
2376,600300.SH,维维股份,软饮料,,
2377,600301.SH,ST南化,化工原料,,
2378,600302.SH,标准股份,纺织机械,,
2379,600303.SH,曙光股份,汽车整车,,
2380,600305.SH,恒顺醋业,食品,,
2381,600306.SH,商业城,百货,,
2382,600307.SH,酒钢宏兴,普钢,,
2383,600308.SH,华泰股份,造纸,,
2384,600309.SH,万华化学,化工原料,,
2385,600310.SH,桂东电力,水力发电,,
2386,600311.SH,荣华实业,黄金,,
2387,600312.SH,平高电气,电气设备,,
2388,600313.SH,农发种业,种植业,,
2389,600315.SH,上海家化,日用化工,,
2390,600316.SH,洪都航空,航空,,
2391,600317.SH,营口港,港口,,
2392,600318.SH,新力金融,多元金融,,
2393,600319.SH,亚星化学,化工原料,,
2394,600320.SH,振华重工,工程机械,,
2395,600321.SH,*ST正源,其他建材,,
2396,600322.SH,天房发展,区域地产,,
2397,600323.SH,瀚蓝环境,水务,,
2398,600325.SH,华发股份,区域地产,,
2399,600326.SH,西藏天路,建筑施工,,
2400,600327.SH,大东方,百货,,
2401,600328.SH,兰太实业,化工原料,,
2402,600329.SH,中新药业,中成药,,
2403,600330.SH,天通股份,元器件,,
2404,600331.SH,宏达股份,铅锌,,
2405,600332.SH,白云山,中成药,,
2406,600333.SH,长春燃气,供气供热,,
2407,600335.SH,国机汽车,汽车配件,,
2408,600336.SH,澳柯玛,家用电器,,
2409,600337.SH,美克家居,家居用品,,
2410,600338.SH,西藏珠峰,铅锌,,
2411,600339.SH,中油工程,石油加工,,
2412,600340.SH,华夏幸福,区域地产,,
2413,600343.SH,航天动力,航空,,
2414,600345.SH,长江通信,通信设备,,
2415,600346.SH,恒力股份,化纤,,
2416,600348.SH,阳泉煤业,煤炭开采,,
2417,600350.SH,山东高速,路桥,,
2418,600351.SH,亚宝药业,中成药,,
2419,600352.SH,浙江龙盛,染料涂料,,
2420,600353.SH,旭光股份,元器件,,
2421,600354.SH,敦煌种业,种植业,,
2422,600355.SH,精伦电子,元器件,,
2423,600356.SH,恒丰纸业,造纸,,
2424,600358.SH,国旅联合,旅游服务,,
2425,600359.SH,新农开发,农业综合,,
2426,600360.SH,华微电子,半导体,,
2427,600361.SH,华联综超,超市连锁,,
2428,600362.SH,江西铜业,铜,,
2429,600363.SH,联创光电,元器件,,
2430,600365.SH,通葡股份,红黄药酒,,
2431,600366.SH,宁波韵升,电器仪表,,
2432,600367.SH,红星发展,化工原料,,
2433,600368.SH,五洲交通,路桥,,
2434,600369.SH,西南证券,证券,,
2435,600370.SH,三房巷,纺织,,
2436,600371.SH,万向德农,种植业,,
2437,600372.SH,中航电子,航空,,
2438,600373.SH,中文传媒,出版业,,
2439,600375.SH,华菱星马,汽车整车,,
2440,600376.SH,首开股份,区域地产,,
2441,600377.SH,宁沪高速,路桥,,
2442,600378.SH,天科股份,化工原料,,
2443,600379.SH,宝光股份,电气设备,,
2444,600380.SH,健康元,化学制药,,
2445,600381.SH,青海春天,医疗保健,,
2446,600382.SH,广东明珠,商贸代理,,
2447,600383.SH,金地集团,全国地产,,
2448,600385.SH,山东金泰,黄金,,
2449,600386.SH,北巴传媒,公共交通,,
2450,600387.SH,海越能源,石油贸易,,
2451,600388.SH,龙净环保,环境保护,,
2452,600389.SH,江山股份,农药化肥,,
2453,600390.SH,五矿资本,多元金融,,
2454,600391.SH,航发科技,航空,,
2455,600392.SH,盛和资源,小金属,,
2456,600393.SH,粤泰股份,全国地产,,
2457,600395.SH,盘江股份,煤炭开采,,
2458,600396.SH,金山股份,火力发电,,
2459,600397.SH,*ST安煤,煤炭开采,,
2460,600398.SH,海澜之家,服饰,,
2461,600399.SH,*ST抚钢,特种钢,,
2462,600400.SH,红豆股份,服饰,,
2463,600401.SH,*ST海润,半导体,,
2464,600403.SH,大有能源,煤炭开采,,
2465,600405.SH,动力源,电气设备,,
2466,600406.SH,国电南瑞,软件服务,,
2467,600408.SH,*ST安泰,焦炭加工,,
2468,600409.SH,三友化工,化工原料,,
2469,600410.SH,华胜天成,软件服务,,
2470,600415.SH,小商品城,商品城,,
2471,600416.SH,湘电股份,电气设备,,
2472,600418.SH,江淮汽车,汽车整车,,
2473,600419.SH,天润乳业,乳制品,,
2474,600420.SH,现代制药,化学制药,,
2475,600421.SH,ST仰帆,机械基件,,
2476,600422.SH,昆药集团,中成药,,
2477,600423.SH,*ST柳化,农药化肥,,
2478,600425.SH,青松建化,水泥,,
2479,600426.SH,华鲁恒升,农药化肥,,
2480,600428.SH,中远海特,水运,,
2481,600429.SH,三元股份,乳制品,,
2482,600433.SH,冠豪高新,造纸,,
2483,600435.SH,北方导航,专用机械,,
2484,600436.SH,片仔癀,中成药,,
2485,600438.SH,通威股份,饲料,,
2486,600439.SH,瑞贝卡,服饰,,
2487,600444.SH,国机通用,塑料,,
2488,600446.SH,金证股份,软件服务,,
2489,600448.SH,华纺股份,纺织,,
2490,600449.SH,宁夏建材,水泥,,
2491,600452.SH,涪陵电力,水力发电,,
2492,600455.SH,博通股份,软件服务,,
2493,600456.SH,宝钛股份,小金属,,
2494,600458.SH,时代新材,塑料,,
2495,600459.SH,贵研铂业,小金属,,
2496,600460.SH,士兰微,半导体,,
2497,600461.SH,洪城水业,水务,,
2498,600462.SH,九有股份,元器件,,
2499,600463.SH,空港股份,园区开发,,
2500,600466.SH,蓝光发展,区域地产,,
2501,600467.SH,好当家,渔业,,
2502,600468.SH,百利电气,电气设备,,
2503,600469.SH,风神股份,汽车配件,,
2504,600470.SH,六国化工,农药化肥,,
2505,600475.SH,华光股份,专用机械,,
2506,600476.SH,湘邮科技,软件服务,,
2507,600477.SH,杭萧钢构,钢加工,,
2508,600478.SH,科力远,元器件,,
2509,600479.SH,千金药业,中成药,,
2510,600480.SH,凌云股份,汽车配件,,
2511,600481.SH,双良节能,环境保护,,
2512,600482.SH,中国动力,电气设备,,
2513,600483.SH,福能股份,火力发电,,
2514,600485.SH,信威集团,通信设备,,
2515,600486.SH,扬农化工,农药化肥,,
2516,600487.SH,亨通光电,通信设备,,
2517,600488.SH,天药股份,化学制药,,
2518,600489.SH,中金黄金,黄金,,
2519,600490.SH,鹏欣资源,铜,,
2520,600491.SH,龙元建设,建筑施工,,
2521,600493.SH,凤竹纺织,纺织,,
2522,600495.SH,晋西车轴,运输设备,,
2523,600496.SH,精工钢构,钢加工,,
2524,600497.SH,驰宏锌锗,铅锌,,
2525,600498.SH,烽火通信,通信设备,,
2526,600499.SH,科达洁能,专用机械,,
2527,600500.SH,中化国际,商贸代理,,
2528,600501.SH,航天晨光,汽车配件,,
2529,600502.SH,安徽水利,建筑施工,,
2530,600503.SH,华丽家族,区域地产,,
2531,600505.SH,西昌电力,水力发电,,
2532,600506.SH,香梨股份,种植业,,
2533,600507.SH,方大特钢,特种钢,,
2534,600508.SH,上海能源,煤炭开采,,
2535,600509.SH,天富能源,火力发电,,
2536,600510.SH,黑牡丹,全国地产,,
2537,600511.SH,国药股份,医药商业,,
2538,600512.SH,腾达建设,建筑施工,,
2539,600513.SH,联环药业,化学制药,,
2540,600515.SH,海航基础,全国地产,,
2541,600516.SH,方大炭素,矿物制品,,
2542,600517.SH,置信电气,电气设备,,
2543,600518.SH,康美药业,中成药,,
2544,600519.SH,贵州茅台,白酒,,
2545,600520.SH,文一科技,机械基件,,
2546,600521.SH,华海药业,化学制药,,
2547,600522.SH,中天科技,通信设备,,
2548,600523.SH,贵航股份,汽车配件,,
2549,600525.SH,长园集团,电气设备,,
2550,600526.SH,菲达环保,环境保护,,
2551,600527.SH,江南高纤,化纤,,
2552,600528.SH,中铁工业,建筑施工,,
2553,600529.SH,山东药玻,医疗保健,,
2554,600530.SH,交大昂立,医疗保健,,
2555,600531.SH,豫光金铅,铅锌,,
2556,600532.SH,宏达矿业,普钢,,
2557,600533.SH,栖霞建设,区域地产,,
2558,600535.SH,天士力,中成药,,
2559,600536.SH,中国软件,软件服务,,
2560,600537.SH,亿晶光电,半导体,,
2561,600538.SH,国发股份,医药商业,,
2562,600539.SH,*ST狮头,水泥,,
2563,600540.SH,新赛股份,种植业,,
2564,600543.SH,莫高股份,红黄药酒,,
2565,600545.SH,卓郎智能,纺织机械,,
2566,600546.SH,山煤国际,煤炭开采,,
2567,600547.SH,山东黄金,黄金,,
2568,600548.SH,深高速,路桥,,
2569,600549.SH,厦门钨业,小金属,,
2570,600550.SH,保变电气,电气设备,,
2571,600551.SH,时代出版,出版业,,
2572,600552.SH,凯盛科技,玻璃,,
2573,600555.SH,海航创新,旅游服务,,
2574,600556.SH,ST慧球,软件服务,,
2575,600557.SH,康缘药业,中成药,,
2576,600558.SH,大西洋,钢加工,,
2577,600559.SH,老白干酒,白酒,,
2578,600560.SH,金自天正,电气设备,,
2579,600561.SH,江西长运,公共交通,,
2580,600562.SH,国睿科技,通信设备,,
2581,600563.SH,法拉电子,元器件,,
2582,600565.SH,迪马股份,全国地产,,
2583,600566.SH,济川药业,中成药,,
2584,600567.SH,山鹰纸业,造纸,,
2585,600568.SH,中珠医疗,区域地产,,
2586,600569.SH,安阳钢铁,普钢,,
2587,600570.SH,恒生电子,软件服务,,
2588,600571.SH,信雅达,软件服务,,
2589,600572.SH,康恩贝,中成药,,
2590,600573.SH,惠泉啤酒,啤酒,,
2591,600575.SH,皖江物流,水运,,
2684,600680.SH,*ST上普,通信设备,,
2792,600795.SH,国电电力,火力发电,,
2793,600796.SH,钱江生化,农药化肥,,
2794,600797.SH,浙大网新,软件服务,,
2795,600798.SH,宁波海运,水运,,
2796,600800.SH,天津磁卡,综合类,,
2797,600801.SH,华新水泥,水泥,,
2798,600802.SH,福建水泥,水泥,,
2799,600803.SH,新奥股份,农药化肥,,
2800,600804.SH,鹏博士,电信运营,,
2801,600805.SH,悦达投资,综合类,,
2802,600807.SH,*ST天业,区域地产,,
2803,600808.SH,马钢股份,普钢,,
2804,600809.SH,山西汾酒,白酒,,
2805,600810.SH,神马股份,化纤,,
2806,600811.SH,东方集团,综合类,,
2807,600812.SH,华北制药,化学制药,,
2808,600814.SH,杭州解百,百货,,
2809,600815.SH,厦工股份,工程机械,,
2810,600816.SH,安信信托,多元金融,,
2811,600817.SH,ST宏盛,多元金融,,
2812,600818.SH,中路股份,文教休闲,,
2813,600819.SH,耀皮玻璃,玻璃,,
2814,600820.SH,隧道股份,建筑施工,,
2815,600821.SH,津劝业,百货,,
2816,600822.SH,上海物贸,商贸代理,,
2817,600823.SH,世茂股份,全国地产,,
2818,600824.SH,益民集团,百货,,
2819,600825.SH,新华传媒,出版业,,
2820,600826.SH,兰生股份,商贸代理,,
2821,600827.SH,百联股份,超市连锁,,
2822,600828.SH,茂业商业,百货,,
2823,600829.SH,人民同泰,医药商业,,
2824,600830.SH,香溢融通,多元金融,,
2825,600831.SH,广电网络,影视音像,,
2826,600833.SH,第一医药,医药商业,,
2827,600834.SH,申通地铁,公共交通,,
2828,600835.SH,上海机电,运输设备,,
2829,600836.SH,界龙实业,广告包装,,
2830,600837.SH,海通证券,证券,,
2831,600838.SH,上海九百,百货,,
2832,600839.SH,四川长虹,家用电器,,
2833,600841.SH,上柴股份,机械基件,,
2834,600843.SH,上工申贝,纺织机械,,
2835,600844.SH,丹化科技,化工原料,,
2836,600845.SH,宝信软件,软件服务,,
2837,600846.SH,同济科技,综合类,,
2838,600847.SH,万里股份,电气设备,,
2839,600848.SH,上海临港,园区开发,,
2840,600850.SH,华东电脑,软件服务,,
2841,600851.SH,海欣股份,纺织,,
2842,600853.SH,龙建股份,建筑施工,,
2843,600854.SH,春兰股份,家用电器,,
2844,600855.SH,航天长峰,专用机械,,
2845,600856.SH,中天能源,供气供热,,
2846,600857.SH,宁波中百,百货,,
2847,600858.SH,银座股份,百货,,
2848,600859.SH,王府井,百货,,
2849,600860.SH,京城股份,专用机械,,
2850,600861.SH,北京城乡,百货,,
2851,600862.SH,中航高科,航空,,
2852,600863.SH,内蒙华电,火力发电,,
2853,600864.SH,哈投股份,证券,,
2854,600865.SH,百大集团,百货,,
2855,600866.SH,星湖科技,食品,,
2856,600867.SH,通化东宝,生物制药,,
2857,600868.SH,梅雁吉祥,水力发电,,
2858,600869.SH,智慧能源,电气设备,,
2859,600870.SH,*ST厦华,家用电器,,
2860,600871.SH,*ST油服,石油开采,,
2861,600872.SH,中炬高新,食品,,
2862,600873.SH,梅花生物,食品,,
2863,600874.SH,创业环保,环境保护,,
2864,600875.SH,东方电气,电气设备,,
2865,600876.SH,洛阳玻璃,玻璃,,
2866,600877.SH,ST嘉陵,摩托车,,
2867,600879.SH,航天电子,航空,,
2868,600880.SH,博瑞传播,广告包装,,
2869,600881.SH,亚泰集团,水泥,,
2870,600882.SH,广泽股份,乳制品,,
2871,600883.SH,博闻科技,水泥,,
2872,600884.SH,杉杉股份,综合类,,
2873,600885.SH,宏发股份,电气设备,,
2874,600886.SH,国投电力,水力发电,,
2875,600887.SH,伊利股份,乳制品,,
2876,600888.SH,新疆众和,铝,,
2877,600889.SH,南京化纤,化纤,,
2878,600890.SH,中房股份,区域地产,,
2879,600891.SH,秋林集团,百货,,
2880,600892.SH,大晟文化,影视音像,,
2881,600893.SH,航发动力,航空,,
2882,600894.SH,广日股份,运输设备,,
2883,600895.SH,张江高科,园区开发,,
2884,600896.SH,*ST海投,水运,,
2885,600897.SH,厦门空港,机场,,
2886,600898.SH,国美通讯,通信设备,,
2887,600900.SH,长江电力,水力发电,,
2888,600901.SH,江苏租赁,多元金融,,
2889,600903.SH,贵州燃气,供气供热,,
2890,600908.SH,无锡银行,银行,,
2891,600909.SH,华安证券,证券,,
2892,600917.SH,重庆燃气,供气供热,,
2893,600919.SH,江苏银行,银行,,
2894,600926.SH,杭州银行,银行,,
2895,600929.SH,湖南盐业,食品,,
2896,600933.SH,爱柯迪,汽车配件,,
2897,600936.SH,广西广电,影视音像,,
2898,600939.SH,重庆建工,建筑施工,,
2899,600958.SH,东方证券,证券,,
2900,600959.SH,江苏有线,影视音像,,
2901,600960.SH,渤海汽车,汽车配件,,
2902,600961.SH,株冶集团,铅锌,,
2903,600962.SH,国投中鲁,软饮料,,
2904,600963.SH,岳阳林纸,造纸,,
2905,600965.SH,福成股份,农业综合,,
2906,600966.SH,博汇纸业,造纸,,
2907,600967.SH,内蒙一机,运输设备,,
2908,600969.SH,郴电国际,水力发电,,
2909,600970.SH,中材国际,建筑施工,,
2910,600971.SH,恒源煤电,煤炭开采,,
2911,600973.SH,宝胜股份,电气设备,,
2912,600975.SH,新五丰,农业综合,,
2913,600976.SH,健民集团,中成药,,
2914,600977.SH,中国电影,影视音像,,
2915,600978.SH,宜华生活,家居用品,,
2916,600979.SH,广安爱众,水力发电,,
2917,600980.SH,北矿科技,元器件,,
2918,600981.SH,汇鸿集团,商贸代理,,
2919,600982.SH,宁波热电,供气供热,,
2920,600983.SH,惠而浦,家用电器,,
2921,600984.SH,建设机械,工程机械,,
2922,600985.SH,淮北矿业,煤炭开采,,
2923,600986.SH,科达股份,互联网,,
2924,600987.SH,航民股份,纺织,,
2925,600988.SH,赤峰黄金,黄金,,
2926,600990.SH,四创电子,通信设备,,
2927,600992.SH,贵绳股份,钢加工,,
2928,600993.SH,马应龙,中成药,,
2929,600995.SH,文山电力,水力发电,,
2930,600996.SH,贵广网络,影视音像,,
2931,600997.SH,开滦股份,煤炭开采,,
2932,600998.SH,九州通,医药商业,,
2933,600999.SH,招商证券,证券,,
2934,601000.SH,唐山港,港口,,
2935,601001.SH,大同煤业,煤炭开采,,
2936,601002.SH,晋亿实业,机械基件,,
2937,601003.SH,柳钢股份,普钢,,
2938,601005.SH,重庆钢铁,普钢,,
2939,601006.SH,大秦铁路,铁路,,
2940,601007.SH,金陵饭店,酒店餐饮,,
2941,601008.SH,连云港,港口,,
2942,601009.SH,南京银行,银行,,
2943,601010.SH,文峰股份,超市连锁,,
2944,601011.SH,宝泰隆,焦炭加工,,
2945,601012.SH,隆基股份,半导体,,
2946,601015.SH,陕西黑猫,焦炭加工,,
2947,601016.SH,节能风电,新型电力,,
2948,601018.SH,宁波港,港口,,
2949,601019.SH,山东出版,出版业,,
2950,601020.SH,华钰矿业,铅锌,,
2951,601021.SH,春秋航空,空运,,
2952,601028.SH,玉龙股份,钢加工,,
2953,601038.SH,一拖股份,农用机械,,
2954,601058.SH,赛轮轮胎,汽车配件,,
2955,601066.SH,中信建投,证券,,
2956,601068.SH,中铝国际,建筑施工,,
2957,601069.SH,西部黄金,黄金,,
2958,601086.SH,国芳集团,百货,,
2959,601088.SH,中国神华,煤炭开采,,
2960,601098.SH,中南传媒,出版业,,
2961,601099.SH,太平洋,证券,,
2962,601100.SH,恒立液压,工程机械,,
2963,601101.SH,昊华能源,煤炭开采,,
2964,601106.SH,中国一重,工程机械,,
2965,601107.SH,四川成渝,路桥,,
2966,601108.SH,财通证券,证券,,
2967,601111.SH,中国国航,空运,,
2968,601113.SH,华鼎股份,化纤,,
2969,601116.SH,三江购物,超市连锁,,
2970,601117.SH,中国化学,建筑施工,,
2971,601118.SH,海南橡胶,橡胶,,
2972,601126.SH,四方股份,电气设备,,
2973,601127.SH,小康股份,汽车配件,,
2974,601128.SH,常熟银行,银行,,
2975,601137.SH,博威合金,铜,,
2976,601138.SH,工业富联,通信设备,,
2977,601139.SH,深圳燃气,供气供热,,
2978,601155.SH,新城控股,区域地产,,
2979,601158.SH,重庆水务,水务,,
2980,601162.SH,天风证券,证券,,
2981,601163.SH,三角轮胎,汽车配件,,
2982,601166.SH,兴业银行,银行,,
2983,601168.SH,西部矿业,铜,,
2984,601169.SH,北京银行,银行,,
2985,601177.SH,杭齿前进,机械基件,,
2986,601179.SH,中国西电,电气设备,,
2987,601186.SH,中国铁建,建筑施工,,
2988,601188.SH,龙江交通,路桥,,
2989,601198.SH,东兴证券,证券,,
2990,601199.SH,江南水务,水务,,
2991,601200.SH,上海环境,环境保护,,
2992,601208.SH,东材科技,化工原料,,
2993,601211.SH,国泰君安,证券,,
2994,601212.SH,白银有色,铜,,
2995,601216.SH,君正集团,化工原料,,
2996,601218.SH,吉鑫科技,机械基件,,
2997,601222.SH,林洋能源,电器仪表,,
2998,601225.SH,陕西煤业,煤炭开采,,
2999,601226.SH,华电重工,专用机械,,
3000,601228.SH,广州港,港口,,
3001,601229.SH,上海银行,银行,,
3002,601231.SH,环旭电子,元器件,,
3003,601233.SH,桐昆股份,化纤,,
3004,601238.SH,广汽集团,汽车整车,,
3005,601258.SH,庞大集团,汽车服务,,
3006,601288.SH,农业银行,银行,,
3007,601311.SH,骆驼股份,电气设备,,
3008,601318.SH,中国平安,保险,,
3009,601319.SH,中国人保,保险,,
3010,601326.SH,秦港股份,港口,,
3011,601328.SH,交通银行,银行,,
3012,601330.SH,绿色动力,环境保护,,
3013,601333.SH,广深铁路,铁路,,
3014,601336.SH,新华保险,保险,,
3015,601339.SH,百隆东方,纺织,,
3016,601360.SH,三六零,互联网,,
3017,601366.SH,利群股份,百货,,
3018,601368.SH,绿城水务,水务,,
3019,601369.SH,陕鼓动力,机械基件,,
3020,601375.SH,中原证券,证券,,
3021,601377.SH,兴业证券,证券,,
3022,601388.SH,怡球资源,铝,,
3023,601390.SH,中国中铁,建筑施工,,
3024,601398.SH,工商银行,银行,,
3025,601500.SH,通用股份,汽车配件,,
3026,601515.SH,东风股份,广告包装,,
3027,601518.SH,吉林高速,路桥,,
3028,601519.SH,大智慧,软件服务,,
3029,601555.SH,东吴证券,证券,,
3030,601558.SH,ST锐电,电气设备,,
3031,601566.SH,九牧王,服饰,,
3032,601567.SH,三星医疗,电器仪表,,
3033,601577.SH,长沙银行,银行,,
3034,601579.SH,会稽山,红黄药酒,,
3035,601588.SH,北辰实业,区域地产,,
3036,601595.SH,上海电影,影视音像,,
3037,601599.SH,鹿港文化,影视音像,,
3038,601600.SH,中国铝业,铝,,
3039,601601.SH,中国太保,保险,,
3040,601606.SH,长城军工,专用机械,,
3041,601607.SH,上海医药,医药商业,,
3042,601608.SH,中信重工,专用机械,,
3043,601611.SH,中国核建,建筑施工,,
3044,601616.SH,广电电气,电气设备,,
3045,601618.SH,中国中冶,建筑施工,,
3046,601619.SH,嘉泽新能,新型电力,,
3047,601628.SH,中国人寿,保险,,
3048,601633.SH,长城汽车,汽车整车,,
3049,601636.SH,旗滨集团,玻璃,,
3050,601666.SH,平煤股份,煤炭开采,,
3051,601668.SH,中国建筑,建筑施工,,
3052,601669.SH,中国电建,建筑施工,,
3053,601677.SH,明泰铝业,铝,,
3054,601678.SH,滨化股份,化工原料,,
3055,601688.SH,华泰证券,证券,,
3056,601689.SH,拓普集团,汽车配件,,
3057,601699.SH,潞安环能,煤炭开采,,
3058,601700.SH,风范股份,电气设备,,
3059,601717.SH,郑煤机,工程机械,,
3060,601718.SH,际华集团,服饰,,
3061,601727.SH,上海电气,电气设备,,
3062,601766.SH,中国中车,运输设备,,
3063,601777.SH,力帆股份,摩托车,,
3064,601788.SH,光大证券,证券,,
3065,601789.SH,宁波建工,建筑施工,,
3066,601798.SH,*ST蓝科,化工机械,,
3067,601799.SH,星宇股份,汽车配件,,
3068,601800.SH,中国交建,建筑施工,,
3069,601801.SH,皖新传媒,出版业,,
3070,601808.SH,中海油服,石油开采,,
3071,601811.SH,新华文轩,出版业,,
3072,601818.SH,光大银行,银行,,
3073,601828.SH,美凯龙,其他商业,,
3074,601838.SH,成都银行,银行,,
3075,601857.SH,中国石油,石油开采,,
3076,601858.SH,中国科传,出版业,,
3077,601866.SH,中远海发,水运,,
3078,601869.SH,长飞光纤,通信设备,,
3079,601872.SH,招商轮船,水运,,
3080,601877.SH,正泰电器,电气设备,,
3081,601878.SH,浙商证券,证券,,
3082,601880.SH,大连港,港口,,
3083,601881.SH,中国银河,证券,,
3084,601882.SH,海天精工,机床制造,,
3085,601886.SH,江河集团,装修装饰,,
3086,601888.SH,中国国旅,旅游服务,,
3087,601890.SH,亚星锚链,船舶,,
3088,601898.SH,中煤能源,煤炭开采,,
3089,601899.SH,紫金矿业,黄金,,
3090,601900.SH,南方传媒,出版业,,
3091,601901.SH,方正证券,证券,,
3092,601908.SH,京运通,电气设备,,
3093,601918.SH,新集能源,煤炭开采,,
3094,601919.SH,中远海控,水运,,
3095,601928.SH,凤凰传媒,出版业,,
3096,601929.SH,吉视传媒,影视音像,,
3097,601933.SH,永辉超市,超市连锁,,
3098,601939.SH,建设银行,银行,,
3099,601949.SH,中国出版,出版业,,
3100,601952.SH,苏垦农发,种植业,,
3101,601958.SH,金钼股份,小金属,,
3102,601965.SH,中国汽研,汽车服务,,
3103,601966.SH,玲珑轮胎,汽车配件,,
3104,601968.SH,宝钢包装,广告包装,,
