,ts_code,symbol,name,industry,COL_CHG,COL_ODDS,COL_CIRC_MV
1998,000166.SZ,000166,申万宏源,证券,1.5,0.24,1065.93
1999,300449.SZ,300449,汉邦高科,IT设备,4.78,0.24,18.2
2000,600635.SH,600635,大众公用,供气供热,1.94,0.24,89.01
2001,603928.SH,603928,兴业股份,化工原料,1.81,0.24,21.49
2002,002950.SZ,002950,奥美医疗,医疗保健,2.37,0.24,43.45
2003,603797.SH,603797,联泰环保,环境保护,1.97,0.24,34.99
2004,600829.SH,600829,人民同泰,医药商业,1.94,0.24,36.07
2005,603856.SH,603856,东宏股份,塑料,1.78,0.24,29.33
2006,300365.SZ,300365,恒华科技,软件服务,-0.63,0.24,25.61
2007,600645.SH,600645,中源协和,生物制药,2.66,0.24,103.03
2008,601988.SH,601988,中国银行,银行,2.15,0.24,6660.19
2009,603002.SH,603002,宏昌电子,化工原料,2.16,0.24,37.72
2010,300445.SZ,300445,康斯特,电器仪表,2.56,0.24,17.35
2011,300830.SZ,300830,金现代,软件服务,0.81,0.24,16.62
2012,300771.SZ,300771,智莱科技,IT设备,1.49,0.24,17.26
2013,600064.SH,600064,南京高科,园区开发,2.33,0.24,125.08
2014,002571.SZ,002571,德力股份,玻璃,2.69,0.24,20.4
2015,600146.SH,600146,*ST环球,服饰,4.55,0.24,7.57
2016,600400.SH,600400,红豆股份,服饰,3.09,0.24,76.0
2017,002831.SZ,002831,裕同科技,广告包装,1.59,0.24,148.18
2018,300686.SZ,300686,智动力,元器件,2.4,0.24,21.62
2019,600066.SH,600066,宇通客车,汽车整车,3.01,0.24,295.78
2020,002731.SZ,002731,萃华珠宝,服饰,1.44,0.24,14.05
2021,300675.SZ,300675,建科院,建筑工程,2.23,0.24,23.76
2022,300798.SZ,300798,锦鸡股份,染料涂料,3.46,0.24,19.51
2023,300851.SZ,300851,交大思诺,软件服务,2.22,0.24,7.11
2024,002927.SZ,002927,泰永长征,电气设备,2.46,0.24,22.73
2025,002915.SZ,002915,中欣氟材,化工原料,0.1,0.24,28.89
2026,002264.SZ,002264,新华都,超市连锁,2.05,0.23,29.91
2027,300275.SZ,300275,梅安森,软件服务,0.36,0.23,10.68
2028,002087.SZ,002087,新野纺织,纺织,1.75,0.23,28.47
2029,002412.SZ,002412,汉森制药,中成药,1.97,0.23,30.65
2030,000410.SZ,000410,*ST沈机,机床制造,1.47,0.23,69.76
2031,003041.SZ,003041,真爱美家,纺织,5.06,0.23,7.79
2032,000619.SZ,000619,海螺型材,其他建材,1.55,0.23,18.9
2033,605050.SH,605050,福然德,仓储物流,1.85,0.23,8.25
2034,601816.SH,601816,京沪高铁,铁路,2.15,0.23,1555.0
2035,600979.SH,600979,广安爱众,水力发电,1.65,0.23,37.83
2036,300862.SZ,300862,蓝盾光电,电器仪表,1.97,0.23,11.61
2037,600481.SH,600481,双良节能,环境保护,0.0,0.23,84.94
2038,300583.SZ,300583,赛托生物,生物制药,2.24,0.23,18.35
2039,601677.SH,601677,明泰铝业,铝,0.05,0.23,124.47
2040,002033.SZ,002033,丽江股份,旅游景点,0.97,0.23,34.34
2041,300425.SZ,300425,中建环能,环境保护,1.61,0.23,29.62
2042,002945.SZ,002945,华林证券,证券,1.82,0.23,92.84
2043,300387.SZ,300387,富邦股份,化工原料,2.77,0.23,18.18
2044,300407.SZ,300407,凯发电气,电气设备,2.26,0.23,14.07
2045,300359.SZ,300359,全通教育,文教休闲,2.8,0.23,31.31
2046,300975.SZ,300975,商络电子,元器件,2.73,0.23,8.5
2047,603706.SH,603706,东方环宇,供气供热,3.36,0.23,8.62
2048,000559.SZ,000559,万向钱潮,汽车配件,2.83,0.23,139.86
2049,300302.SZ,300302,同有科技,软件服务,0.88,0.23,31.84
2050,002489.SZ,002489,浙江永强,家居用品,2.28,0.23,67.54
2051,600271.SH,600271,航天信息,IT设备,1.6,0.23,235.68
2052,600277.SH,600277,亿利洁能,化工原料,2.2,0.23,89.02
2053,600283.SH,600283,钱江水利,水务,0.63,0.23,39.57
2054,002351.SZ,002351,漫步者,IT设备,0.07,0.22,74.25
2055,600764.SH,600764,中国海防,通信设备,1.34,0.22,138.65
2056,300949.SZ,300949,奥雅设计,建筑工程,2.83,0.22,8.24
2057,300176.SZ,300176,派生科技,汽车配件,3.86,0.22,24.24
2058,600552.SH,600552,凯盛科技,玻璃,1.99,0.22,50.8
2059,300905.SZ,300905,宝丽迪,塑料,6.94,0.22,11.15
2060,002387.SZ,002387,维信诺,元器件,2.82,0.22,119.77
2061,603828.SH,603828,柯利达,装修装饰,1.92,0.22,23.27
2062,002743.SZ,002743,富煌钢构,钢加工,4.01,0.22,21.74
2063,002093.SZ,002093,国脉科技,电信运营,1.49,0.22,61.46
2064,600390.SH,600390,五矿资本,多元金融,1.29,0.22,281.58
2065,603883.SH,603883,老百姓,医药商业,1.94,0.22,223.45
2066,600213.SH,600213,亚星客车,汽车整车,3.48,0.22,15.05
2067,601500.SH,601500,通用股份,汽车配件,2.13,0.22,47.8
2068,300882.SZ,300882,万胜智能,电器仪表,2.43,0.22,8.3
2069,002215.SZ,002215,诺普信,农药化肥,0.9,0.22,40.05
2070,603968.SH,603968,醋化股份,化工原料,0.89,0.22,30.26
2071,002768.SZ,002768,国恩股份,塑料,1.93,0.22,46.67
2072,002942.SZ,002942,新农股份,农药化肥,1.43,0.22,9.17
2073,300640.SZ,300640,德艺文创,文教休闲,1.21,0.22,7.77
2074,002289.SZ,002289,宇顺电子,元器件,10.93,0.22,25.78
2075,300349.SZ,300349,金卡智能,软件服务,0.75,0.21,40.74
2076,603979.SH,603979,金诚信,建筑工程,5.1,0.21,97.37
2077,603912.SH,603912,佳力图,专用机械,1.07,0.21,32.91
2078,300642.SZ,300642,透景生命,医疗保健,4.77,0.21,53.25
2079,002692.SZ,002692,ST远程,电气设备,2.15,0.21,19.35
2080,300863.SZ,300863,卡倍亿,汽车配件,2.74,0.21,11.53
2081,002429.SZ,002429,兆驰股份,家用电器,2.42,0.21,247.75
2082,002635.SZ,002635,安洁科技,IT设备,1.77,0.21,51.64
2083,002500.SZ,002500,山西证券,证券,1.01,0.21,251.64
2084,600072.SH,600072,中船科技,船舶,1.85,0.21,84.96
2085,603301.SH,603301,振德医疗,医疗保健,3.76,0.21,110.31
2086,002713.SZ,002713,东易日盛,装修装饰,1.22,0.21,26.75
2087,300965.SZ,300965,恒宇信通,元器件,1.27,0.21,11.85
2088,605286.SH,605286,同力日升,运输设备,3.04,0.21,9.97
2089,603499.SH,603499,翔港科技,广告包装,1.9,0.21,16.09
2090,603103.SH,603103,横店影视,影视音像,2.2,0.21,100.01
2091,300080.SZ,300080,易成新能,电气设备,2.52,0.21,53.39
2092,300899.SZ,300899,上海凯鑫,环境保护,1.34,0.21,6.28
2093,002909.SZ,002909,集泰股份,化工原料,2.82,0.21,20.49
2094,600734.SH,600734,*ST实达,IT设备,6.44,0.21,11.5
2095,000513.SZ,000513,丽珠集团,化学制药,4.72,0.21,292.02
2096,300033.SZ,300033,同花顺,软件服务,-0.06,0.21,310.02
2097,300758.SZ,300758,七彩化学,染料涂料,2.27,0.21,27.02
2098,600647.SH,600647,同达创业,综合类,2.71,0.21,15.85
2099,603203.SH,603203,快克股份,专用机械,3.67,0.21,56.2
2100,000888.SZ,000888,峨眉山A,旅游景点,1.31,0.21,32.67
2101,002951.SZ,002951,金时科技,广告包装,2.57,0.21,7.81
2102,603421.SH,603421,鼎信通讯,通信设备,1.09,0.21,48.59
2103,300891.SZ,300891,惠云钛业,化工原料,1.75,0.21,17.46
2104,002085.SZ,002085,万丰奥威,汽车配件,1.69,0.21,113.45
2105,002933.SZ,002933,新兴装备,航空,0.69,0.21,12.89
2106,002432.SZ,002432,九安医疗,医疗保健,2.78,0.2,35.1
2107,000617.SZ,000617,中油资本,多元金融,1.67,0.2,771.17
2108,603678.SH,603678,火炬电子,元器件,0.45,0.2,276.69
2109,600300.SH,600300,ST维维,软饮料,4.24,0.2,61.7
2110,603003.SH,603003,龙宇燃油,石油贸易,1.14,0.2,28.65
2111,002736.SZ,002736,国信证券,证券,1.66,0.2,974.51
2112,002076.SZ,002076,*ST雪莱,家用电器,2.88,0.2,15.67
2113,002757.SZ,002757,南兴股份,专用机械,1.05,0.2,34.87
2114,300351.SZ,300351,永贵电器,元器件,2.64,0.2,20.64
2115,002273.SZ,002273,水晶光电,元器件,5.62,0.2,161.91
2116,000819.SZ,000819,岳阳兴长,石油加工,2.3,0.2,18.61
2117,000021.SZ,000021,深科技,IT设备,0.64,0.2,256.04
2118,601168.SH,601168,西部矿业,铜,2.73,0.2,322.9
2119,600990.SH,600990,四创电子,通信设备,2.8,0.2,66.11
2120,000728.SZ,000728,国元证券,证券,0.89,0.2,341.16
2121,300296.SZ,300296,利亚德,半导体,2.03,0.2,140.0
2122,003008.SZ,003008,开普检测,电气设备,3.69,0.2,6.64
2123,603218.SH,603218,日月股份,工程机械,0.0,0.2,246.5
2124,002339.SZ,002339,积成电子,电气设备,1.88,0.2,28.6
2125,300442.SZ,300442,普丽盛,轻工机械,1.68,0.2,43.31
2126,600196.SH,600196,复星医药,化学制药,2.95,0.2,1296.87
2127,002282.SZ,002282,博深股份,轻工机械,5.69,0.2,33.85
2128,300251.SZ,300251,光线传媒,影视音像,0.24,0.2,342.99
2129,002522.SZ,002522,浙江众成,塑料,3.74,0.2,52.3
2130,300793.SZ,300793,佳禾智能,IT设备,4.21,0.2,13.86
2131,300452.SZ,300452,山河药辅,化学制药,3.32,0.2,22.79
2132,002573.SZ,002573,清新环境,环境保护,1.7,0.2,56.33
2133,600208.SH,600208,新湖中宝,全国地产,0.95,0.2,273.42
2134,300591.SZ,300591,万里马,服饰,4.61,0.2,14.95
2135,003004.SZ,003004,声迅股份,软件服务,1.43,0.2,5.68
2136,605100.SH,605100,华丰股份,机械基件,1.03,0.2,8.84
2137,600054.SH,600054,黄山旅游,旅游景点,0.83,0.2,49.64
2138,002139.SZ,002139,拓邦股份,元器件,4.75,0.19,142.66
2139,601882.SH,601882,海天精工,机床制造,-1.78,0.19,74.85
2140,600462.SH,600462,ST九有,广告包装,1.31,0.19,12.38
2141,603833.SH,603833,欧派家居,家居用品,5.58,0.19,937.94
2142,600455.SH,600455,博通股份,文教休闲,1.57,0.19,11.3
2143,002392.SZ,002392,北京利尔,其他建材,2.35,0.19,38.74
2144,002056.SZ,002056,横店东磁,元器件,1.76,0.19,215.67
2145,000069.SZ,000069,华侨城A,旅游景点,5.19,0.19,614.6
2146,002059.SZ,002059,云南旅游,旅游景点,1.81,0.19,36.91
2147,002478.SZ,002478,常宝股份,钢加工,1.47,0.19,24.77
2148,300564.SZ,300564,筑博设计,建筑工程,3.25,0.19,7.5
2149,300555.SZ,300555,路通视信,通信设备,1.77,0.19,14.99
2150,603221.SH,603221,爱丽家居,家居用品,1.73,0.19,6.44
2151,002727.SZ,002727,一心堂,医药商业,3.95,0.19,149.77
2152,000407.SZ,000407,胜利股份,供气供热,2.35,0.19,38.09
2153,600744.SH,600744,华银电力,火力发电,5.15,0.19,75.98
2154,000932.SZ,000932,华菱钢铁,普钢,2.86,0.19,337.29
2155,603017.SH,603017,中衡设计,建筑工程,1.22,0.19,27.34
2156,002996.SZ,002996,顺博合金,铝,2.88,0.19,10.23
2157,000550.SZ,000550,江铃汽车,汽车整车,3.78,0.19,121.06
2158,300897.SZ,300897,山科智能,电器仪表,1.79,0.19,5.8
2159,002253.SZ,002253,川大智胜,软件服务,0.46,0.19,27.48
2160,600501.SH,600501,航天晨光,汽车配件,1.23,0.19,38.13
2161,300354.SZ,300354,东华测试,电器仪表,1.77,0.19,9.6
2162,300149.SZ,300149,睿智医药,生物制药,2.44,0.19,70.87
2163,002482.SZ,002482,广田集团,装修装饰,1.15,0.19,40.37
2164,002787.SZ,002787,华源控股,广告包装,1.4,0.19,11.12
2165,002439.SZ,002439,启明星辰,软件服务,0.0,0.19,217.43
2166,300880.SZ,300880,迦南智能,电器仪表,3.49,0.18,9.3
2167,600376.SH,600376,首开股份,区域地产,1.24,0.18,147.55
2168,605066.SH,605066,天正电气,电气设备,1.41,0.18,8.73
2169,300381.SZ,300381,溢多利,生物制药,3.56,0.18,43.59
2170,003009.SZ,003009,中天火箭,航空,1.77,0.18,20.15
2171,002868.SZ,002868,绿康生化,农业综合,1.19,0.18,17.22
2172,601108.SH,601108,财通证券,证券,0.91,0.18,399.1
2173,002325.SZ,002325,洪涛股份,装修装饰,0.87,0.18,22.17
2174,002397.SZ,002397,梦洁股份,纺织,2.14,0.18,20.56
2175,300797.SZ,300797,钢研纳克,电器仪表,1.43,0.18,10.83
2176,300020.SZ,300020,银江股份,软件服务,0.52,0.18,48.61
2177,000657.SZ,000657,中钨高新,小金属,3.09,0.18,79.13
2178,600168.SH,600168,武汉控股,水务,1.46,0.18,49.39
2179,600711.SH,600711,盛屯矿业,小金属,5.64,0.18,197.78
2180,300250.SZ,300250,初灵信息,软件服务,2.97,0.18,16.56
2181,000623.SZ,000623,吉林敖东,化学制药,1.3,0.18,180.86
2182,603186.SH,603186,华正新材,元器件,2.33,0.18,48.08
2183,300185.SZ,300185,通裕重工,工程机械,1.37,0.18,91.05
2184,603113.SH,603113,金能科技,焦炭加工,5.73,0.18,134.41
2185,300067.SZ,300067,安诺其,染料涂料,0.73,0.18,26.91
2186,002134.SZ,002134,天津普林,元器件,2.01,0.18,19.96
2187,603080.SH,603080,新疆火炬,供气供热,3.47,0.18,19.12
2188,002309.SZ,002309,中利集团,电气设备,2.36,0.18,36.38
2189,600267.SH,600267,海正药业,化学制药,1.54,0.18,133.82
2190,300557.SZ,300557,理工光科,电器仪表,2.25,0.18,14.07
2191,002456.SZ,002456,欧菲光,元器件,2.71,0.18,232.92
2192,002465.SZ,002465,海格通信,通信设备,0.92,0.18,223.07
2193,300484.SZ,300484,蓝海华腾,电气设备,10.2,0.18,17.29
2194,002861.SZ,002861,瀛通通讯,通信设备,2.46,0.18,15.31
2195,002687.SZ,002687,乔治白,服饰,1.45,0.18,15.95
2196,002959.SZ,002959,小熊电器,家用电器,-0.62,0.18,53.71
2197,002380.SZ,002380,科远智慧,电气设备,2.93,0.18,18.38
2198,600689.SH,600689,上海三毛,纺织,1.3,0.18,10.64
2199,000502.SZ,000502,*ST绿景,综合类,3.15,0.18,9.61
2200,002454.SZ,002454,松芝股份,汽车配件,1.36,0.18,32.7
2201,000735.SZ,000735,罗牛山,农业综合,1.97,0.17,95.29
2202,600075.SH,600075,新疆天业,化工原料,2.05,0.17,70.61
2203,002882.SZ,002882,金龙羽,电气设备,1.84,0.17,21.84
2204,300375.SZ,300375,鹏翎股份,汽车配件,4.23,0.17,16.76
2205,002845.SZ,002845,同兴达,元器件,1.73,0.17,38.12
2206,002749.SZ,002749,国光股份,农药化肥,2.25,0.17,27.02
2207,603378.SH,603378,亚士创能,染料涂料,9.91,0.17,124.0
2208,000952.SZ,000952,广济药业,化学制药,1.47,0.17,23.21
2209,300395.SZ,300395,菲利华,玻璃,8.39,0.17,135.71
2210,000901.SZ,000901,航天科技,汽车配件,1.06,0.17,65.22
2211,000990.SZ,000990,诚志股份,化工原料,0.85,0.17,163.89
2212,000957.SZ,000957,中通客车,汽车整车,1.79,0.17,37.06
2213,000968.SZ,000968,蓝焰控股,煤炭开采,1.92,0.17,61.63
2214,603898.SH,603898,好莱客,家居用品,2.48,0.17,44.51
2215,300070.SZ,300070,碧水源,环境保护,1.54,0.17,178.49
2216,300708.SZ,300708,聚灿光电,半导体,5.89,0.17,42.48
2217,002586.SZ,002586,*ST围海,建筑工程,2.98,0.17,21.51
2218,300536.SZ,300536,农尚环境,建筑工程,3.73,0.17,29.23
2219,002552.SZ,002552,宝鼎科技,机械基件,1.64,0.17,27.44
2220,600800.SH,600800,渤海化学,化工原料,1.7,0.17,29.2
2221,002224.SZ,002224,三力士,橡胶,0.42,0.17,26.04
2222,600975.SH,600975,新五丰,农业综合,2.73,0.17,41.71
2223,000068.SZ,000068,华控赛格,环境保护,2.27,0.17,27.18
2224,002775.SZ,002775,文科园林,建筑工程,1.38,0.17,19.56
2225,600854.SH,600854,春兰股份,家用电器,1.68,0.17,18.6
2226,000685.SZ,000685,中山公用,水务,1.21,0.17,105.02
2227,002699.SZ,002699,美盛文化,影视音像,0.39,0.17,46.39
2228,000678.SZ,000678,襄阳轴承,机械基件,2.14,0.17,21.97
2229,600545.SH,600545,卓郎智能,纺织机械,0.98,0.17,58.76
2230,300610.SZ,300610,晨化股份,化工原料,1.15,0.17,19.39
2231,600053.SH,600053,九鼎投资,多元金融,0.18,0.17,72.31
2232,600791.SH,600791,京能置业,全国地产,1.39,0.17,16.46
2233,600398.SH,600398,海澜之家,服饰,3.41,0.17,314.03
2234,600557.SH,600557,康缘药业,中成药,4.16,0.17,66.82
2235,002357.SZ,002357,富临运业,公路,1.66,0.17,15.36
2236,300016.SZ,300016,北陆药业,中成药,3.8,0.16,41.13
2237,600887.SH,600887,伊利股份,乳制品,1.2,0.16,2347.19
2238,600862.SH,600862,中航高科,航空,0.67,0.16,398.27
2239,601616.SH,601616,广电电气,电气设备,0.31,0.16,29.84
2240,605128.SH,605128,上海沿浦,汽车配件,6.11,0.16,6.22
2241,600081.SH,600081,东风科技,汽车配件,1.75,0.16,41.86
2242,000566.SZ,000566,海南海药,化学制药,1.0,0.16,70.86
2243,600331.SH,600331,宏达股份,铅锌,2.58,0.16,48.56
2244,300878.SZ,300878,维康药业,中成药,2.96,0.16,9.36
2245,600332.SH,600332,白云山,中成药,2.61,0.16,447.78
2246,600333.SH,600333,长春燃气,供气供热,3.97,0.16,30.27
2247,002128.SZ,002128,露天煤业,煤炭开采,3.4,0.16,188.23
2248,600845.SH,600845,宝信软件,软件服务,-1.52,0.16,526.7
2249,300208.SZ,300208,青岛中程,电气设备,4.56,0.16,70.94
2250,605298.SH,605298,必得科技,运输设备,1.56,0.16,5.81
2251,002782.SZ,002782,可立克,电气设备,2.57,0.16,50.48
2252,600100.SH,600100,同方股份,IT设备,1.17,0.16,178.72
2253,002170.SZ,002170,芭田股份,农药化肥,1.06,0.16,26.48
2254,603088.SH,603088,宁波精达,专用机械,-1.5,0.16,17.73
2255,603656.SH,603656,泰禾智能,专用机械,5.48,0.16,22.63
2256,603908.SH,603908,牧高笛,纺织,0.9,0.16,14.79
2257,603909.SH,603909,合诚股份,建筑工程,1.11,0.16,26.02
2258,600792.SH,600792,云煤能源,焦炭加工,2.74,0.16,40.78
2259,300721.SZ,300721,怡达股份,化工原料,3.47,0.16,22.82
2260,603323.SH,603323,苏农银行,银行,1.11,0.16,65.81
2261,001914.SZ,001914,招商积余,房产服务,-0.1,0.16,136.64
2262,600435.SH,600435,北方导航,专用机械,0.25,0.16,118.55
2263,002739.SZ,002739,万达电影,影视音像,1.39,0.16,359.95
2264,000707.SZ,000707,*ST双环,化工原料,4.25,0.16,12.53
2265,000887.SZ,000887,中鼎股份,橡胶,0.45,0.16,136.69
2266,603709.SH,603709,中源家居,家居用品,2.6,0.16,14.22
2267,603500.SH,603500,祥和实业,运输设备,1.61,0.16,21.71
2268,300311.SZ,300311,任子行,软件服务,1.88,0.16,27.66
2269,300799.SZ,300799,左江科技,软件服务,1.22,0.16,17.55
2270,603520.SH,603520,司太立,化学制药,3.89,0.16,174.32
2271,605018.SH,605018,长华股份,汽车配件,2.78,0.16,5.86
2272,600742.SH,600742,一汽富维,汽车配件,0.41,0.16,65.44
2273,600433.SH,600433,冠豪高新,造纸,1.17,0.16,65.85
2274,601158.SH,601158,重庆水务,水务,1.28,0.15,265.92
2275,002526.SZ,002526,山东矿机,工程机械,1.46,0.15,36.63
2276,603356.SH,603356,华菱精工,机械基件,1.13,0.15,13.17
2277,300253.SZ,300253,卫宁健康,软件服务,0.52,0.15,276.24
2278,300786.SZ,300786,国林科技,环境保护,0.82,0.15,11.53
2279,300563.SZ,300563,神宇股份,通信设备,3.59,0.15,17.85
2280,600611.SH,600611,大众交通,公共交通,1.14,0.15,55.5
2281,300805.SZ,300805,电声股份,广告包装,3.6,0.15,17.67
2282,300928.SZ,300928,华安鑫创,汽车服务,0.85,0.15,8.75
2283,300164.SZ,300164,通源石油,石油开采,3.71,0.15,17.45
2284,601916.SH,601916,浙商银行,银行,1.01,0.15,281.13
2285,300111.SZ,300111,向日葵,化学制药,1.08,0.15,31.39
2286,002142.SZ,002142,宁波银行,银行,2.54,0.15,2540.85
2287,600603.SH,600603,广汇物流,仓储物流,1.09,0.15,57.71
2288,000557.SZ,000557,西部创业,铁路,2.51,0.15,53.51
2289,603586.SH,603586,金麒麟,汽车配件,-0.24,0.15,24.94
2290,002737.SZ,002737,葵花药业,中成药,4.0,0.15,84.19
2291,000571.SZ,000571,*ST大洲,综合类,3.43,0.15,17.02
2292,603012.SH,603012,创力集团,专用机械,0.17,0.15,38.19
2293,603766.SH,603766,隆鑫通用,摩托车,2.31,0.15,72.7
2294,002188.SZ,002188,*ST巴士,广告包装,5.7,0.15,7.59
2295,002673.SZ,002673,西部证券,证券,0.7,0.15,301.16
2296,601678.SH,601678,滨化股份,化工原料,3.33,0.15,131.75
2297,603167.SH,603167,渤海轮渡,水运,2.21,0.15,39.03
2298,000587.SZ,000587,*ST金洲,批发业,8.64,0.15,21.35
2299,002291.SZ,002291,星期六,服饰,2.7,0.15,130.8
2300,605118.SH,605118,力鼎光电,元器件,1.61,0.15,5.74
2301,002189.SZ,002189,中光学,元器件,0.68,0.15,36.29
2302,600743.SH,600743,华远地产,区域地产,1.45,0.15,49.27
2303,601326.SH,601326,秦港股份,港口,0.0,0.15,130.36
2304,300516.SZ,300516,久之洋,电器仪表,0.0,0.15,49.7
2305,000955.SZ,000955,欣龙控股,纺织,1.08,0.15,30.11
2306,002267.SZ,002267,陕天然气,供气供热,2.35,0.15,77.62
2307,600285.SH,600285,羚锐制药,中成药,0.19,0.14,58.54
2308,002431.SZ,002431,棕榈股份,建筑工程,0.0,0.14,43.17
2309,605299.SH,605299,舒华体育,文教休闲,5.18,0.14,7.0
2310,300481.SZ,300481,濮阳惠成,化工原料,0.67,0.14,62.18
2311,600783.SH,600783,鲁信创投,多元金融,0.17,0.14,87.54
2312,603767.SH,603767,中马传动,汽车配件,1.49,0.14,20.51
2313,002283.SZ,002283,天润工业,汽车配件,1.04,0.14,57.62
2314,003016.SZ,003016,欣贺股份,服饰,4.31,0.14,12.91
2315,600272.SH,600272,开开实业,医药商业,1.3,0.14,11.23
2316,002925.SZ,002925,盈趣科技,元器件,1.98,0.14,308.15
2317,600900.SH,600900,长江电力,水力发电,2.53,0.14,4371.4
2318,300946.SZ,300946,恒而达,机械基件,0.96,0.14,10.13
2319,000055.SZ,000055,方大集团,其他建材,1.62,0.14,29.74
2320,600692.SH,600692,亚通股份,房产服务,0.96,0.14,16.09
2321,002539.SZ,002539,云图控股,农药化肥,1.91,0.14,56.13
2322,603050.SH,603050,科林电气,电气设备,4.35,0.14,20.9
2323,600748.SH,600748,上实发展,全国地产,1.24,0.14,90.38
2324,002685.SZ,002685,华东重机,工程机械,1.69,0.14,28.27
2325,601236.SH,601236,红塔证券,证券,0.0,0.14,192.18
2326,605255.SH,605255,天普股份,汽车配件,2.34,0.14,5.42
2327,000419.SZ,000419,通程控股,百货,0.68,0.14,24.18
2328,600000.SH,600000,浦发银行,银行,1.39,0.14,3002.72
2329,600657.SH,600657,信达地产,全国地产,0.82,0.14,56.55
2330,002350.SZ,002350,北京科锐,电气设备,0.4,0.14,27.24
2331,600220.SH,600220,江苏阳光,纺织,0.9,0.14,40.13
2332,300760.SZ,300760,迈瑞医疗,医疗保健,3.16,0.14,2416.81
2333,002621.SZ,002621,美吉姆,文教休闲,3.37,0.14,46.18
2334,601126.SH,601126,四方股份,电气设备,1.07,0.14,53.59
2335,000937.SZ,000937,冀中能源,煤炭开采,1.8,0.14,115.1
2336,300900.SZ,300900,广联航空,航空,1.37,0.14,14.59
2337,002514.SZ,002514,宝馨科技,机械基件,-0.49,0.14,16.51
2338,600565.SH,600565,迪马股份,全国地产,1.06,0.14,66.0
2339,002870.SZ,002870,香山股份,电器仪表,2.95,0.14,12.01
2340,300085.SZ,300085,银之杰,软件服务,0.6,0.14,77.19
2341,002446.SZ,002446,盛路通信,通信设备,3.47,0.14,49.71
2342,300031.SZ,300031,宝通科技,互联网,1.62,0.14,57.15
2343,000892.SZ,000892,欢瑞世纪,影视音像,2.74,0.13,16.12
2344,300838.SZ,300838,浙江力诺,电器仪表,-0.3,0.13,5.69
2345,300796.SZ,300796,贝斯美,化工原料,1.73,0.13,11.28
2346,000976.SZ,000976,华铁股份,运输设备,0.58,0.13,83.24
2347,300906.SZ,300906,日月明,专用机械,1.76,0.13,7.51
2348,000905.SZ,000905,厦门港务,港口,0.6,0.13,36.11
2349,002772.SZ,002772,众兴菌业,种植业,1.02,0.13,20.4
2350,600561.SH,600561,江西长运,公共交通,0.98,0.13,9.74
2351,600790.SH,600790,轻纺城,商品城,1.27,0.13,46.91
2352,300433.SZ,300433,蓝思科技,元器件,1.71,0.13,1245.39
2353,300047.SZ,300047,天源迪科,软件服务,1.83,0.13,35.0
2354,000547.SZ,000547,航天发展,通信设备,0.85,0.13,220.46
2355,605228.SH,605228,神通科技,汽车配件,1.28,0.13,8.22
2356,300241.SZ,300241,瑞丰光电,半导体,3.25,0.13,27.06
2357,002879.SZ,002879,长缆科技,电气设备,1.59,0.13,19.74
2358,002004.SZ,002004,华邦健康,化学制药,0.15,0.13,122.25
2359,300380.SZ,300380,安硕信息,软件服务,0.87,0.13,21.7
2360,300038.SZ,300038,*ST数知,互联网,4.07,0.13,20.78
2361,300719.SZ,300719,安达维尔,航空,0.39,0.13,23.31
2362,000598.SZ,000598,兴蓉环境,水务,1.34,0.13,157.97
2363,603501.SH,603501,韦尔股份,半导体,3.97,0.13,2247.46
2364,603390.SH,603390,通达电气,汽车配件,1.2,0.13,11.98
2365,000779.SZ,000779,甘咨询,建筑工程,0.98,0.13,15.96
2366,002265.SZ,002265,西仪股份,汽车配件,2.94,0.13,19.26
2367,002322.SZ,002322,理工环科,软件服务,0.36,0.13,41.33
2368,601298.SH,601298,青岛港,港口,1.28,0.13,118.74
2369,605500.SH,605500,森林包装,造纸,0.06,0.13,9.09
2370,003038.SZ,003038,鑫铂股份,铝,3.61,0.13,7.95
2371,300939.SZ,300939,秋田微,元器件,1.45,0.13,10.77
2372,600665.SH,600665,天地源,全国地产,1.31,0.13,26.79
2373,002955.SZ,002955,鸿合科技,IT设备,0.82,0.13,19.06
2374,002752.SZ,002752,昇兴股份,广告包装,2.08,0.13,44.83
2375,002734.SZ,002734,利民股份,农药化肥,1.09,0.13,40.13
2376,600048.SH,600048,保利地产,全国地产,2.6,0.13,1606.31
2377,002908.SZ,002908,德生科技,元器件,0.32,0.13,27.41
2378,600864.SH,600864,哈投股份,证券,2.3,0.12,129.83
2379,300160.SZ,300160,秀强股份,玻璃,0.33,0.12,36.06
2380,300791.SZ,300791,仙乐健康,医疗保健,1.92,0.12,26.99
2381,300541.SZ,300541,先进数通,软件服务,-3.04,0.12,31.55
2382,601318.SH,601318,中国平安,保险,1.3,0.12,7674.94
2383,600600.SH,600600,青岛啤酒,啤酒,2.44,0.12,715.75
2384,603949.SH,603949,雪龙集团,汽车配件,-0.41,0.12,7.62
2385,002649.SZ,002649,博彦科技,软件服务,0.84,0.12,44.94
2386,603527.SH,603527,众源新材,铜,2.46,0.12,20.33
2387,600571.SH,600571,信雅达,软件服务,-0.14,0.12,30.49
2388,603556.SH,603556,海兴电力,电器仪表,0.9,0.12,60.35
2389,002958.SZ,002958,青农商行,银行,0.92,0.12,118.6
2390,002833.SZ,002833,弘亚数控,专用机械,-1.72,0.12,62.06
2391,600583.SH,600583,海油工程,石油开采,1.59,0.12,197.63
