,ts_code,symbol,name,industry,COL_MA_A,COL_MA_B,COL_MA_GAP,COL_LASTPRICE,concept
1011,000969.SZ,000969,安泰科技,钢加工,8.67,8.19,5.86,8.24,"碳纤维, 央企改革, 有色金属, 业绩预增, 有色-钼, 稀土磁材, 有色-钨, 小米概念股, 燃料电池, 3D打印, 智能制造, 无线充电, "
1012,000632.SZ,000632,三木集团,综合类,5.6,5.29,5.86,5.22,"福建自贸区, 房地产, 举牌股, 自贸区, "
1013,600748.SH,600748,上实发展,全国地产,11.36,10.73,5.87,12.3,"养老产业, 房地产, 土地流转, 上海国企改革, "
1014,603709.SH,603709,中源家居,家居用品,42.83,40.44,5.91,38.26,"人民币贬值受益, 家具家居, "
1015,603226.SH,603226,菲林格尔,家居用品,22.74,21.47,5.92,24.8,"家具家居, "
1016,000911.SZ,000911,*ST南糖,食品,8.72,8.23,5.95,7.9,"食品, 白糖, 广西, 股权转让, 复牌股, ST股, "
1017,600418.SH,600418,江淮汽车,汽车整车,6.76,6.38,5.96,6.27,"新能源整车, 汽车整车, 安徽国企改革, 蔚来汽车概念股, 破净股, 百度概念股, 无人驾驶, 新能源汽车, 工业互联网, 富勒烯, "
1018,002089.SZ,002089,新海宜,通信设备,6.02,5.68,5.99,6.5,"5G, 光通信, 锂电池, 量子通信, 新能源汽车, LED, 创投, "
1019,600192.SH,600192,长城电工,电气设备,9.0,8.49,6.01,7.71,"燃料电池, 苹果期货, "
1020,000509.SZ,000509,华塑控股,其他建材,3.7,3.49,6.02,3.49,"民营医院, 资产重组, 壳公司, "
1021,300198.SZ,300198,纳川股份,塑料,4.74,4.47,6.04,5.07,"核电, 地下管廊, 海绵城市, 锂电池, PPP, 新能源汽车, 共享经济, "
1022,002467.SZ,002467,二六三,电信运营,9.46,8.92,6.05,11.74,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, "
1023,600378.SH,600378,天科股份,化工原料,14.52,13.69,6.06,16.72,"油服, 可燃冰, 央企改革, 业绩预增, 页岩气, 石油化工, 燃料电池, 资产重组, 碳交易, "
1024,600568.SH,600568,中珠医疗,区域地产,3.32,3.13,6.07,3.08,"破净股, 无人机, 房地产, 北斗导航, 基因测序, 医疗器械, 低价股, "
1025,002723.SZ,002723,金莱特,家用电器,13.49,12.71,6.14,14.39,"小家电, 家电, 资产重组, "
1026,300385.SZ,300385,雪浪环境,环境保护,23.66,22.29,6.15,24.13,"固废处理, 定增破发, 高质押率, 大气治理, 环保, "
1027,000927.SZ,000927,一汽夏利,汽车整车,5.85,5.51,6.17,5.28,"汽车整车, 混改, 央企改革, 铁总混改, 复牌股, 资产重组, "
1028,002846.SZ,002846,英联股份,广告包装,16.93,15.94,6.21,15.17,"业绩预增, 包装印刷, "
1029,002054.SZ,002054,德美化工,化工原料,8.51,8.01,6.24,11.65,"半导体, 国资入股, 壳公司, 创投, "
1030,600960.SH,600960,渤海汽车,汽车配件,5.09,4.79,6.26,4.7,"北汽新能源, 破净股, 汽车零部件, "
1031,600599.SH,600599,熊猫金控,多元金融,15.71,14.78,6.29,14.29,"光伏, 互联网金融, 资产重组, "
1032,000070.SZ,000070,特发信息,通信设备,16.86,15.86,6.31,15.6,"5G, 光通信, 军工, 军民融合, 深圳本地股/深汕合作, 创投, "
1033,600792.SH,600792,云煤能源,焦炭加工,4.52,4.25,6.35,4.35,"煤炭, 石墨电极, 甲醇, "
1034,600105.SH,600105,永鼎股份,通信设备,6.63,6.23,6.42,6.42,"5G, 光通信, 汽车零部件, 装配式建筑, 大数据, "
1035,600725.SH,600725,ST云维,焦炭加工,3.45,3.24,6.48,3.17,"甲醇, ST股, "
1036,600523.SH,600523,贵航股份,汽车配件,15.05,14.13,6.51,14.32,"央企改革, 军工研究所, 大飞机, 军工, 汽车零部件, "
1037,000823.SZ,000823,超声电子,元器件,11.7,10.98,6.56,12.02,"PCB板, 小米概念股, 苹果产业链, "
1038,002115.SZ,002115,三维通信,通信设备,14.27,13.39,6.57,14.05,"5G, 业绩预增, "
1039,002694.SZ,002694,顾地科技,塑料,6.0,5.63,6.57,5.37,"旅游, 地下管廊, 海绵城市, PPP, "
1040,600732.SH,600732,ST新梅,区域地产,7.29,6.84,6.58,7.53,"上海国企改革, 资产重组, ST股, 壳公司, "
1041,300561.SZ,300561,汇金科技,软件服务,17.48,16.4,6.59,17.52,"物联网, 互联网金融, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, "
1042,600731.SH,600731,湖南海利,农药化肥,7.12,6.68,6.59,7.46,"农药, 湖南国企改革, "
1043,601018.SH,601018,宁波港,港口,5.32,4.99,6.61,5.38,"一带一路, 港口, 浙江国企改革, 环杭州湾大湾区, "
1044,000531.SZ,000531,穗恒运A,火力发电,8.95,8.39,6.67,7.9,"火电, 电改, 粤港澳大湾区, 燃料电池, 资产重组, 创投, "
1045,000668.SZ,000668,荣丰控股,区域地产,16.8,15.75,6.67,16.28,"房地产, "
1046,000906.SZ,000906,浙商中拓,批发业,7.66,7.18,6.69,7.34,"业绩预增, 浙江国企改革, "
1047,000063.SZ,000063,中兴通讯,通信设备,34.38,32.22,6.7,34.17,"5G, 光通信, 白马股, MSCI, 物联网, 百度概念股, 互联网金融, 移动支付, 大数据, 云计算, 人工智能, 智慧城市, "
1048,603959.SH,603959,百利科技,建筑施工,23.22,21.76,6.71,24.56,"宁德时代概念股, 煤化工, 高质押率, 锂电池, 新能源汽车, "
1049,300767.SZ,300767,震安科技,橡胶,48.15,45.12,6.72,43.9,
1050,300229.SZ,300229,拓尔思,软件服务,13.77,12.9,6.74,13.73,"网络安全, 互联网金融, 大数据, 云计算, 人工智能, 国产软件, 知识产权, 创投, "
1051,603609.SH,603609,禾丰牧业,饲料,12.47,11.68,6.76,14.01,"饲料, 养猪, "
1052,603168.SH,603168,莎普爱思,化学制药,9.94,9.31,6.77,10.45,"医药, 化学药, 眼科, 股权转让, "
1053,002355.SZ,002355,兴民智通,汽车配件,11.15,10.44,6.8,10.53,"北汽新能源, 回购, 汽车零部件, 物联网, 无人驾驶, 3D打印, 智能制造, 大数据, 股权转让, "
1054,002611.SZ,002611,东方精工,轻工机械,5.29,4.95,6.87,5.95,"北汽新能源, 社保重仓, 宁德时代概念股, 定增破发, 锂电池, 燃料电池, 新能源汽车, 包装印刷, "
1055,000626.SZ,000626,远大控股,商贸代理,10.74,10.04,6.97,10.35,
1056,000650.SZ,000650,仁和药业,中成药,8.12,7.59,6.98,8.81,"医药, 中药, 互联网金融, 互联网医疗, 眼科, "
1057,600644.SH,600644,乐山电力,水力发电,7.64,7.14,7.0,7.28,"水电, 业绩预增, 举牌股, "
1058,300322.SZ,300322,硕贝德,通信设备,16.97,15.86,7.0,15.86,"5G, 华为产业链, 小米概念股, 无线充电, 移动支付, 指纹识别, 虹膜识别, "
1059,600666.SH,600666,奥瑞德,元器件,4.73,4.42,7.01,3.75,"OLED, 3D玻璃, "
1060,000637.SZ,000637,茂化实华,石油加工,6.1,5.7,7.02,6.13,"油气改革, 石油化工, 燃料电池, "
1061,002140.SZ,002140,东华科技,建筑施工,10.18,9.51,7.05,12.82,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, "
1062,000529.SZ,000529,广弘控股,食品,7.86,7.34,7.08,7.52,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, "
1063,603329.SH,603329,上海雅仕,仓储物流,24.13,22.52,7.15,22.88,"快递物流, 自贸区, 自由贸易港, 上海自由贸易港, "
1064,002726.SZ,002726,龙大肉食,食品,11.06,10.32,7.17,10.91,"养猪, 股权转让, "
1065,300267.SZ,300267,尔康制药,化学制药,7.76,7.24,7.18,7.65,"高质押率, 医药, 化学药, 工业大麻, "
1066,002868.SZ,002868,绿康生化,农业综合,23.08,21.53,7.2,23.01,"动物保健, "
1067,300679.SZ,300679,电连技术,元器件,43.33,40.39,7.28,41.4,"5G, 华为产业链, 小米概念股, "
1068,300021.SZ,300021,大禹节水,农业综合,8.25,7.69,7.28,8.4,"乡村振兴, 农机, 水利, 海绵城市, 土地流转, PPP, "
1069,600094.SH,600094,大名城,区域地产,9.09,8.47,7.32,7.28,"福建自贸区, 房地产, 自贸区, "
1070,603906.SH,603906,龙蟠科技,化工原料,12.01,11.18,7.42,13.83,"社保重仓, 石油化工, "
1071,300113.SZ,300113,顺网科技,互联网,20.57,19.13,7.53,19.01,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, "
1072,300091.SZ,300091,金通灵,机械基件,7.04,6.54,7.65,5.99,"乡村振兴, 无人机, 燃料电池, 股权转让, 国资入股, "
1073,002567.SZ,002567,唐人神,饲料,16.17,15.02,7.66,16.63,"回购, 饲料, 养猪, 股权转让, 国资入股, "
1074,300119.SZ,300119,瑞普生物,生物制药,18.26,16.96,7.67,16.5,"动物保健, "
1075,002274.SZ,002274,华昌化工,农药化肥,13.47,12.51,7.67,13.68,"甲醇, 纯碱, 业绩预增, 化肥, 燃料电池, 科创板概念股, "
1076,300299.SZ,300299,富春股份,通信设备,6.98,6.48,7.72,7.0,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, "
1077,600166.SH,600166,福田汽车,汽车整车,2.9,2.69,7.81,2.94,"新能源整车, 汽车整车, 回购, 破净股, 重卡, 百度概念股, 无人驾驶, 燃料电池, 新能源汽车, 低价股, "
1078,600769.SH,600769,祥龙电业,建筑施工,6.28,5.82,7.9,6.98,"电改, "
1079,002234.SZ,002234,民和股份,农业综合,32.22,29.86,7.9,35.71,"养鸡, "
1080,002330.SZ,002330,得利斯,食品,7.21,6.68,7.93,8.3,"养猪, 食品, "
1081,600877.SH,600877,*ST嘉陵,摩托车,7.18,6.65,7.97,6.69,"混改, 军工混改, 央企改革, 军工研究所, 军工, 资产重组, ST股, "
1082,002639.SZ,002639,雪人股份,专用机械,15.15,14.03,7.98,13.14,"福建自贸区, 燃料电池, 冷链, 自贸区, 体育产业, "
1083,300471.SZ,300471,厚普股份,专用机械,15.41,14.26,8.06,13.4,"油服, 油气改革, 页岩气, 天然气, 燃料电池, 股权转让, 强势人气股, "
1084,002665.SZ,002665,首航节能,电气设备,5.49,5.08,8.07,5.28,"回购, 储能, 定增破发, 雄安-公共服务, 雄安新区, 股权转让, 资产重组, "
1085,000416.SZ,000416,民生控股,多元金融,6.69,6.19,8.08,6.08,"期货概念, 壳公司, "
1086,300345.SZ,300345,红宇新材,钢加工,6.22,5.75,8.17,6.11,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, "
1087,600868.SH,600868,梅雁吉祥,水力发电,5.13,4.74,8.23,4.46,"有色-锑, 有色金属, 粤港澳大湾区, 恒大概念股, 举牌股, 股权争夺, "
1088,002418.SZ,002418,康盛股份,机械基件,6.16,5.69,8.26,6.72,"新能源整车, 汽车整车, 白色家电, 家电, 燃料电池, 新能源汽车, 石墨烯, 资产重组, "
1089,600620.SH,600620,天宸股份,综合类,10.18,9.4,8.3,9.7,
1090,000957.SZ,000957,中通客车,汽车整车,9.85,9.09,8.36,9.3,"新能源整车, 汽车整车, 山东国企改革, 燃料电池, 新能源汽车, "
1091,300048.SZ,300048,合康新能,电气设备,3.72,3.43,8.45,3.66,"新能源整车, 新能源汽车, 共享经济, 充电桩, "
1092,300489.SZ,300489,中飞股份,铝,18.58,17.13,8.46,17.32,"有色-铝, 核电, 有色金属, 军工, 军民融合, "
1093,300022.SZ,300022,吉峰科技,农用机械,5.62,5.18,8.49,6.38,"乡村振兴, 农机, "
1094,300206.SZ,300206,理邦仪器,医疗保健,8.68,8.0,8.5,8.12,"二胎, 回购, 业绩预增, 医疗器械, 体外诊断, "
1095,600150.SH,600150,中国船舶,船舶,27.23,25.08,8.57,23.81,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, 复牌股, ST摘帽, "
1096,603309.SH,603309,维力医疗,医疗保健,20.15,18.55,8.63,18.88,"医疗器械, "
1097,002166.SZ,002166,莱茵生物,中成药,10.55,9.71,8.65,9.32,"广西, "
1098,002676.SZ,002676,顺威股份,塑料,4.72,4.34,8.76,4.17,"白色家电, 家电, 壳公司, "
1099,300698.SZ,300698,万马科技,通信设备,21.32,19.6,8.78,19.93,"5G, 光通信, 物联网, 量子通信, 医疗器械, 互联网医疗, "
1100,300492.SZ,300492,山鼎设计,建筑施工,31.27,28.73,8.84,28.7,"新零售, 跨境电商, 复牌股, 年报季报, 装修装饰, 体育产业, "
1101,600875.SH,600875,东方电气,电气设备,13.72,12.58,9.06,12.13,"高股息, MSCI, 一带一路, 央企改革, 核电, 风电, 燃料电池, "
1102,603519.SH,603519,立霸股份,家用电器,13.79,12.64,9.1,14.82,"白色家电, 家电, "
1103,603681.SH,603681,永冠新材,化工原料,33.05,30.29,9.11,30.43,"次新股, "
1104,300540.SZ,300540,深冷股份,专用机械,23.2,21.26,9.13,19.42,"天然气, "
1105,000651.SZ,000651,格力电器,家用电器,59.29,54.3,9.19,56.18,"高股息, 白马股, MSCI, 大消费, 宝能系, 汽车零部件, 小家电, 工业自动化, 白色家电, 家电, 智能制造, 工业互联网, 股权转让, 复牌股, 国产芯片, 机器人, "
1106,300404.SZ,300404,博济医药,医疗保健,18.71,17.12,9.29,20.19,"医药, 创新药, "
1107,002733.SZ,002733,雄韬股份,电气设备,31.42,28.74,9.32,31.02,"回购, 业绩预增, 储能, 锂电池, 燃料电池, 新能源汽车, 强势人气股, "
1108,002385.SZ,002385,大北农,饲料,6.99,6.38,9.56,7.05,"MSCI, 新进指数成份股, 转基因, 回购, 饲料, 养猪, 互联网金融, 农业种植, 国资入股, "
1109,000893.SZ,000893,*ST东凌,食品,8.33,7.59,9.75,8.35,"化肥, 股权转让, ST股, "
1110,002617.SZ,002617,露笑科技,电气设备,6.75,6.15,9.76,5.98,"回购, 光伏, 股权转让, 资产重组, "
1111,603300.SH,603300,华铁科技,钢加工,10.43,9.5,9.79,9.86,"雄安新区, 雄安-工程基建, 举牌股, 国资入股, "
1112,002548.SZ,002548,金新农,饲料,14.45,13.16,9.8,15.24,"回购, 饲料, 养猪, 股权转让, 动物保健, "
1113,601949.SH,601949,中国出版,出版业,7.28,6.63,9.8,6.91,"中字头, 央企改革, "
1114,603679.SH,603679,华体科技,电气设备,47.77,43.45,9.94,47.17,"华为产业链, 新能源汽车, 智慧城市, 共享经济, LED, 充电桩, "
1115,603318.SH,603318,派思股份,专用机械,24.68,22.44,9.98,24.19,"天然气, 物联网, 股权转让, 国资入股, 资产重组, "
1116,300430.SZ,300430,诚益通,电器仪表,12.22,11.11,9.99,13.68,"社保重仓, 定增破发, 工业自动化, 智能制造, 医疗器械, "
1117,600275.SH,600275,ST昌鱼,农业综合,4.06,3.69,10.03,3.69,"股权争夺, ST股, 壳公司, "
1118,001696.SZ,001696,宗申动力,摩托车,9.0,8.17,10.16,7.91,"东盟博览会, 国家队重仓, 通用航空, 军工, 军民融合, 无人机, 汽车零部件, 农机, 燃料电池, "
1119,300174.SZ,300174,元力股份,化工原料,30.39,27.58,10.19,29.54,"业绩预增, 游戏, 手游, "
1120,300325.SZ,300325,德威新材,塑料,6.32,5.73,10.3,6.16,"特高压, 供应链金融, 锦纶（尼龙）, 燃料电池, 举牌股, 资产重组, "
1121,603160.SH,603160,汇顶科技,元器件,127.8,115.8,10.36,127.09,"高价股, 华为产业链, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, "
1122,600006.SH,600006,东风汽车,汽车整车,6.73,6.09,10.51,6.04,"新能源整车, 汽车整车, 国家队重仓, 央企改革, 华为产业链, 业绩预增, 无人驾驶, 燃料电池, 新能源汽车, "
1123,600459.SH,600459,贵研铂业,小金属,20.86,18.85,10.66,19.03,"特斯拉, 燃料电池, "
1124,600710.SH,600710,苏美达,工程机械,7.2,6.47,11.28,6.41,"央企改革, 智能制造, 机器人, "
1125,600963.SH,600963,岳阳林纸,造纸,6.49,5.83,11.32,6.28,"人民币升值受益, 央企改革, 回购, 破净股, 雄安-园林环保, 特色小镇, 定增破发, 雄安新区, 造纸, "
1126,600198.SH,600198,大唐电信,通信设备,16.36,14.69,11.37,18.01,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST股, 人脸识别, "
1127,002761.SZ,002761,多喜爱,纺织,21.59,19.38,11.4,22.39,"纺织服装, 高质押率, 举牌股, 高送转, 人工智能, 股权转让, 年报季报, "
1128,002194.SZ,002194,*ST凡谷,通信设备,20.66,18.52,11.56,19.56,"5G, 教育, 华为产业链, 回购, 股权转让, ST股, 壳公司, "
1129,000966.SZ,000966,长源电力,火力发电,5.81,5.2,11.73,5.69,"火电, 电改, 央企改革, 创投, "
1130,600775.SH,600775,南京熊猫,通信设备,15.99,14.31,11.74,15.76,"5G, 央企改革, 军工研究所, 业绩预增, 军工, 工业自动化, 北斗导航, 智能制造, 机器人, "
1131,002780.SZ,002780,三夫户外,其他商业,26.81,23.97,11.85,26.5,"主题公园, 纺织服装, 体育产业, "
1132,300743.SZ,300743,天地数码,电脑设备,55.93,49.99,11.88,44.23,"高送转-预期, "
1133,002057.SZ,002057,中钢天源,元器件,10.34,9.24,11.9,10.42,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 新能源汽车, "
1134,600759.SH,600759,洲际油气,石油开采,4.49,4.01,11.97,4.18,"油服, 油气改革, 海南自由贸易港, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, "
1135,600393.SH,600393,粤泰股份,全国地产,3.83,3.42,11.99,3.99,"粤港澳大湾区, 高质押率, 房地产, 低价股, "
1136,300152.SZ,300152,科融环境,环境保护,3.81,3.4,12.06,4.51,"固废处理, 雄安-园林环保, 大气治理, 环保, 雄安新区, 污水处理, "
1137,600365.SH,600365,通葡股份,红黄药酒,6.64,5.9,12.54,6.36,"资产重组, "
1138,300145.SZ,300145,中金环境,专用机械,5.53,4.91,12.63,6.68,"固废处理, 回购, 环保, 污水处理, 股权转让, 国资入股, "
1139,300292.SZ,300292,吴通控股,软件服务,5.86,5.17,13.35,6.67,"5G, 光通信, 华为产业链, 物联网, 滴滴出行概念股, 独角兽, "
1140,600175.SH,600175,美都能源,综合类,3.62,3.19,13.48,4.66,"油气改革, 破净股, 天然气, 石油化工, 高质押率, 锂电池, 互联网金融, 新能源汽车, 低价股, 石墨烯, 充电桩, "
1141,600213.SH,600213,亚星客车,汽车整车,10.78,9.49,13.59,13.86,"新能源整车, 汽车整车, 山东国企改革, 新能源汽车, "
1142,000982.SZ,000982,*ST中绒,纺织,2.22,1.94,14.43,2.15,"纺织服装, 低价股, ST股, 宁夏, "
1143,002215.SZ,002215,诺普信,农药化肥,9.41,8.22,14.48,9.03,"农药, 回购, 供应链金融, "
1144,000800.SZ,000800,一汽轿车,汽车整车,11.62,10.14,14.6,10.72,"新能源整车, 汽车整车, 混改, 央企改革, 百度概念股, 无人驾驶, 铁总混改, 新能源汽车, 共享经济, "
1145,000723.SZ,000723,美锦能源,焦炭加工,17.96,15.61,15.05,16.06,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, "
1146,300435.SZ,300435,中泰股份,机械基件,19.04,16.51,15.32,18.2,"天然气, 煤化工, 燃料电池, 资产重组, "
1147,600517.SH,600517,置信电气,电气设备,10.56,9.11,15.92,9.14,"特高压, 券商, 国家队重仓, 央企改革, 信托, 碳交易, "
1148,600794.SH,600794,保税科技,仓储物流,5.65,4.86,16.26,6.36,"军工, 军民融合, 快递物流, "
1149,603363.SH,603363,傲农生物,饲料,24.45,20.96,16.65,24.09,"饲料, 养猪, 动物保健, "
1150,603998.SH,603998,方盛制药,中成药,12.62,10.78,17.07,10.79,"医药, 中药, 创新药, 工业大麻, "
1151,002210.SZ,002210,飞马国际,仓储物流,7.16,6.11,17.18,6.05,"粤港澳大湾区, 高质押率, 快递物流, 国资入股, 资产重组, "
1152,000995.SZ,000995,*ST皇台,白酒,7.61,6.42,18.54,7.47,"教育, 白酒, 资产重组, ST股, 壳公司, "
1153,000958.SZ,000958,东方能源,火力发电,8.51,7.11,19.69,7.35,"火电, 电改, 央企改革, 风电, 光伏, 雄安-公共服务, 雄安新区, 京津冀, 复牌股, "
1154,600081.SH,600081,东风科技,汽车配件,16.44,13.73,19.74,14.75,"央企改革, 汽车零部件, 无人驾驶, "
1155,601777.SH,601777,力帆股份,摩托车,7.76,6.47,19.94,7.06,"阿里巴巴概念股, 新能源整车, 汽车整车, 破净股, 无人驾驶, 锂电池, 新能源汽车, 共享经济, 独角兽, "
1156,300194.SZ,300194,福安药业,化学制药,9.48,7.87,20.46,9.07,"医药, 化学药, 工业大麻, "
1157,002547.SZ,002547,春兴精工,通信设备,12.27,10.17,20.65,13.5,"5G, 特斯拉, 华为产业链, 3D玻璃, "
1158,600758.SH,600758,红阳能源,煤炭开采,6.59,5.46,20.7,6.01,"煤炭, 电改, 风电, 股权转让, "
1159,002783.SZ,002783,凯龙股份,化工原料,19.09,15.81,20.75,16.58,"军工, 军民融合, 化肥, 燃料电池, 民爆, "
1160,300766.SZ,300766,每日互动,互联网,67.41,55.68,21.07,58.78,
1161,600218.SH,600218,全柴动力,农用机械,20.11,16.34,23.07,18.04,"燃料电池, 强势人气股, "
1162,300573.SZ,300573,兴齐眼药,化学制药,43.84,32.29,35.77,64.86,"医药, 化学药, 眼科, "
