,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
2559,600520.SH,文一科技,机械基件,2.06,28.0,7.0,14.95,236852.85
3158,603023.SH,威帝股份,汽车配件,2.06,29.0,10.0,6.03,217080.0
1030,002570.SZ,*ST因美,乳制品,2.06,29.0,6.0,6.82,697328.973
707,002245.SZ,澳洋顺昌,仓储物流,2.06,29.0,6.0,5.13,469089.7286
622,002160.SZ,常铝股份,铝,2.06,29.0,9.0,4.26,256468.7878
1675,300286.SZ,安科瑞,电器仪表,2.06,29.0,5.0,11.01,193191.0233
3346,603456.SH,九洲药业,化学制药,2.06,30.0,3.0,10.08,807361.1996
745,002284.SZ,亚太股份,汽车配件,2.06,29.0,5.0,5.7,391019.8501
2338,600237.SH,铜峰电子,元器件,2.05,29.0,6.0,4.53,255659.4129
3374,603557.SH,起步股份,服饰,2.05,30.0,0.0,11.32,247797.5825
2962,601016.SH,节能风电,新型电力,2.05,30.0,8.0,3.34,1387957.04
3415,603630.SH,拉芳家化,日用化工,2.05,29.0,8.0,17.4,140879.6029
1840,300453.SZ,三鑫医疗,医疗保健,2.05,29.0,9.0,13.66,125200.2178
3066,601633.SH,长城汽车,汽车整车,2.05,30.0,17.0,7.61,4587101.769
2727,600711.SH,盛屯矿业,小金属,2.05,29.0,9.0,6.3,943142.9522
1526,300136.SZ,信维通信,通信设备,2.05,30.0,10.0,30.15,2442302.7489
1551,300161.SZ,华中数控,机床制造,2.05,29.0,5.0,14.77,248032.5967
527,002065.SZ,东华软件,软件服务,2.05,29.0,6.0,8.85,2484832.7655
1398,300007.SZ,汉威科技,电器仪表,2.04,29.0,5.0,12.45,282510.4076
2560,600521.SH,华海药业,化学制药,2.04,29.0,1.0,16.2,2003087.7099
283,000750.SZ,国海证券,证券,2.04,29.0,9.0,6.12,2579909.6214
59,000099.SZ,中信海直,空运,2.04,28.0,11.0,7.88,477583.491
2326,600225.SH,天津松江,区域地产,2.04,29.0,5.0,4.0,373118.2144
8,000010.SZ,美丽生态,建筑施工,2.04,30.0,9.0,3.97,207302.0252
2055,300675.SZ,建科院,建筑施工,2.04,29.0,10.0,26.67,215138.0889
2732,600716.SH,凤凰股份,区域地产,2.04,29.0,9.0,5.06,460571.7233
1079,002619.SZ,艾格拉斯,互联网,2.04,29.0,6.0,4.6,642492.6334
2225,600109.SH,国金证券,证券,2.04,29.0,9.0,10.29,3112065.73
2469,600392.SH,盛和资源,小金属,2.04,29.0,2.0,12.37,1774194.8994
169,000590.SZ,启迪古汉,中成药,2.03,19.0,0.0,8.84,197340.8247
1405,300014.SZ,亿纬锂能,电气设备,2.03,29.0,5.0,23.63,1935910.6782
1347,002902.SZ,铭普光磁,元器件,2.03,29.0,1.0,28.68,207284.7
3017,601231.SH,环旭电子,元器件,2.03,30.0,2.0,14.52,3159441.0382
2116,300740.SZ,御家汇,日用化工,2.03,28.0,9.0,19.31,278610.4942
698,002236.SZ,大华股份,电器仪表,2.03,30.0,6.0,17.0,3118325.555
935,002474.SZ,榕基软件,软件服务,2.03,30.0,5.0,10.14,475331.0258
232,000678.SZ,襄阳轴承,机械基件,2.03,28.0,0.0,9.3,399044.2112
666,002204.SZ,大连重工,专用机械,2.03,28.0,11.0,3.9,753234.3125
1044,002584.SZ,西陇科学,化工原料,2.03,29.0,3.0,8.11,309078.7997
1427,300036.SZ,超图软件,软件服务,2.03,29.0,6.0,18.27,607112.4289
1867,300480.SZ,光力科技,电器仪表,2.02,28.0,1.0,13.72,144815.3573
3219,603128.SH,华贸物流,仓储物流,2.02,28.0,3.0,7.46,712284.1592
227,000671.SZ,阳光城,区域地产,2.02,30.0,1.0,8.57,3403908.1171
2735,600719.SH,大连热电,供气供热,2.02,28.0,6.0,5.63,227789.5748
2339,600238.SH,*ST椰岛,红黄药酒,2.02,28.0,3.0,9.2,409401.4536
2343,600242.SH,中昌数据,软件服务,2.02,28.0,6.0,13.54,411273.1347
2362,600267.SH,海正药业,化学制药,2.02,29.0,6.0,11.06,1067878.2173
758,002297.SZ,博云新材,矿物制品,2.02,29.0,5.0,8.05,320063.5822
1900,300513.SZ,恒实科技,软件服务,2.02,29.0,6.0,26.33,162176.0015
2458,600380.SH,健康元,化学制药,2.02,29.0,6.0,9.08,1759734.2709
607,002145.SZ,中核钛白,化工原料,2.02,29.0,6.0,4.47,447089.7093
1995,300613.SZ,富瀚微,半导体,2.02,27.0,7.0,110.41,142920.2245
2293,600187.SH,国中水务,水务,2.02,29.0,5.0,3.7,538580.9644
1797,300410.SZ,正业科技,电器仪表,2.02,27.0,5.0,23.14,432454.3914
2869,600866.SH,星湖科技,食品,2.02,29.0,1.0,4.9,316242.7979
2556,600517.SH,置信电气,电气设备,2.02,26.0,3.0,4.81,598615.2215
654,002192.SZ,融捷股份,专用机械,2.02,29.0,1.0,30.9,732304.489
934,002473.SZ,*ST圣莱,家用电器,2.02,28.0,0.0,10.92,174720.0
2965,601020.SH,华钰矿业,铅锌,2.02,29.0,9.0,11.45,325387.2908
1318,002871.SZ,伟隆股份,机械基件,2.02,28.0,9.0,24.93,72047.7
2900,600898.SH,国美通讯,通信设备,2.02,29.0,6.0,9.44,238382.4861
942,002481.SZ,双塔食品,食品,2.02,28.0,6.0,4.05,448386.6983
1115,002655.SZ,共达电声,元器件,2.02,28.0,6.0,8.1,291597.975
3471,603730.SH,岱美股份,汽车配件,2.01,29.0,5.0,26.98,220047.4312
913,002452.SZ,长高集团,电气设备,2.01,30.0,5.0,4.52,191930.6519
2677,600654.SH,ST中安,软件服务,2.01,28.0,8.0,2.28,172149.8391
2304,600199.SH,金种子酒,白酒,2.01,30.0,0.0,7.84,435727.6016
2722,600705.SH,中航资本,多元金融,2.01,30.0,9.0,5.96,5349890.1565
1898,300511.SZ,雪榕生物,种植业,2.01,29.0,5.0,8.78,177860.3724
426,000960.SZ,锡业股份,小金属,2.01,30.0,16.0,12.3,1729555.981
1443,300052.SZ,中青宝,互联网,2.01,29.0,6.0,11.72,304768.236
2357,600260.SH,凯乐科技,通信设备,2.01,29.0,6.0,23.78,1493997.3623
1286,002837.SZ,英维克,专用机械,2.0,29.0,17.0,19.75,135221.8905
1567,300177.SZ,中海达,通信设备,2.0,29.0,6.0,13.61,447859.1976
1633,300244.SZ,迪安诊断,医疗保健,2.0,29.0,2.0,21.7,906228.315
813,002352.SZ,顺丰控股,仓储物流,2.0,29.0,17.0,35.51,4018484.1537
861,002400.SZ,省广集团,广告包装,2.0,28.0,6.0,3.95,654555.1589
173,000595.SZ,宝塔实业,机械基件,2.0,29.0,9.0,3.85,290400.9378
680,002218.SZ,拓日新能,半导体,2.0,29.0,6.0,3.81,463188.3023
1031,002571.SZ,德力股份,玻璃,2.0,29.0,5.0,6.21,157235.7096
886,002425.SZ,凯撒文化,互联网,2.0,29.0,2.0,8.75,703833.9306
3032,601360.SH,三六零,互联网,2.0,28.0,6.0,26.15,1038632.0884
3278,603283.SH,赛腾股份,专用机械,2.0,28.0,6.0,19.59,78360.0
2915,600959.SH,江苏有线,影视音像,2.0,29.0,6.0,5.53,2148144.9788
2957,601009.SH,南京银行,银行,1.99,18.0,9.0,8.02,6802730.755
659,002197.SZ,证通电子,电器仪表,1.99,29.0,0.0,10.15,441086.8387
1150,002690.SZ,美亚光电,专用机械,1.99,18.0,6.0,26.37,863341.7542
1382,002941.SZ,新疆交建,建筑施工,1.99,28.0,1.0,39.94,259610.0
2014,300633.SZ,开立医疗,医疗保健,1.99,29.0,12.0,29.89,363620.6974
2718,600701.SH,*ST工新,综合类,1.99,28.0,9.0,2.81,218021.8678
517,002055.SZ,得润电子,元器件,1.99,29.0,5.0,14.49,617113.5421
2026,300645.SZ,正元智慧,软件服务,1.99,28.0,9.0,38.16,173319.2818
468,002006.SZ,精功科技,专用机械,1.99,28.0,9.0,6.25,284475.0
1773,300386.SZ,飞天诚信,软件服务,1.99,29.0,6.0,13.62,292409.0058
2742,600726.SH,华电能源,火力发电,1.99,28.0,6.0,2.64,405154.2399
2367,600273.SH,嘉化能源,化工原料,1.99,28.0,1.0,12.91,1825128.8266
801,002340.SZ,格林美,小金属,1.99,29.0,9.0,5.15,1953002.9166
33,000040.SZ,东旭蓝天,新型电力,1.99,29.0,6.0,8.86,939437.6405
3495,603803.SH,瑞斯康达,通信设备,1.99,29.0,9.0,12.76,280454.0204
1037,002577.SZ,雷柏科技,电脑设备,1.98,29.0,6.0,12.98,365118.8851
777,002316.SZ,亚联发展,软件服务,1.98,30.0,6.0,8.9,261138.1423
3062,601616.SH,广电电气,电气设备,1.98,29.0,6.0,4.53,423815.475
2539,600498.SH,烽火通信,通信设备,1.98,30.0,17.0,31.53,3475787.0886
3492,603799.SH,华友钴业,小金属,1.98,29.0,1.0,39.88,3269686.1937
199,000627.SZ,天茂集团,保险,1.98,29.0,12.0,7.07,3493019.5702
842,002381.SZ,双箭股份,橡胶,1.98,29.0,6.0,9.43,313577.5628
1071,002611.SZ,东方精工,轻工机械,1.98,28.0,5.0,4.5,499881.5195
1634,300245.SZ,天玑科技,软件服务,1.98,29.0,6.0,11.4,295977.5513
2605,600575.SH,皖江物流,水运,1.98,29.0,9.0,2.82,881287.2545
1763,300376.SZ,易事特,电气设备,1.98,29.0,6.0,6.0,1379651.6886
402,000925.SZ,众合科技,专用机械,1.98,28.0,6.0,8.31,380174.8905
2584,600550.SH,保变电气,电气设备,1.97,29.0,6.0,4.82,739680.6063
888,002427.SZ,*ST尤夫,化纤,1.97,29.0,0.0,17.66,679300.7724
2875,600872.SH,中炬高新,食品,1.97,5.0,2.0,31.85,2537289.4629
2188,600069.SH,银鸽投资,造纸,1.97,28.0,3.0,3.88,630047.5315
2260,600150.SH,*ST船舶,船舶,1.97,28.0,1.0,18.31,2523333.3219
2217,600100.SH,同方股份,电脑设备,1.97,28.0,5.0,12.1,3586317.7307
1803,300416.SZ,苏试试验,电器仪表,1.97,29.0,12.0,20.72,158704.84
81,000410.SZ,沈阳机床,机床制造,1.97,29.0,11.0,8.08,598202.3023
2524,600480.SH,凌云股份,汽车配件,1.97,29.0,1.0,11.95,538866.3284
1813,300426.SZ,唐德影视,影视音像,1.97,29.0,6.0,7.91,199904.3597
1322,002876.SZ,三利谱,元器件,1.97,30.0,5.0,47.92,262073.1382
490,002028.SZ,思源电气,电气设备,1.97,29.0,6.0,12.79,742072.458
1620,300231.SZ,银信科技,软件服务,1.96,28.0,6.0,8.49,286976.0009
508,002046.SZ,轴研科技,机械基件,1.96,29.0,10.0,8.47,346168.3283
1965,300582.SZ,英飞特,半导体,1.96,28.0,14.0,14.76,176194.0196
1409,300018.SZ,中元股份,电气设备,1.96,29.0,2.0,6.65,242566.6276
3316,603351.SH,威尔药业,化学制药,1.96,30.0,9.0,60.5,100833.535
367,000881.SZ,中广核技,综合类,1.96,28.0,9.0,9.27,285566.4288
2041,300661.SZ,圣邦股份,元器件,1.96,30.0,6.0,93.9,399459.2576
1451,300061.SZ,康旗股份,医疗保健,1.96,30.0,5.0,8.6,236075.6717
1883,300496.SZ,中科创达,软件服务,1.96,29.0,6.0,34.22,817301.0113
3302,603326.SH,我乐家居,家居用品,1.96,29.0,22.0,11.57,74471.9248
2435,600354.SH,敦煌种业,种植业,1.96,29.0,5.0,4.88,257567.415
699,002237.SZ,恒邦股份,黄金,1.96,27.0,11.0,9.81,835493.175
542,002080.SZ,中材科技,化纤,1.95,30.0,0.0,14.67,938880.0
1304,002857.SZ,三晖电气,电器仪表,1.95,28.0,6.0,13.57,67141.9975
704,002242.SZ,九阳股份,家用电器,1.95,20.0,0.0,23.27,1773077.5226
957,002496.SZ,辉丰股份,农药化肥,1.95,30.0,9.0,2.97,286931.1841
1224,002770.SZ,科迪乳业,乳制品,1.95,29.0,9.0,3.76,219250.4023
2533,600490.SH,鹏欣资源,铜,1.95,29.0,0.0,6.51,970881.6773
2373,600280.SH,中央商场,百货,1.95,28.0,9.0,4.7,539717.3898
511,002049.SZ,紫光国微,元器件,1.95,29.0,6.0,39.89,2411747.9959
2810,600800.SH,天津磁卡,综合类,1.95,28.0,0.0,8.0,488764.8376
1705,300316.SZ,晶盛机电,专用机械,1.95,30.0,0.0,15.63,1872919.9786
330,000816.SZ,*ST慧业,农用机械,1.95,29.0,1.0,2.54,339414.4779
191,000616.SZ,海航投资,全国地产,1.95,28.0,9.0,3.57,510586.5497
1109,002649.SZ,博彦科技,软件服务,1.95,29.0,6.0,9.76,407100.6229
3043,601518.SH,吉林高速,路桥,1.95,29.0,15.0,3.16,383371.2
188,000612.SZ,焦作万方,铝,1.94,29.0,9.0,5.03,598294.4833
2235,600119.SH,长江投资,仓储物流,1.94,28.0,3.0,7.73,237620.2
1213,002758.SZ,华通医药,医药商业,1.94,29.0,1.0,10.72,192146.9352
1805,300418.SZ,昆仑万维,互联网,1.94,28.0,6.0,15.38,958895.6219
565,002103.SZ,广博股份,文教休闲,1.94,29.0,5.0,5.25,196517.0576
2545,600505.SH,西昌电力,水力发电,1.94,29.0,0.0,7.83,285456.3525
443,000980.SZ,众泰汽车,汽车配件,1.94,29.0,9.0,5.54,690253.371
1664,300275.SZ,梅安森,软件服务,1.94,29.0,6.0,9.55,112305.0901
2346,600247.SH,*ST成城,商贸代理,1.94,30.0,10.0,5.87,197491.2192
3530,603879.SH,永悦科技,化工原料,1.94,29.0,9.0,11.9,96390.0
473,002011.SZ,盾安环境,工程机械,1.94,30.0,1.0,6.32,530670.4174
3421,603648.SH,畅联股份,仓储物流,1.94,29.0,5.0,12.98,354596.9934
831,002370.SZ,亚太药业,化学制药,1.94,29.0,1.0,14.0,570129.6314
963,002502.SZ,骅威文化,影视音像,1.93,29.0,6.0,4.67,327637.4364
1935,300550.SZ,和仁科技,软件服务,1.93,29.0,6.0,62.87,184020.49
268,000722.SZ,湖南发展,水力发电,1.93,29.0,2.0,8.34,387108.0072
1819,300432.SZ,富临精工,汽车配件,1.93,30.0,3.0,7.15,274570.5727
460,001896.SZ,豫能控股,火力发电,1.93,29.0,10.0,3.95,367157.1898
1327,002881.SZ,美格智能,通信设备,1.93,29.0,5.0,21.6,97932.24
987,002527.SZ,新时达,电器仪表,1.93,29.0,6.0,6.87,289129.6487
792,002331.SZ,皖通科技,软件服务,1.93,28.0,5.0,11.98,371760.4009
868,002407.SZ,多氟多,化工原料,1.93,29.0,5.0,15.54,844661.8127
1395,300004.SZ,南风股份,电气设备,1.93,29.0,1.0,4.77,212666.4351
2248,600133.SH,东湖高新,园区开发,1.93,28.0,5.0,7.61,454211.9485
415,000939.SZ,*ST凯迪,新型电力,1.93,28.0,6.0,1.27,385801.4987
157,000570.SZ,苏常柴A,机械基件,1.92,28.0,0.0,6.28,258343.0767
2484,600415.SH,小商品城,商品城,1.92,29.0,10.0,4.66,2536537.806
2324,600222.SH,太龙药业,中成药,1.92,29.0,6.0,4.8,272101.9118
1581,300192.SZ,科斯伍德,染料涂料,1.92,29.0,5.0,11.0,189598.8479
636,002174.SZ,游族网络,互联网,1.92,29.0,6.0,23.93,1536932.15
398,000920.SZ,南方汇通,环境保护,1.92,29.0,6.0,7.44,313888.2618
790,002329.SZ,皇氏集团,乳制品,1.92,29.0,6.0,4.34,225085.0389
2226,600110.SH,诺德股份,电气设备,1.92,29.0,6.0,5.1,586659.1695
1250,002798.SZ,帝欧家居,家居用品,1.92,28.0,1.0,22.3,350893.2585
519,002057.SZ,中钢天源,元器件,1.92,29.0,2.0,8.02,256353.4751
1731,300342.SZ,天银机电,元器件,1.92,28.0,6.0,9.33,371459.3094
540,002078.SZ,太阳纸业,造纸,1.92,29.0,16.0,7.09,1808594.3959
1785,300398.SZ,飞凯材料,染料涂料,1.92,28.0,6.0,18.92,677393.7571
857,002396.SZ,星网锐捷,通信设备,1.92,30.0,6.0,24.04,1296023.4041
3482,603776.SH,永安行,公共交通,1.92,29.0,9.0,25.37,218529.4548
775,002314.SZ,南山控股,区域地产,1.92,28.0,9.0,3.91,444984.4813
334,000821.SZ,京山轻机,轻工机械,1.92,29.0,2.0,10.03,463484.3642
752,002291.SZ,星期六,服饰,1.92,29.0,9.0,5.66,224544.3458
1836,300449.SZ,汉邦高科,电脑设备,1.91,29.0,0.0,22.38,249285.7442
718,002256.SZ,兆新股份,染料涂料,1.91,29.0,6.0,3.66,456409.0715
1897,300510.SZ,金冠股份,电气设备,1.91,29.0,4.0,12.05,256872.0961
1845,300458.SZ,全志科技,元器件,1.91,28.0,6.0,24.32,569675.508
69,000166.SZ,申万宏源,证券,1.91,30.0,9.0,5.7,12844616.0969
209,000638.SZ,万方发展,批发业,1.91,29.0,5.0,6.65,205751.0
2704,600686.SH,金龙汽车,汽车整车,1.91,29.0,0.0,10.4,631008.0514
1538,300148.SZ,天舟文化,出版业,1.91,30.0,5.0,5.04,403597.9634
879,002418.SZ,康盛股份,机械基件,1.91,29.0,2.0,4.84,485746.4056
2277,600169.SH,太原重工,工程机械,1.91,29.0,9.0,3.05,782006.275
1942,300557.SZ,理工光科,电器仪表,1.91,29.0,6.0,29.47,100154.7734
3325,603366.SH,日出东方,家用电器,1.9,29.0,2.0,5.33,426400.0
1313,002866.SZ,传艺科技,电脑设备,1.9,29.0,6.0,13.0,104813.007
3542,603896.SH,寿仙谷,中成药,1.9,30.0,0.0,41.25,251858.0625
1180,002723.SZ,金莱特,家用电器,1.9,28.0,6.0,10.3,178859.5
1457,300067.SZ,安诺其,染料涂料,1.9,29.0,6.0,6.45,325221.7433
376,000892.SZ,欢瑞世纪,影视音像,1.9,30.0,5.0,5.99,322367.5534
2574,600537.SH,亿晶光电,半导体,1.9,29.0,6.0,4.12,484660.0184
1975,300592.SZ,华凯创意,软件服务,1.9,29.0,8.0,11.15,100855.318
1597,300208.SZ,青岛中程,电气设备,1.9,29.0,6.0,7.07,429235.6308
893,002432.SZ,九安医疗,医疗保健,1.9,28.0,5.0,6.88,297770.4736
1516,300126.SZ,锐奇股份,轻工机械,1.9,29.0,5.0,6.18,130199.3309
686,002224.SZ,三力士,橡胶,1.9,29.0,6.0,6.94,327389.8224
1545,300155.SZ,安居宝,元器件,1.9,29.0,6.0,5.84,162059.0691
1923,300537.SZ,广信材料,染料涂料,1.9,29.0,6.0,11.71,109100.7152
1775,300388.SZ,国祯环保,环境保护,1.89,30.0,11.0,10.92,587839.5716
2549,600509.SH,天富能源,火力发电,1.89,28.0,0.0,5.56,503567.3018
1431,300040.SZ,九洲电气,电气设备,1.89,29.0,6.0,6.83,160348.4673
49,000065.SZ,北方国际,建筑施工,1.89,29.0,0.0,11.44,719511.4864
2424,600338.SH,西藏珠峰,铅锌,1.89,30.0,9.0,25.63,1673657.6151
2050,300670.SZ,大烨智能,电气设备,1.89,29.0,6.0,17.26,148256.496
946,002485.SZ,希努尔,服饰,1.89,29.0,9.0,8.28,450428.8329
2104,300726.SZ,宏达电子,元器件,1.89,29.0,6.0,21.0,210612.885
983,002522.SZ,浙江众成,塑料,1.89,29.0,9.0,5.72,484954.3716
2144,600010.SH,包钢股份,普钢,1.89,29.0,9.0,1.91,6050347.4131
1154,002694.SZ,顾地科技,塑料,1.88,29.0,6.0,5.19,258783.3679
1571,300181.SZ,佐力药业,中成药,1.88,29.0,0.0,7.37,344372.7352
1531,300141.SZ,和顺电气,电气设备,1.88,29.0,10.0,9.3,152496.4422
592,002130.SZ,沃尔核材,电气设备,1.88,28.0,0.0,5.33,504291.2102
1688,300299.SZ,富春股份,通信设备,1.88,30.0,9.0,5.73,350319.2817
1136,002676.SZ,顺威股份,塑料,1.88,29.0,6.0,3.85,277186.4611
2462,600385.SH,山东金泰,黄金,1.88,28.0,9.0,10.75,153481.8501
827,002366.SZ,台海核电,专用机械,1.88,26.0,9.0,14.26,697414.4104
552,002090.SZ,金智科技,软件服务,1.88,30.0,5.0,21.56,499042.9555
126,000533.SZ,顺钠股份,电气设备,1.88,29.0,3.0,3.87,265057.2288
3541,603895.SH,天永智能,专用机械,1.88,28.0,5.0,27.0,88471.278
2790,600777.SH,新潮能源,综合类,1.88,28.0,8.0,2.65,866050.7063
344,000835.SZ,长城动漫,影视音像,1.87,29.0,1.0,5.3,160534.35
1730,300341.SZ,麦克奥迪,电气设备,1.87,29.0,6.0,6.21,316434.9815
1830,300443.SZ,金雷股份,专用机械,1.87,30.0,0.0,18.97,302478.8942
1817,300430.SZ,诚益通,电器仪表,1.87,30.0,9.0,9.73,150471.6478
2485,600416.SH,湘电股份,电气设备,1.87,29.0,6.0,7.3,643452.3768
844,002383.SZ,合众思壮,通信设备,1.87,29.0,6.0,14.48,703898.0357
3042,601515.SH,东风股份,广告包装,1.87,30.0,0.0,12.13,1348856.0
2680,600658.SH,电子城,园区开发,1.87,29.0,4.0,6.52,729317.4493
3030,601336.SH,新华保险,保险,1.87,30.0,12.0,52.3,10906847.7482
645,002183.SZ,怡亚通,仓储物流,1.87,29.0,6.0,5.89,1248906.2832
185,000609.SZ,中迪投资,区域地产,1.87,29.0,2.0,6.73,196517.7983
1907,300520.SZ,科大国创,软件服务,1.87,30.0,6.0,21.58,247471.5784
386,000905.SZ,厦门港务,港口,1.87,29.0,0.0,9.46,502326.0
1598,300209.SZ,天泽信息,软件服务,1.87,29.0,6.0,14.39,379551.4574
2748,600732.SH,ST新梅,区域地产,1.87,30.0,16.0,5.81,259348.5695
1418,300027.SZ,华谊兄弟,影视音像,1.86,29.0,6.0,5.77,1275841.7388
2035,300655.SZ,晶瑞股份,化工原料,1.86,29.0,7.0,16.58,139431.7483
3410,603618.SH,杭电股份,电气设备,1.86,29.0,6.0,6.57,451284.7531
1739,300350.SZ,华鹏飞,仓储物流,1.86,29.0,0.0,8.09,253051.7431
692,002230.SZ,科大讯飞,软件服务,1.86,29.0,6.0,36.82,6709615.8136
669,002207.SZ,ST准油,石油开采,1.86,29.0,11.0,6.47,153611.99
3209,603110.SH,东方材料,染料涂料,1.86,29.0,9.0,13.61,73903.0349
3126,601975.SH,ST长油,水运,1.86,28.0,0.0,3.06,580956.8988
3469,603728.SH,鸣志电器,电气设备,1.86,14.0,9.0,13.77,242021.52
220,000663.SZ,永安林业,林业,1.86,29.0,0.0,7.7,199693.3362
682,002220.SZ,天宝食品,食品,1.86,29.0,6.0,3.37,222800.3561
2376,600283.SH,钱江水利,水务,1.86,28.0,5.0,13.93,491723.0909
3561,603929.SH,亚翔集成,装修装饰,1.85,29.0,5.0,19.2,185395.2
1453,300063.SZ,天龙集团,染料涂料,1.85,28.0,5.0,3.88,215801.8434
3367,603528.SH,多伦科技,软件服务,1.85,29.0,6.0,7.76,145569.84
3373,603556.SH,海兴电力,电器仪表,1.85,29.0,5.0,16.14,270754.3298
2322,600220.SH,江苏阳光,纺织,1.85,29.0,4.0,3.1,552835.5011
1684,300295.SZ,三六五网,互联网,1.85,29.0,6.0,16.08,285723.0115
1011,002551.SZ,尚荣医疗,医疗保健,1.85,28.0,6.0,6.2,275106.5395
1989,300607.SZ,拓斯达,专用机械,1.85,29.0,6.0,41.59,238558.4433
2114,300738.SZ,奥飞数据,电信运营,1.85,28.0,6.0,46.81,163582.226
1928,300542.SZ,新晨科技,软件服务,1.85,29.0,9.0,16.4,92414.1148
878,002417.SZ,深南股份,多元金融,1.85,28.0,10.0,9.03,213575.3513
566,002104.SZ,恒宝股份,元器件,1.85,28.0,6.0,7.69,463788.0334
1214,002759.SZ,天际股份,家用电器,1.85,28.0,3.0,9.36,176064.7524
1288,002839.SZ,张家港行,银行,1.85,30.0,9.0,7.14,612894.6954
1931,300546.SZ,雄帝科技,元器件,1.85,29.0,5.0,31.32,201391.515
1284,002835.SZ,同为股份,元器件,1.85,29.0,10.0,8.7,73495.1344
2307,600202.SH,*ST哈空,电气设备,1.85,28.0,0.0,5.22,200103.8308
1124,002664.SZ,长鹰信质,汽车配件,1.85,29.0,6.0,14.28,499748.6277
2538,600497.SH,驰宏锌锗,铅锌,1.85,29.0,9.0,5.29,2279936.1404
2100,300722.SZ,新余国科,专用机械,1.84,28.0,11.0,36.99,73980.0
2303,600198.SH,*ST大唐,通信设备,1.84,28.0,0.0,10.82,947102.4171
2882,600880.SH,博瑞传播,广告包装,1.84,29.0,6.0,4.46,487491.4581
2203,600084.SH,中葡股份,红黄药酒,1.84,28.0,0.0,3.71,416902.6539
2910,600929.SH,湖南盐业,食品,1.84,29.0,6.0,10.16,152400.0
1490,300100.SZ,双林股份,汽车服务,1.84,29.0,5.0,10.88,420384.4548
3464,603721.SH,中广天择,影视音像,1.84,29.0,0.0,26.06,123383.9314
2655,600629.SH,华建集团,建筑施工,1.84,28.0,9.0,13.51,503752.3782
1543,300153.SZ,科泰电源,电气设备,1.84,29.0,9.0,8.89,284122.0762
3011,601218.SH,吉鑫科技,机械基件,1.84,29.0,6.0,3.21,318354.96
2512,600462.SH,ST九有,元器件,1.84,28.0,8.0,2.45,130776.1
924,002463.SZ,沪电股份,元器件,1.84,30.0,6.0,11.12,1861159.9967
1568,300178.SZ,腾邦国际,旅游服务,1.84,29.0,3.0,10.71,626983.7736
2839,600831.SH,广电网络,影视音像,1.83,29.0,0.0,11.15,697274.8646
3270,603258.SH,电魂网络,互联网,1.83,29.0,6.0,18.85,219674.13
1736,300347.SZ,泰格医药,医疗保健,1.83,30.0,2.0,63.98,2309172.654
2894,600892.SH,大晟文化,影视音像,1.83,24.0,6.0,6.74,363669.0315
2111,300735.SZ,光弘科技,通信设备,1.83,29.0,6.0,24.55,267980.435
2068,300688.SZ,创业黑马,综合类,1.83,29.0,5.0,45.83,167456.7017
1191,002734.SZ,利民股份,农药化肥,1.83,29.0,5.0,13.41,274566.7328
2440,600360.SH,华微电子,半导体,1.83,29.0,6.0,6.85,508352.885
1481,300091.SZ,金通灵,机械基件,1.83,30.0,2.0,5.41,571100.1093
2565,600527.SH,江南高纤,化纤,1.83,29.0,9.0,2.65,318830.5325
148,000559.SZ,万向钱潮,汽车配件,1.83,29.0,8.0,6.87,1891413.6199
277,000733.SZ,振华科技,元器件,1.83,29.0,6.0,14.9,699319.9048
2620,600590.SH,泰豪科技,电气设备,1.83,29.0,6.0,7.35,604315.5337
1510,300120.SZ,经纬辉开,电气设备,1.83,30.0,6.0,8.14,188903.4904
2497,600435.SH,北方导航,专用机械,1.83,29.0,5.0,10.15,1511659.8
551,002089.SZ,新海宜,通信设备,1.82,30.0,6.0,5.43,508460.5112
240,000687.SZ,华讯方舟,通信设备,1.82,28.0,5.0,8.62,648969.093
