,asc,ts_code,symbol,name,industry,COL_FITNESS
1629,1322.0,300240.SZ,300240,飞力达,仓储物流,13.86
2048,1323.0,300668.SZ,300668,杰恩设计,装修装饰,13.84
935,1324.0,002474.SZ,002474,榕基软件,软件服务,13.83
858,1325.0,002397.SZ,002397,梦洁股份,纺织,13.83
1947,1326.0,300562.SZ,300562,乐心医疗,医疗保健,13.8
1733,1327.0,300344.SZ,300344,太空智造,其他建材,13.8
1768,1328.0,300381.SZ,300381,溢多利,生物制药,13.8
1382,1329.0,002941.SZ,002941,新疆交建,建筑施工,13.79
1824,1330.0,300437.SZ,300437,清水源,化工原料,13.79
2899,1331.0,600897.SH,600897,厦门空港,机场,13.78
1912,1332.0,300526.SZ,300526,中潜股份,专用机械,13.77
3320,1333.0,603358.SH,603358,华达科技,汽车配件,13.77
425,1334.0,000959.SZ,000959,首钢股份,普钢,13.76
2095,1335.0,300717.SZ,300717,华信新材,塑料,13.75
3423,1336.0,603655.SH,603655,朗博科技,汽车配件,13.74
990,1337.0,002530.SZ,002530,金财互联,专用机械,13.74
2658,1338.0,600634.SH,600634,*ST富控,互联网,13.74
2164,1339.0,600035.SH,600035,楚天高速,路桥,13.74
3499,1340.0,603810.SH,603810,丰山集团,农药化肥,13.73
2236,1341.0,600120.SH,600120,浙江东方,商贸代理,13.73
1602,1342.0,300213.SZ,300213,佳讯飞鸿,通信设备,13.73
2285,1343.0,600178.SH,600178,东安动力,汽车配件,13.72
2079,1344.0,300699.SZ,300699,光威复材,化工原料,13.72
2317,1345.0,600215.SH,600215,长春经开,园区开发,13.72
2916,1346.0,600960.SH,600960,渤海汽车,汽车配件,13.72
1396,1347.0,300005.SZ,300005,探路者,服饰,13.71
153,1348.0,000565.SZ,000565,渝三峡A,染料涂料,13.71
3569,1349.0,603958.SH,603958,哈森股份,服饰,13.69
2552,1350.0,600512.SH,600512,腾达建设,建筑施工,13.69
2288,1351.0,600182.SH,600182,S佳通,汽车配件,13.69
2422,1352.0,600336.SH,600336,澳柯玛,家用电器,13.66
56,1353.0,000089.SZ,000089,深圳机场,机场,13.66
244,1354.0,000692.SZ,000692,惠天热电,供气供热,13.64
2290,1355.0,600184.SH,600184,光电股份,专用机械,13.63
86,1356.0,000417.SZ,000417,合肥百货,百货,13.62
648,1357.0,002186.SZ,002186,全聚德,酒店餐饮,13.61
3379,1358.0,603568.SH,603568,伟明环保,环境保护,13.61
2242,1359.0,600127.SH,600127,金健米业,农业综合,13.59
1275,1360.0,002825.SZ,002825,纳尔股份,化工原料,13.58
24,1361.0,000030.SZ,000030,富奥股份,汽车配件,13.58
2175,1362.0,600055.SH,600055,万东医疗,医疗保健,13.58
3246,1363.0,603188.SH,603188,亚邦股份,染料涂料,13.58
12,1364.0,000016.SZ,000016,深康佳A,家用电器,13.58
2395,1365.0,600306.SH,600306,商业城,百货,13.57
1458,1366.0,300068.SZ,300068,南都电源,电气设备,13.57
1425,1367.0,300034.SZ,300034,钢研高纳,小金属,13.56
3444,1368.0,603688.SH,603688,石英股份,矿物制品,13.55
2662,1369.0,600638.SH,600638,新黄浦,区域地产,13.54
2557,1370.0,600518.SH,600518,康美药业,中成药,13.54
168,1371.0,000589.SZ,000589,黔轮胎A,汽车配件,13.54
2566,1372.0,600528.SH,600528,中铁工业,建筑施工,13.54
2756,1373.0,600740.SH,600740,山西焦化,焦炭加工,13.53
896,1374.0,002435.SZ,002435,长江润发,化学制药,13.53
3023,1375.0,601311.SH,601311,骆驼股份,电气设备,13.52
2779,1376.0,600765.SH,600765,中航重机,机械基件,13.52
313,1377.0,000795.SZ,000795,英洛华,矿物制品,13.52
3468,1378.0,603727.SH,603727,博迈科,石油开采,13.51
296,1379.0,000767.SZ,000767,漳泽电力,火力发电,13.51
2314,1380.0,600211.SH,600211,西藏药业,中成药,13.5
1155,1381.0,002695.SZ,002695,煌上煌,食品,13.46
948,1382.0,002487.SZ,002487,大金重工,钢加工,13.45
3277,1383.0,603278.SH,603278,大业股份,钢加工,13.44
2207,1384.0,600089.SH,600089,特变电工,电气设备,13.42
3318,1385.0,603356.SH,603356,华菱精工,机械基件,13.42
1273,1386.0,002823.SZ,002823,凯中精密,机械基件,13.42
1215,1387.0,002760.SZ,002760,凤形股份,机械基件,13.41
1898,1388.0,300511.SZ,300511,雪榕生物,种植业,13.41
1997,1389.0,300616.SZ,300616,尚品宅配,家居用品,13.4
1205,1390.0,002749.SZ,002749,国光股份,农药化肥,13.37
143,1391.0,000553.SZ,000553,安道麦A,农药化肥,13.36
2994,1392.0,601158.SH,601158,重庆水务,水务,13.34
1850,1393.0,300463.SZ,300463,迈克生物,医疗保健,13.34
64,1394.0,000155.SZ,000155,川能动力,农药化肥,13.32
3081,1395.0,601777.SH,601777,力帆股份,摩托车,13.32
940,1396.0,002479.SZ,002479,富春环保,火力发电,13.31
3193,1397.0,603081.SH,603081,大丰实业,专用机械,13.3
1485,1398.0,300095.SZ,300095,华伍股份,机械基件,13.3
1334,1399.0,002888.SZ,002888,惠威科技,元器件,13.29
3237,1400.0,603177.SH,603177,德创环保,环境保护,13.29
1660,1401.0,300271.SZ,300271,华宇软件,软件服务,13.29
3094,1402.0,601858.SH,601858,中国科传,出版业,13.29
173,1403.0,000595.SZ,000595,宝塔实业,机械基件,13.29
194,1404.0,000620.SZ,000620,新华联,全国地产,13.28
1406,1405.0,300015.SZ,300015,爱尔眼科,医疗保健,13.28
2332,1406.0,600231.SH,600231,凌钢股份,普钢,13.28
2519,1407.0,600475.SH,600475,华光股份,专用机械,13.27
494,1408.0,002032.SZ,002032,苏泊尔,家用电器,13.26
2888,1409.0,600886.SH,600886,国投电力,水力发电,13.26
3238,1410.0,603178.SH,603178,圣龙股份,汽车配件,13.24
638,1411.0,002176.SZ,002176,江特电机,电气设备,13.23
1454,1412.0,300064.SZ,300064,豫金刚石,矿物制品,13.22
3311,1413.0,603337.SH,603337,杰克股份,纺织机械,13.22
1479,1414.0,300089.SZ,300089,文化长城,陶瓷,13.21
1973,1415.0,300590.SZ,300590,移为通信,通信设备,13.21
3516,1416.0,603848.SH,603848,好太太,家居用品,13.2
212,1417.0,000651.SZ,000651,格力电器,家用电器,13.2
159,1418.0,000572.SZ,000572,海马汽车,汽车整车,13.19
2494,1419.0,600428.SH,600428,中远海特,水运,13.19
739,1420.0,002278.SZ,002278,神开股份,化工机械,13.18
2390,1421.0,600300.SH,600300,维维股份,软饮料,13.17
575,1422.0,002113.SZ,002113,天润数娱,互联网,13.17
2432,1423.0,600351.SH,600351,亚宝药业,中成药,13.16
1457,1424.0,300067.SZ,300067,安诺其,染料涂料,13.15
3457,1425.0,603709.SH,603709,中源家居,家居用品,13.15
765,1426.0,002304.SZ,002304,洋河股份,白酒,13.14
753,1427.0,002292.SZ,002292,奥飞娱乐,影视音像,13.14
2472,1428.0,600396.SH,600396,金山股份,火力发电,13.11
1103,1429.0,002643.SZ,002643,万润股份,化工原料,13.1
248,1430.0,000698.SZ,000698,沈阳化工,化工原料,13.1
2717,1431.0,600699.SH,600699,均胜电子,汽车配件,13.1
256,1432.0,000709.SZ,000709,河钢股份,普钢,13.1
1270,1433.0,002820.SZ,002820,桂发祥,食品,13.08
1516,1434.0,300126.SZ,300126,锐奇股份,轻工机械,13.08
3179,1435.0,603055.SH,603055,台华新材,纺织,13.07
1637,1436.0,300248.SZ,300248,新开普,软件服务,13.07
2666,1437.0,600642.SH,600642,申能股份,火力发电,13.06
937,1438.0,002476.SZ,002476,宝莫股份,化工原料,13.05
2788,1439.0,600775.SH,600775,南京熊猫,通信设备,13.04
2072,1440.0,300692.SZ,300692,中环环保,环境保护,13.03
3421,1441.0,603648.SH,603648,畅联股份,仓储物流,13.03
2920,1442.0,600965.SH,600965,福成股份,农业综合,13.02
1789,1443.0,300402.SZ,300402,宝色股份,专用机械,13.01
14,1444.0,000018.SZ,000018,神州长城,装修装饰,13.01
394,1445.0,000915.SZ,000915,山大华特,化学制药,13.0
1421,1446.0,300030.SZ,300030,阳普医疗,医疗保健,13.0
1209,1447.0,002753.SZ,002753,永东股份,化工原料,12.99
37,1448.0,000046.SZ,000046,泛海控股,全国地产,12.99
2324,1449.0,600222.SH,600222,太龙药业,中成药,12.98
3500,1450.0,603811.SH,603811,诚意药业,化学制药,12.98
3576,1451.0,603970.SH,603970,中农立华,其他商业,12.98
2171,1452.0,600051.SH,600051,宁波联合,综合类,12.96
2049,1453.0,300669.SZ,300669,沪宁股份,机械基件,12.95
3585,1454.0,603988.SH,603988,中电电机,电气设备,12.92
44,1455.0,000059.SZ,000059,华锦股份,石油加工,12.91
3164,1456.0,603030.SH,603030,全筑股份,装修装饰,12.91
2259,1457.0,600149.SH,600149,ST坊展,综合类,12.9
2506,1458.0,600455.SH,600455,博通股份,软件服务,12.89
1312,1459.0,002865.SZ,002865,钧达股份,汽车配件,12.88
1775,1460.0,300388.SZ,300388,国祯环保,环境保护,12.87
573,1461.0,002111.SZ,002111,威海广泰,航空,12.87
546,1462.0,002084.SZ,002084,海鸥住工,家居用品,12.84
3156,1463.0,603021.SH,603021,山东华鹏,玻璃,12.83
2441,1464.0,600361.SH,600361,华联综超,超市连锁,12.83
3060,1465.0,601611.SH,601611,中国核建,建筑施工,12.82
2837,1466.0,600829.SH,600829,人民同泰,医药商业,12.81
1884,1467.0,300497.SZ,300497,富祥股份,化学制药,12.8
2358,1468.0,600261.SH,600261,阳光照明,家用电器,12.79
854,1469.0,002393.SZ,002393,力生制药,化学制药,12.79
320,1470.0,000802.SZ,000802,北京文化,影视音像,12.78
1585,1471.0,300196.SZ,300196,长海股份,玻璃,12.78
2197,1472.0,600078.SH,600078,澄星股份,化工原料,12.77
2849,1473.0,600844.SH,600844,丹化科技,化工原料,12.77
3286,1474.0,603301.SH,603301,振德医疗,医疗保健,12.76
3091,1475.0,601828.SH,601828,美凯龙,其他商业,12.76
1993,1476.0,300611.SZ,300611,美力科技,机械基件,12.76
2389,1477.0,600299.SH,600299,安迪苏,化学制药,12.73
465,1478.0,002003.SZ,002003,伟星股份,服饰,12.72
3449,1479.0,603698.SH,603698,航天工程,专用机械,12.72
160,1480.0,000573.SZ,000573,粤宏远A,区域地产,12.72
3452,1481.0,603701.SH,603701,德宏股份,汽车配件,12.72
3070,1482.0,601669.SH,601669,中国电建,建筑施工,12.71
1929,1483.0,300543.SZ,300543,朗科智能,电气设备,12.71
1395,1484.0,300004.SZ,300004,南风股份,电气设备,12.71
3079,1485.0,601727.SH,601727,上海电气,电气设备,12.7
867,1486.0,002406.SZ,002406,远东传动,汽车配件,12.7
2311,1487.0,600208.SH,600208,新湖中宝,全国地产,12.7
3231,1488.0,603161.SH,603161,科华控股,汽车配件,12.7
979,1489.0,002518.SZ,002518,科士达,电器仪表,12.69
2904,1490.0,600908.SH,600908,无锡银行,银行,12.67
2254,1491.0,600141.SH,600141,兴发集团,化工原料,12.67
2283,1492.0,600176.SH,600176,中国巨石,玻璃,12.67
1689,1493.0,300300.SZ,300300,汉鼎宇佑,软件服务,12.66
1440,1494.0,300049.SZ,300049,福瑞股份,中成药,12.66
420,1495.0,000952.SZ,000952,广济药业,化学制药,12.65
2369,1496.0,600276.SH,600276,恒瑞医药,化学制药,12.65
2333,1497.0,600232.SH,600232,金鹰股份,纺织,12.65
127,1498.0,000534.SZ,000534,万泽股份,区域地产,12.65
528,1499.0,002066.SZ,002066,瑞泰科技,其他建材,12.65
3275,1500.0,603269.SH,603269,海鸥股份,机械基件,12.64
3295,1501.0,603316.SH,603316,诚邦股份,建筑施工,12.64
3069,1502.0,601668.SH,601668,中国建筑,建筑施工,12.64
2913,1503.0,600939.SH,600939,重庆建工,建筑施工,12.62
965,1504.0,002504.SZ,002504,弘高创意,装修装饰,12.62
1196,1505.0,002739.SZ,002739,万达电影,影视音像,12.61
1710,1506.0,300321.SZ,300321,同大股份,塑料,12.59
2722,1507.0,600705.SH,600705,中航资本,多元金融,12.58
2793,1508.0,600780.SH,600780,通宝能源,火力发电,12.58
993,1509.0,002533.SZ,002533,金杯电工,电气设备,12.57
1372,1510.0,002930.SZ,002930,宏川智慧,仓储物流,12.55
2550,1511.0,600510.SH,600510,黑牡丹,全国地产,12.55
1025,1512.0,002565.SZ,002565,顺灏股份,造纸,12.55
3041,1513.0,601500.SH,601500,通用股份,汽车配件,12.53
713,1514.0,002251.SZ,002251,步步高,超市连锁,12.53
3114,1515.0,601919.SH,601919,中远海控,水运,12.53
231,1516.0,000677.SZ,000677,恒天海龙,化纤,12.52
950,1517.0,002489.SZ,002489,浙江永强,家居用品,12.51
2593,1518.0,600561.SH,600561,江西长运,公共交通,12.51
0,1519.0,000001.SZ,000001,平安银行,银行,12.5
3352,1520.0,603496.SH,603496,恒为科技,电脑设备,12.49
695,1521.0,002233.SZ,002233,塔牌集团,水泥,12.49
2748,1522.0,600732.SH,600732,ST新梅,区域地产,12.49
2215,1523.0,600098.SH,600098,广州发展,火力发电,12.49
34,1524.0,000042.SZ,000042,中洲控股,全国地产,12.48
3209,1525.0,603110.SH,603110,东方材料,染料涂料,12.47
3450,1526.0,603699.SH,603699,纽威股份,专用机械,12.45
111,1527.0,000516.SZ,000516,国际医学,百货,12.44
3065,1528.0,601628.SH,601628,中国人寿,保险,12.43
864,1529.0,002403.SZ,002403,爱仕达,家用电器,12.43
2984,1530.0,601116.SH,601116,三江购物,超市连锁,12.42
2730,1531.0,600714.SH,600714,金瑞矿业,煤炭开采,12.42
2408,1532.0,600320.SH,600320,振华重工,工程机械,12.4
265,1533.0,000719.SZ,000719,中原传媒,出版业,12.4
3317,1534.0,603355.SH,603355,莱克电气,家用电器,12.4
1632,1535.0,300243.SZ,300243,瑞丰高材,化工原料,12.39
2525,1536.0,600481.SH,600481,双良节能,环境保护,12.39
3084,1537.0,601798.SH,601798,*ST蓝科,化工机械,12.38
2781,1538.0,600767.SH,600767,ST运盛,医疗保健,12.38
3304,1539.0,603329.SH,603329,上海雅仕,仓储物流,12.38
2964,1540.0,601019.SH,601019,山东出版,出版业,12.37
2074,1541.0,300694.SZ,300694,蠡湖股份,汽车配件,12.36
3479,1542.0,603767.SH,603767,中马传动,汽车配件,12.34
1098,1543.0,002638.SZ,002638,勤上股份,半导体,12.33
670,1544.0,002208.SZ,002208,合肥城建,区域地产,12.33
2156,1545.0,600025.SH,600025,华能水电,水力发电,12.32
821,1546.0,002360.SZ,002360,同德化工,化工原料,12.32
2718,1547.0,600701.SH,600701,*ST工新,综合类,12.32
1804,1548.0,300417.SZ,300417,南华仪器,电器仪表,12.31
1241,1549.0,002788.SZ,002788,鹭燕医药,医药商业,12.31
3554,1550.0,603917.SH,603917,合力科技,汽车配件,12.31
316,1551.0,000798.SZ,000798,中水渔业,渔业,12.28
1233,1552.0,002779.SZ,002779,中坚科技,农用机械,12.27
2110,1553.0,300733.SZ,300733,西菱动力,汽车配件,12.27
2710,1554.0,600692.SH,600692,亚通股份,房产服务,12.27
3360,1555.0,603515.SH,603515,欧普照明,电气设备,12.26
387,1556.0,000906.SZ,000906,浙商中拓,批发业,12.26
3252,1557.0,603199.SH,603199,九华旅游,旅游景点,12.26
2803,1558.0,600792.SH,600792,云煤能源,焦炭加工,12.25
1051,1559.0,002591.SZ,002591,恒大高新,化工原料,12.24
2499,1560.0,600438.SH,600438,通威股份,饲料,12.24
70,1561.0,000301.SZ,000301,东方盛虹,综合类,12.22
3280,1562.0,603288.SH,603288,海天味业,食品,12.22
3529,1563.0,603878.SH,603878,武进不锈,钢加工,12.2
2492,1564.0,600425.SH,600425,青松建化,水泥,12.2
1112,1565.0,002652.SZ,002652,扬子新材,其他建材,12.2
1208,1566.0,002752.SZ,002752,昇兴股份,广告包装,12.19
1104,1567.0,002644.SZ,002644,佛慈制药,中成药,12.19
789,1568.0,002328.SZ,002328,新朋股份,汽车配件,12.19
943,1569.0,002482.SZ,002482,广田集团,装修装饰,12.18
2337,1570.0,600236.SH,600236,桂冠电力,水力发电,12.18
1343,1571.0,002898.SZ,002898,赛隆药业,化学制药,12.17
88,1572.0,000419.SZ,000419,通程控股,百货,12.17
1482,1573.0,300092.SZ,300092,科新机电,专用机械,12.16
510,1574.0,002048.SZ,002048,宁波华翔,汽车配件,12.16
3477,1575.0,603758.SH,603758,秦安股份,汽车配件,12.15
947,1576.0,002486.SZ,002486,嘉麟杰,服饰,12.15
435,1577.0,000970.SZ,000970,中科三环,元器件,12.14
2575,1578.0,600538.SH,600538,国发股份,医药商业,12.14
102,1579.0,000503.SZ,000503,国新健康,医疗保健,12.14
2452,1580.0,600373.SH,600373,中文传媒,出版业,12.13
2690,1581.0,600671.SH,600671,天目药业,中成药,12.13
1628,1582.0,300239.SZ,300239,东宝生物,生物制药,12.11
2882,1583.0,600880.SH,600880,博瑞传播,广告包装,12.11
1497,1584.0,300107.SZ,300107,建新股份,化工原料,12.1
2829,1585.0,600821.SH,600821,津劝业,百货,12.08
1093,1586.0,002633.SZ,002633,申科股份,机械基件,12.08
1083,1587.0,002623.SZ,002623,亚玛顿,玻璃,12.07
1001,1588.0,002541.SZ,002541,鸿路钢构,钢加工,12.07
132,1589.0,000540.SZ,000540,中天金融,多元金融,12.04
1005,1590.0,002545.SZ,002545,东方铁塔,钢加工,12.04
971,1591.0,002510.SZ,002510,天汽模,汽车配件,12.03
3503,1592.0,603817.SH,603817,海峡环保,环境保护,12.03
2014,1593.0,300633.SZ,300633,开立医疗,医疗保健,12.03
1432,1594.0,300041.SZ,300041,回天新材,化工原料,12.02
3310,1595.0,603336.SH,603336,宏辉果蔬,农业综合,12.02
3466,1596.0,603725.SH,603725,天安新材,塑料,12.02
39,1597.0,000049.SZ,000049,德赛电池,电气设备,12.02
2596,1598.0,600565.SH,600565,迪马股份,全国地产,12.01
3034,1599.0,601368.SH,601368,绿城水务,水务,12.01
137,1600.0,000546.SZ,000546,金圆股份,水泥,12.0
2992,1601.0,601139.SH,601139,深圳燃气,供气供热,12.0
1365,1602.0,002922.SZ,002922,伊戈尔,电气设备,11.98
1199,1603.0,002742.SZ,002742,三圣股份,其他建材,11.98
2943,1604.0,600993.SH,600993,马应龙,中成药,11.97
2682,1605.0,600661.SH,600661,昂立教育,文教休闲,11.97
2672,1606.0,600649.SH,600649,城投控股,区域地产,11.96
3440,1607.0,603680.SH,603680,今创集团,运输设备,11.94
559,1608.0,002097.SZ,002097,山河智能,工程机械,11.93
787,1609.0,002326.SZ,002326,永太科技,化工原料,11.92
576,1610.0,002114.SZ,002114,罗平锌电,铅锌,11.91
673,1611.0,002211.SZ,002211,宏达新材,橡胶,11.9
665,1612.0,002203.SZ,002203,海亮股份,铜,11.89
1086,1613.0,002626.SZ,002626,金达威,食品,11.89
2020,1614.0,300639.SZ,300639,凯普生物,医疗保健,11.87
2626,1615.0,600597.SH,600597,光明乳业,乳制品,11.87
1449,1616.0,300058.SZ,300058,蓝色光标,广告包装,11.86
130,1617.0,000538.SZ,000538,云南白药,中成药,11.86
649,1618.0,002187.SZ,002187,广百股份,百货,11.85
708,1619.0,002246.SZ,002246,北化股份,化工原料,11.84
2077,1620.0,300697.SZ,300697,电工合金,铜,11.83
443,1621.0,000980.SZ,000980,众泰汽车,汽车配件,11.83
1875,1622.0,300488.SZ,300488,恒锋工具,机械基件,11.83
2364,1623.0,600269.SH,600269,赣粤高速,路桥,11.83
1310,1624.0,002863.SZ,002863,今飞凯达,汽车配件,11.82
2061,1625.0,300681.SZ,300681,英搏尔,元器件,11.82
2178,1626.0,600058.SH,600058,五矿发展,商贸代理,11.81
2196,1627.0,600077.SH,600077,宋都股份,全国地产,11.81
1329,1628.0,002883.SZ,002883,中设股份,建筑施工,11.81
3455,1629.0,603707.SH,603707,健友股份,化学制药,11.81
1909,1630.0,300522.SZ,300522,世名科技,染料涂料,11.79
736,1631.0,002275.SZ,002275,桂林三金,中成药,11.78
2446,1632.0,600367.SH,600367,红星发展,化工原料,11.78
1493,1633.0,300103.SZ,300103,达刚路机,工程机械,11.78
2500,1634.0,600439.SH,600439,瑞贝卡,服饰,11.76
1798,1635.0,300411.SZ,300411,金盾股份,专用机械,11.76
98,1636.0,000488.SZ,000488,晨鸣纸业,造纸,11.76
2908,1637.0,600926.SH,600926,杭州银行,银行,11.75
1073,1638.0,002613.SZ,002613,北玻股份,专用机械,11.75
1978,1639.0,300596.SZ,300596,利安隆,化工原料,11.75
2001,1640.0,300620.SZ,300620,光库科技,元器件,11.74
903,1641.0,002442.SZ,002442,龙星化工,化工原料,11.72
1323,1642.0,002877.SZ,002877,智能自控,电器仪表,11.71
3202,1643.0,603099.SH,603099,长白山,旅游景点,11.7
1988,1644.0,300606.SZ,300606,金太阳,矿物制品,11.7
3521,1645.0,603860.SH,603860,中公高科,公路,11.7
2815,1646.0,600805.SH,600805,悦达投资,综合类,11.69
475,1647.0,002013.SZ,002013,中航机电,航空,11.68
2787,1648.0,600774.SH,600774,汉商集团,百货,11.67
2945,1649.0,600996.SH,600996,贵广网络,影视音像,11.67
2570,1650.0,600532.SH,600532,宏达矿业,普钢,11.67
3429,1651.0,603661.SH,603661,恒林股份,家居用品,11.66
